type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,760,42,36:59,C2,C2,0.4108
noteOn,927,32,52:51,E3,E3,0.5934
noteOn,933,40,36:41,C2,C2,0.5477
noteOn,939,39,48:37,C3,C3,0.5477
noteOn,958,52,43:28,G2,G2,0.5477
noteOn,1076,43,52:52,E3,E3,0.5021
noteOn,1078,45,36:59,C2,C2,0.4564
noteOn,1087,36,48:48,C3,C3,0.4108
noteOn,1238,40,36:53,C2,C2,0.5477
noteOn,1241,42,52:52,E3,E3,0.5021
noteOn,1245,37,48:45,C3,C3,0.4564
noteOn,1258,42,43:10,G2,G2,0.5477
noteOn,1399,44,36:54,C2,C2,0.5477
noteOn,1407,41,52:55,E3,E3,0.5021
noteOn,1416,39,48:41,C3,C3,0.5477
noteOn,1434,44,43:42,G2,G2,0.5934
noteOn,1569,45,36:56,C2,C2,0.5477
noteOn,1573,42,52:52,E3,E3,0.5021
noteOn,1582,39,48:38,C3,C3,0.4564
noteOn,1591,37,43:49,G2,G2,0.5477
noteOn,1728,46,36:58,C2,C2,0.5477
noteOn,1729,48,43:55,G2,G2,0.5021
noteOn,1732,42,52:57,E3,E3,0.4564
noteOn,1742,38,48:38,C3,C3,0.4108
noteOn,1896,43,36:54,C2,C2,0.5477
noteOn,1896,48,43:52,G2,G2,0.5477
noteOn,1897,42,52:55,E3,E3,0.4564
noteOn,1904,39,48:44,C3,C3,0.4108
noteOn,2065,49,43:51,G2,G2,0.5477
noteOn,2066,45,36:50,C2,C2,0.5021
noteOn,2066,42,52:54,E3,E3,0.5021
noteOn,2075,38,48:45,C3,C3,0.4108
noteOn,2229,42,52:57,E3,E3,0.5477
noteOn,2236,45,43:51,G2,G2,0.5021
noteOn,2239,39,36:51,C2,C2,0.4564
noteOn,2239,38,48:46,C3,C3,0.4564
noteOn,2397,45,43:51,G2,G2,0.5477
noteOn,2398,42,36:52,C2,C2,0.5021
noteOn,2399,40,52:57,E3,E3,0.4564
noteOn,2407,37,48:45,C3,C3,0.5477
noteOn,2556,52,43:55,G2,G2,0.5934
noteOn,2558,51,36:56,C2,C2,0.5477
noteOn,2561,45,52:55,E3,E3,0.5021
noteOn,2569,43,48:47,C3,C3,0.5021
noteOn,2726,46,43:52,G2,G2,0.6847
noteOn,2726,41,52:57,E3,E3,0.6847
noteOn,2727,41,36:56,C2,C2,0.5934
noteOn,2735,42,48:47,C3,C3,0.5477
noteOn,2882,39,52:58,E3,E3,0.5021
noteOn,2883,34,43:55,G2,G2,0.4564
noteOn,2887,36,36:50,C2,C2,0.4108
noteOn,2891,36,48:52,C3,C3,0.4564
noteOn,3036,46,36:58,C2,C2,0.5021
noteOn,3048,38,54:67,F#3,Gb3,0.4564
noteOn,3052,42,45:53,A2,A2,0.4564
noteOn,3081,52,50:20,D3,D3,0.4564
noteOn,3189,43,54:67,F#3,Gb3,0.4108
noteOn,3200,42,45:54,A2,A2,0.3651
