type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,821,35,36:65,C2,C2,0.4564,P1,120,4/4,C Major
note,982,52,36:50,C2,C2,0.5477,P1,120,4/4,C Major
note,993,45,48:64,C3,C3,0.5477,M3,120,4/4,C Major
note,993,54,52:67,E3,E3,0.5477,M6,120,4/4,C Major
note,998,36,43:57,G2,G2,0.5934,P1,120,4/4,C Major
note,1138,44,43:55,G2,G2,0.5477,P5,120,4/4,C Major
note,1145,46,36:59,C2,C2,0.5021,P1,120,4/4,C Major
note,1149,49,48:54,C3,C3,0.4564,M3,120,4/4,C Major
note,1149,60,52:64,E3,E3,0.4564,M3,120,4/4,C Major
note,1300,44,36:56,C2,C2,0.5477,P5,120,4/4,C Major
note,1305,42,43:51,G2,G2,0.5021,M6,120,4/4,C Major
note,1305,57,52:62,E3,E3,0.5021,M3,120,4/4,C Major
note,1312,41,48:56,C3,C3,0.4108,P4,120,4/4,C Major
note,1465,44,43:58,G2,G2,0.5477,P5,120,4/4,C Major
note,1474,39,36:51,C2,C2,0.5021,P1,120,4/4,C Major
note,1474,51,48:52,C3,C3,0.5021,M3,120,4/4,C Major
note,1474,55,52:64,E3,E3,0.5021,M3,120,4/4,C Major
note,1650,44,36:50,C2,C2,0.5477,P5,120,4/4,C Major
note,1650,35,43:49,G2,G2,0.5477,M6,120,4/4,C Major
note,1650,58,52:63,E3,E3,0.5477,M3,120,4/4,C Major
note,1654,45,48:55,C3,C3,0.4108,P1,120,4/4,C Major
note,1827,45,48:49,C3,C3,0.5477,M3,120,4/4,C Major
note,1827,57,52:64,E3,E3,0.5477,M3,120,4/4,C Major
note,1832,44,36:53,C2,C2,0.4564,P5,120,4/4,C Major
note,1832,44,43:45,G2,G2,0.4564,P4,120,4/4,C Major
note,1987,50,48:56,C3,C3,0.5477,M3,120,4/4,C Major
note,1989,60,52:63,E3,E3,0.5021,M6,120,4/4,C Major
note,1994,43,43:55,G2,G2,0.4564,P5,120,4/4,C Major
note,2000,40,36:53,C2,C2,0.4108,P1,120,4/4,C Major
note,2162,42,48:56,C3,C3,0.5477,M3,120,4/4,C Major
note,2162,59,52:70,E3,E3,0.5477,M3,120,4/4,C Major
note,2166,42,36:57,C2,C2,0.4564,P5,120,4/4,C Major
note,2166,38,43:57,G2,G2,0.4564,P1,120,4/4,C Major
note,2332,38,43:54,G2,G2,0.5477,P5,120,4/4,C Major
note,2336,34,36:56,C2,C2,0.5021,P1,120,4/4,C Major
note,2336,41,48:55,C3,C3,0.5021,M3,120,4/4,C Major
note,2336,50,52:70,E3,E3,0.5021,M3,120,4/4,C Major
note,2493,41,36:56,C2,C2,0.5477,P5,120,4/4,C Major
note,2493,37,43:55,G2,G2,0.5477,P4,120,4/4,C Major
note,2502,39,48:59,C3,C3,0.4564,M3,120,4/4,C Major
note,2506,45,52:70,E3,E3,0.5021,M3,120,4/4,C Major
