type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,664,72,36:16,C2,C2,0.3062,P5,120,4/4,C Major
note,802,43,43:26,G2,G2,0.5103,P1,120,4/4,C Major
note,932,36,43:43,G2,G2,0.5613,M6,120,4/4,C Major
note,938,39,52:23,E3,E3,0.5103,M3,120,4/4,C Major
note,941,35,48:28,C3,C3,0.5103,P4,120,4/4,C Major
note,1042,32,43:64,G2,G2,0.5613,P4,120,4/4,C Major
note,1063,31,48:55,C3,C3,0.5103,M3,120,4/4,C Major
note,1067,38,52:62,E3,E3,0.4593,M3,120,4/4,C Major
note,1079,50,36:4,C2,C2,0.5613,P5,120,4/4,C Major
note,1170,44,43:58,G2,G2,0.5103,P4,120,4/4,C Major
note,1183,45,48:55,C3,C3,0.5103,M3,120,4/4,C Major
note,1194,47,52:57,E3,E3,0.4593,M6,120,4/4,C Major
note,1304,37,43:58,G2,G2,0.5613,P4,120,4/4,C Major
note,1324,30,48:49,C3,C3,0.6124,M3,120,4/4,C Major
note,1327,39,52:59,E3,E3,0.6124,M3,120,4/4,C Major
note,1339,50,36:8,C2,C2,0.5613,P5,120,4/4,C Major
note,1452,36,43:39,G2,G2,0.6124,P4,120,4/4,C Major
note,1455,34,48:50,C3,C3,0.6124,M3,120,4/4,C Major
note,1460,37,52:52,E3,E3,0.6124,M6,120,4/4,C Major
note,1565,38,43:60,G2,G2,0.6124,M6,120,4/4,C Major
note,1589,36,52:58,E3,E3,0.6124,M3,120,4/4,C Major
note,1592,30,48:46,C3,C3,0.5613,P1,120,4/4,C Major
note,1599,52,36:7,C2,C2,0.6124,P5,120,4/4,C Major
note,1706,31,43:52,G2,G2,0.6124,P4,120,4/4,C Major
note,1708,35,48:56,C3,C3,0.5613,M3,120,4/4,C Major
note,1709,36,52:62,E3,E3,0.5103,M3,120,4/4,C Major
note,1738,46,36:20,C2,C2,0.5613,P5,120,4/4,C Major
note,1827,34,43:57,G2,G2,0.5613,M6,120,4/4,C Major
note,1837,37,52:54,E3,E3,0.5103,M3,120,4/4,C Major
note,1843,28,48:48,C3,C3,0.4593,P1,120,4/4,C Major
note,1873,53,36:6,C2,C2,0.5613,P5,120,4/4,C Major
note,1973,30,43:54,G2,G2,0.6634,M6,120,4/4,C Major
note,1977,38,52:58,E3,E3,0.6124,M3,120,4/4,C Major
note,1981,31,48:46,C3,C3,0.5613,P4,120,4/4,C Major
note,2085,34,43:61,G2,G2,0.5613,M6,120,4/4,C Major
note,2101,38,52:62,E3,E3,0.6124,M3,120,4/4,C Major
note,2104,32,48:53,C3,C3,0.5613,P1,120,4/4,C Major
note,2123,53,36:4,C2,C2,0.5613,P5,120,4/4,C Major
note,2228,34,43:49,G2,G2,0.7144,P4,120,4/4,C Major
note,2234,32,48:54,C3,C3,0.6634,M3,120,4/4,C Major
note,2235,34,52:66,E3,E3,0.6124,M6,120,4/4,C Major
note,2337,34,43:64,G2,G2,0.7144,M6,120,4/4,C Major
note,2346,46,52:69,E3,E3,0.7144,M3,120,4/4,C Major
note,2353,31,48:57,C3,C3,0.6634,d5,120,4/4,C Major
note,2468,51,54:72,F#3,Gb3,0.6124,M6,120,4/4,C Major
note,2473,25,45:61,A2,A2,0.6124,P4,120,4/4,C Major
note,2478,33,50:62,D3,D3,0.6124,M2,120,4/4,C Major
note,2502,51,36:7,C2,C2,0.5613,M6,120,4/4,C Major
note,2576,40,45:67,A2,A2,0.5103,M6,120,4/4,C Major
note,2578,53,54:63,F#3,Gb3,0.4593,M3,120,4/4,C Major
note,2597,31,50:57,D3,D3,0.4593,M2,120,4/4,C Major
note,2604,43,36:28,C2,C2,0.4593,P5,120,4/4,C Major
note,2709,41,43:65,G2,G2,0.4082,P1,120,4/4,C Major
note,2714,372,55:63,G3,G3,0.3572,P4,120,4/4,C Major
note,2719,461,50:56,D3,D3,0.3062,m3,120,4/4,C Major
note,2729,43,35:43,B1,B1,0.2552,m6,120,4/4,C Major
note,2855,31,43:52,G2,G2,0.5103,m6,120,4/4,C Major
note,2860,29,35:53,B1,B1,0.5103,m6,120,4/4,C Major
note,2974,31,43:58,G2,G2,0.4593,m6,120,4/4,C Major
