type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,753,69,63:98,D#4,Eb4,0.2041,P1,120,4/4,C Major
note,762,63,27:70,D#1,Eb1,0.1531,P1,120,4/4,C Major
note,762,42,51:82,D#3,Eb3,0.1531,P1,120,4/4,C Major
note,768,64,39:70,D#2,Eb2,0.051,m2,120,4/4,C Major
note,1542,26,52:52,E3,E3,0.6124,m3,120,4/4,C Major
note,1545,56,49:44,C#3,Db3,0.5613,m6,120,4/4,C Major
note,1562,34,57:44,A3,A3,0.6634,m2,120,4/4,C Major
note,1656,38,58:58,A#3,Bb3,0.7655,m6,120,4/4,C Major
note,1660,79,50:50,D3,D3,0.7144,m3,120,4/4,C Major
note,1663,87,53:58,F3,F3,0.6634,d5,120,4/4,C Major
note,1748,86,59:66,B3,B3,0.7655,P4,120,4/4,C Major
note,1752,73,54:73,F#3,Gb3,0.7144,m3,120,4/4,C Major
note,1755,51,51:61,D#3,Eb3,0.6634,M6,120,4/4,C Major
note,1835,98,60:70,C4,C4,0.6124,m6,120,4/4,C Major
note,1842,98,52:69,E3,E3,0.5613,m3,120,4/4,C Major
note,1844,94,55:73,G3,G3,0.5103,d5,120,4/4,C Major
note,1935,92,61:74,C#4,Db4,0.4593,P4,120,4/4,C Major
note,1939,77,56:79,G#3,Ab3,0.4082,m3,120,4/4,C Major
note,1941,65,53:73,F3,F3,0.3572,m2,120,4/4,C Major
note,2009,87,54:82,F#3,Gb3,0.3062,m6,120,4/4,C Major
note,2017,117,62:73,D4,D4,0.2552,P4,120,4/4,C Major
note,2028,83,57:73,A3,A3,0.2041,m2,120,4/4,C Major
note,2107,49,58:81,A#3,Bb3,0.1531,P4,120,4/4,C Major
note,2111,74,63:74,D#4,Eb4,0.1021,m6,120,4/4,C Major
note,2119,55,55:79,G3,G3,0.051,m3,120,4/4,C Major
note,2562,97,58:67,A#3,Bb3,0.2041,m3,120,4/4,C Major
note,2574,42,55:54,G3,G3,0.1531,M3,120,4/4,C Major
note,2576,78,39:46,D#2,Eb2,0.1021,P5,120,4/4,C Major
note,2577,63,46:54,A#2,Bb2,0.051,m7,120,4/4,C Major
note,3082,523,68:66,G#4,Ab4,0.2552,M3,120,4/4,C Major
note,3088,691,64:50,E4,E4,0.2041,m6,120,4/4,C Major
note,3094,413,56:49,G#3,Ab3,0.1531,m3,120,4/4,C Major
note,3097,367,59:28,B3,B3,0.1021,M6,120,4/4,C Major
note,3100,661,50:26,D3,D3,0.051,P4,120,4/4,C Major
note,3826,417,55:36,G3,G3,0.2552,P1,120,4/4,C Major
note,3830,312,67:51,G4,G4,0.2041,M3,120,4/4,C Major
note,3831,376,63:37,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,3849,382,51:40,D#3,Eb3,0.1021,P5,120,4/4,C Major
note,3851,317,58:41,A#3,Bb3,0.051,M2,120,4/4,C Major
note,4519,349,44:30,G#2,Ab2,0.2552,m3,120,4/4,C Major
note,4528,200,59:39,B3,B3,0.2041,M3,120,4/4,C Major
note,4728,289,43:34,G2,G2,0.3062,m3,120,4/4,C Major
note,4745,194,58:41,A#3,Bb3,0.2552,m6,120,4/4,C Major
note,4891,110,38:41,D2,D2,0.3062,M2,120,4/4,C Major
note,4951,84,52:35,E3,E3,0.3572,m2,120,4/4,C Major
note,5052,66,39:33,D#2,Eb2,0.4082,P1,120,4/4,C Major
note,5071,63,51:37,D#3,Eb3,0.3572,P5,120,4/4,C Major
note,5153,229,44:41,G#2,Ab2,0.4082,m3,120,4/4,C Major
note,5176,88,59:56,B3,B3,0.3572,m2,120,4/4,C Major
note,5285,81,58:54,A#3,Bb3,0.4082,m3,120,4/4,C Major
note,5308,223,43:32,G2,G2,0.3572,M6,120,4/4,C Major
note,5403,101,52:50,E3,E3,0.4082,M2,120,4/4,C Major
note,5419,91,38:42,D2,D2,0.3572,m2,120,4/4,C Major
note,5498,112,51:60,D#3,Eb3,0.4082,P1,120,4/4,C Major
note,5526,91,39:44,D#2,Eb2,0.3572,m6,120,4/4,C Major
note,5598,129,59:64,B3,B3,0.4082,m3,120,4/4,C Major
note,5613,163,44:53,G#2,Ab2,0.3572,M2,120,4/4,C Major
