type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,1185,595,64:31,E4,E4,0.1826,P1,117,4/4,C Major
note,1201,539,52:28,E3,E3,0.1369,m3,117,4/4,C Major
note,1204,949,55:33,G3,G3,0.0913,M3,117,4/4,C Major
note,1206,834,59:26,B3,B3,0.0456,M3,117,4/4,C Major
note,1880,204,63:37,D#4,Eb4,0.1826,P1,117,4/4,C Major
note,1909,122,51:17,D#3,Eb3,0.1369,m2,117,4/4,C Major
note,2071,83,52:42,E3,E3,0.1826,P1,117,4/4,C Major
note,2074,172,64:38,E4,E4,0.1369,P1,117,4/4,C Major
note,2533,592,64:50,E4,E4,0.2282,M3,117,4/4,C Major
note,2545,766,60:35,C4,C4,0.1826,P4,117,4/4,C Major
note,2566,954,55:43,G3,G3,0.1369,P5,117,4/4,C Major
note,2573,1588,48:41,C3,C3,0.0913,M3,117,4/4,C Major
note,2579,200,52:30,E3,E3,0.0456,m2,117,4/4,C Major
note,3181,110,51:38,D#3,Eb3,0.1826,P1,117,4/4,C Major
note,3191,177,63:37,D#4,Eb4,0.1369,m2,117,4/4,C Major
note,3374,264,64:54,E4,E4,0.0913,P1,117,4/4,C Major
note,3383,652,52:39,E3,E3,0.0456,m3,117,4/4,C Major
note,3986,1949,67:79,G4,G4,0.2282,P1,117,4/4,C Major
note,4021,1977,55:51,G3,G3,0.1826,d5,117,4/4,C Major
note,4023,687,61:61,C#4,Db4,0.1369,m3,117,4/4,C Major
note,4029,546,58:60,A#3,Bb3,0.0913,P1,117,4/4,C Major
note,4030,590,46:53,A#2,Bb2,0.0456,M2,117,4/4,C Major
note,5728,322,60:26,C4,C4,0.1369,m3,117,4/4,C Major
note,5730,1000,57:32,A3,A3,0.0913,P1,117,4/4,C Major
note,5749,685,45:26,A2,A2,0.0913,M6,117,4/4,C Major
note,6220,365,66:34,F#4,Gb4,0.2739,P1,117,4/4,C Major
note,6230,125,54:40,F#3,Gb3,0.2282,M2,117,4/4,C Major
note,6443,177,52:41,E3,E3,0.2739,P1,117,4/4,C Major
note,6450,170,64:45,E4,E4,0.2282,m2,117,4/4,C Major
note,6618,212,63:46,D#4,Eb4,0.3651,P1,117,4/4,C Major
note,6621,122,51:40,D#3,Eb3,0.3195,m3,117,4/4,C Major
note,6761,42,54:44,F#3,Gb3,0.2739,P1,117,4/4,C Major
note,6780,163,66:51,F#4,Gb4,0.2282,M2,117,4/4,C Major
note,6976,357,64:50,E4,E4,0.3651,P4,117,4/4,C Major
note,6988,158,59:48,B3,B3,0.3195,P5,117,4/4,C Major
note,6994,100,52:32,E3,E3,0.2739,M6,117,4/4,C Major
note,7001,322,43:40,G2,G2,0.2282,M7,117,4/4,C Major
note,7323,376,66:58,F#4,Gb4,0.3651,P5,117,4/4,C Major
note,7336,135,59:49,B3,B3,0.3195,P4,117,4/4,C Major
