type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,968,172,72:54,C5,C5,0.3651,M6,120,4/4,C Major
note,1008,159,63:40,D#4,Eb4,0.3195,m3,120,4/4,C Major
note,1010,137,60:42,C4,C4,0.2739,M6,120,4/4,C Major
note,1025,783,51:29,D#3,Eb3,0.2282,P4,120,4/4,C Major
note,1026,720,56:26,G#3,Ab3,0.1826,P1,120,4/4,C Major
note,1038,599,44:35,G#2,Ab2,0.1369,M6,120,4/4,C Major
note,1050,756,53:27,F3,F3,0.0913,P1,120,4/4,C Major
note,1407,43,65:52,F4,F4,0.0913,P1,120,4/4,C Major
note,1540,59,65:52,F4,F4,0.0456,P5,120,4/4,C Major
note,2548,159,72:51,C5,C5,0.3651,M6,120,4/4,C Major
note,2575,157,63:43,D#4,Eb4,0.3195,P5,120,4/4,C Major
note,2583,645,44:39,G#2,Ab2,0.2739,P5,120,4/4,C Major
note,2591,754,51:39,D#3,Eb3,0.2282,P4,120,4/4,C Major
note,2591,624,56:36,G#3,Ab3,0.2282,M3,120,4/4,C Major
note,2591,140,60:42,C4,C4,0.2282,P5,120,4/4,C Major
note,2633,639,53:36,F3,F3,0.0913,P1,120,4/4,C Major
note,3017,34,65:43,F4,F4,0.0913,P1,120,4/4,C Major
note,3120,274,65:48,F4,F4,0.0456,P1,120,4/4,C Major
note,4236,279,65:32,F4,F4,0.2282,M2,120,4/4,C Major
note,4246,264,63:33,D#4,Eb4,0.1826,P1,120,4/4,C Major
note,4254,262,39:29,D#2,Eb2,0.1369,M6,120,4/4,C Major
note,4257,256,60:32,C4,C4,0.0913,M3,120,4/4,C Major
note,4273,218,32:27,G#1,Ab1,0.0456,M6,120,4/4,C Major
note,4782,234,65:50,F4,F4,0.2282,M6,120,4/4,C Major
note,4793,275,32:45,G#1,Ab1,0.1826,P5,120,4/4,C Major
note,4801,300,39:43,D#2,Eb2,0.1369,M6,120,4/4,C Major
note,4802,248,60:48,C4,C4,0.0913,m3,120,4/4,C Major
note,4804,254,63:46,D#4,Eb4,0.0456,M2,120,4/4,C Major
note,5302,251,65:65,F4,F4,0.2282,M6,120,4/4,C Major
note,5323,343,32:52,G#1,Ab1,0.1826,M3,120,4/4,C Major
note,5324,272,60:55,C4,C4,0.1369,M6,120,4/4,C Major
note,5325,249,39:48,D#2,Eb2,0.0913,P1,120,4/4,C Major
note,5328,298,63:54,D#4,Eb4,0.0456,m3,120,4/4,C Major
note,5944,1349,66:62,F#4,Gb4,0.2282,m3,120,4/4,C Major
note,5974,963,39:45,D#2,Eb2,0.1826,d5,120,4/4,C Major
note,5988,874,33:45,A1,A1,0.1369,m3,120,4/4,C Major
note,5990,910,60:47,C4,C4,0.0913,m3,120,4/4,C Major
note,6004,1055,63:44,D#4,Eb4,0.0456,m3,120,4/4,C Major
note,7816,478,66:70,F#4,Gb4,0.2739,m3,120,4/4,C Major
