type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,968,10233,37:33,C#2,Db2,0.1369,m3,120,4/4,C Major
note,1182,10002,40:32,E2,E2,0.1826,P4,120,4/4,C Major
note,1328,9865,45:33,A2,A2,0.1369,M3,120,4/4,C Major
note,1469,1807,49:44,C#3,Db3,0.0913,m3,120,4/4,C Major
note,1651,1665,52:40,E3,E3,0.0913,P4,120,4/4,C Major
note,1972,1820,57:40,A3,A3,0.0456,M3,120,4/4,C Major
note,4858,242,61:37,C#4,Db4,0.0456,m3,120,4/4,C Major
note,6061,246,64:23,E4,E4,0.0456,P4,120,4/4,C Major
note,7689,4850,69:45,A4,A4,0.0456,P1,120,4/4,C Major
note,12705,49,69:74,A4,A4,0.4564,P1,120,4/4,C Major
note,12709,38,57:51,A3,A3,0.4108,m6,120,4/4,C Major
note,12710,52,49:54,C#3,Db3,0.3651,d5,120,4/4,C Major
note,12823,37,67:43,G4,G4,0.3651,P1,120,4/4,C Major
note,12914,65,67:62,G4,G4,0.4564,m7,120,4/4,C Major
note,12935,38,57:20,A3,A3,0.4108,P5,120,4/4,C Major
note,12938,40,50:41,D3,D3,0.3651,m3,120,4/4,C Major
note,13101,92,65:36,F4,F4,0.5021,m6,120,4/4,C Major
note,13113,47,57:47,A3,A3,0.4564,P4,120,4/4,C Major
note,13138,46,52:44,E3,E3,0.4108,P1,120,4/4,C Major
note,13219,29,64:59,E4,E4,0.4108,P1,120,4/4,C Major
note,13323,66,64:66,E4,E4,0.5021,M7,120,4/4,C Major
note,13324,45,53:55,F3,F3,0.4564,M3,120,4/4,C Major
note,13347,37,57:4,A3,A3,0.4108,P4,120,4/4,C Major
note,13420,26,62:58,D4,D4,0.4108,P4,120,4/4,C Major
note,13534,46,57:46,A3,A3,0.4564,P1,120,4/4,C Major
note,13534,82,69:71,A4,A4,0.4564,m6,120,4/4,C Major
note,13552,68,49:50,C#3,Db3,0.3651,d5,120,4/4,C Major
note,13627,37,67:59,G4,G4,0.3651,P1,120,4/4,C Major
note,13735,80,67:68,G4,G4,0.4108,P4,120,4/4,C Major
note,13746,66,50:50,D3,D3,0.3651,P5,120,4/4,C Major
note,13766,54,57:10,A3,A3,0.3651,m6,120,4/4,C Major
note,13829,37,65:64,F4,F4,0.3195,m6,120,4/4,C Major
note,13934,46,57:50,A3,A3,0.4108,P4,120,4/4,C Major
note,13944,54,52:51,E3,E3,0.3651,P1,120,4/4,C Major
note,14040,34,64:61,E4,E4,0.3651,M7,120,4/4,C Major
note,14140,40,53:57,F3,F3,0.4564,M7,120,4/4,C Major
note,14159,51,64:62,E4,E4,0.4108,M2,120,4/4,C Major
note,14235,34,62:68,D4,D4,0.4108,P1,120,4/4,C Major
note,14358,52,62:55,D4,D4,0.5021,P1,120,4/4,C Major
note,14378,77,74:65,D5,D5,0.4564,m6,120,4/4,C Major
