type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,391,7312,37:31,C#2,Db2,0.1531,m3,117,4/4,C Major
note,567,7119,40:36,E2,E2,0.1531,P4,117,4/4,C Major
note,718,6905,45:45,A2,A2,0.1531,M3,117,4/4,C Major
note,856,1513,49:42,C#3,Db3,0.1021,m3,117,4/4,C Major
note,1019,1344,52:50,E3,E3,0.1021,P4,117,4/4,C Major
note,1391,953,57:48,A3,A3,0.051,M3,117,4/4,C Major
note,3392,286,61:30,C#4,Db4,0.051,m3,117,4/4,C Major
note,4447,323,64:42,E4,E4,0.051,P4,117,4/4,C Major
note,5920,1878,69:42,A4,A4,0.051,m6,117,4/4,C Major
note,8238,98,49:41,C#3,Db3,0.4082,m6,117,4/4,C Major
note,8258,90,69:51,A4,A4,0.3572,P1,117,4/4,C Major
note,8266,60,57:35,A3,A3,0.3062,m7,117,4/4,C Major
note,8349,34,67:56,G4,G4,0.4082,P4,117,4/4,C Major
note,8450,68,50:48,D3,D3,0.4082,P4,117,4/4,C Major
note,8453,96,67:67,G4,G4,0.3572,m7,117,4/4,C Major
note,8456,63,57:51,A3,A3,0.3062,m6,117,4/4,C Major
note,8552,40,65:60,F4,F4,0.4082,m2,117,4/4,C Major
note,8656,79,52:51,E3,E3,0.5103,P4,117,4/4,C Major
note,8659,59,57:47,A3,A3,0.4593,m6,117,4/4,C Major
note,8667,79,65:61,F4,F4,0.4593,m2,117,4/4,C Major
note,8757,32,64:59,E4,E4,0.4593,P5,117,4/4,C Major
note,8856,67,57:48,A3,A3,0.5613,P5,117,4/4,C Major
note,8857,74,64:68,E4,E4,0.5103,M7,117,4/4,C Major
note,8866,75,53:48,F3,F3,0.4593,M6,117,4/4,C Major
note,8937,26,62:64,D4,D4,0.4593,P5,117,4/4,C Major
note,9031,84,69:75,A4,A4,0.5613,m6,117,4/4,C Major
note,9036,52,49:55,C#3,Db3,0.5103,m6,117,4/4,C Major
note,9047,45,57:50,A3,A3,0.4593,m7,117,4/4,C Major
note,9120,30,67:69,G4,G4,0.4593,P1,117,4/4,C Major
note,9219,93,67:83,G4,G4,0.5613,P4,117,4/4,C Major
note,9224,76,50:66,D3,D3,0.5103,P5,117,4/4,C Major
note,9239,47,57:55,A3,A3,0.4593,m6,117,4/4,C Major
note,9306,44,65:80,F4,F4,0.4593,P1,117,4/4,C Major
note,9398,84,65:83,F4,F4,0.5613,m6,117,4/4,C Major
note,9409,43,57:67,A3,A3,0.5103,P4,117,4/4,C Major
note,9413,48,52:63,E3,E3,0.4593,P1,117,4/4,C Major
note,9482,47,64:85,E4,E4,0.4593,P1,117,4/4,C Major
note,9571,84,64:83,E4,E4,0.5613,M7,117,4/4,C Major
note,9589,36,53:79,F3,F3,0.5103,M3,117,4/4,C Major
note,9595,34,57:77,A3,A3,0.4593,P4,117,4/4,C Major
note,9646,34,62:93,D4,D4,0.4082,P1,117,4/4,C Major
note,9762,92,74:95,D5,D5,0.5613,m6,117,4/4,C Major
note,9771,73,54:74,F#3,Gb3,0.5103,m6,117,4/4,C Major
note,9771,60,62:77,D4,D4,0.5103,m7,117,4/4,C Major
note,9840,50,72:91,C5,C5,0.4593,P1,117,4/4,C Major
note,9939,97,72:98,C5,C5,0.5613,P4,117,4/4,C Major
note,9946,70,55:71,G3,G3,0.5103,P5,117,4/4,C Major
note,9948,61,62:73,D4,D4,0.4593,m6,117,4/4,C Major
note,10033,51,70:94,A#4,Bb4,0.4593,m2,117,4/4,C Major
note,10116,81,57:76,A3,A3,0.5103,P4,117,4/4,C Major
note,10118,61,62:78,D4,D4,0.5103,m6,117,4/4,C Major
note,10121,99,70:90,A#4,Bb4,0.4593,m2,117,4/4,C Major
note,10206,45,69:96,A4,A4,0.4082,P5,117,4/4,C Major
note,10287,92,62:70,D4,D4,0.4082,M3,117,4/4,C Major
note,10302,93,58:74,A#3,Bb3,0.3572,M7,117,4/4,C Major
note,10303,110,69:102,A4,A4,0.3062,M2,117,4/4,C Major
note,10394,49,67:98,G4,G4,0.2552,P4,117,4/4,C Major
note,10488,116,62:73,D4,D4,0.4082,M3,117,4/4,C Major
note,10494,324,58:80,A#3,Bb3,0.3572,M6,117,4/4,C Major
