type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,-5:0,Db Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,240,79,77:33,F5,F5,0.4108,m3,120,4/4,Db Major
note,240,79,80:33,Ab5,Ab5,0.4108,P4,120,4/4,Db Major
note,320,79,75:33,Eb5,Eb5,0.3651,m3,120,4/4,Db Major
note,400,79,72:33,C5,C5,0.3651,M3,120,4/4,Db Major
note,480,79,68:33,Ab4,Ab4,0.3651,P5,120,4/4,Db Major
note,560,79,75:33,Eb5,Eb5,0.3651,m3,120,4/4,Db Major
note,640,79,72:33,C5,C5,0.3651,P4,120,4/4,Db Major
note,720,79,77:33,F5,F5,0.4108,m3,120,4/4,Db Major
note,720,79,80:33,Ab5,Ab5,0.4108,P4,120,4/4,Db Major
note,800,79,75:33,Eb5,Eb5,0.3651,m3,120,4/4,Db Major
note,880,79,72:33,C5,C5,0.3651,M3,120,4/4,Db Major
note,960,79,68:33,Ab4,Ab4,0.3651,P5,120,4/4,Db Major
note,1040,79,75:33,Eb5,Eb5,0.3651,m3,120,4/4,Db Major
note,1120,79,72:33,C5,C5,0.3651,P4,120,4/4,Db Major
note,1200,79,77:33,F5,F5,0.4108,m3,120,4/4,Db Major
note,1200,79,80:33,Ab5,Ab5,0.4108,P4,120,4/4,Db Major
note,1280,79,75:33,Eb5,Eb5,0.3651,m3,120,4/4,Db Major
note,1360,79,72:33,C5,C5,0.3651,M3,120,4/4,Db Major
note,1440,79,68:33,Ab4,Ab4,0.3651,P5,120,4/4,Db Major
note,1520,79,75:33,Eb5,Eb5,0.3651,m3,120,4/4,Db Major
note,1600,79,72:33,C5,C5,0.3651,P4,120,4/4,Db Major
note,1680,79,77:33,F5,F5,0.4564,m3,120,4/4,Db Major
note,1680,79,80:33,Ab5,Ab5,0.4564,P4,120,4/4,Db Major
note,1760,79,75:33,Eb5,Eb5,0.4108,m3,120,4/4,Db Major
