type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,-2:0,Bb Major,,,,,,
timeSignature,0,0,3:4,3/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,0,119,31:60,G1,G1,0.0913,P1,120,3/4,Bb Major
note,480,119,55:60,G3,G3,0.2282,M2,120,3/4,Bb Major
note,600,119,57:60,A3,A3,0.1826,M2,120,3/4,Bb Major
note,720,119,55:60,G3,G3,0.1369,P4,120,3/4,Bb Major
note,840,119,50:60,D3,D3,0.2282,P1,120,3/4,Bb Major
note,960,239,62:60,D4,D4,0.3195,M3,120,3/4,Bb Major
note,1320,59,34:60,Bb1,Bb1,0.2739,M3,120,3/4,Bb Major
note,1320,59,50:60,D3,D3,0.2739,P4,120,3/4,Bb Major
note,1320,59,55:60,G3,G3,0.2739,m7,120,3/4,Bb Major
note,1440,119,33:60,A1,A1,0.1826,m3,120,3/4,Bb Major
note,1440,239,48:60,C3,C3,0.1826,d5,120,3/4,Bb Major
note,1440,239,54:60,Gb3,Gb3,0.1826,d5,120,3/4,Bb Major
note,1920,119,60:60,C4,C4,0.2282,M2,120,3/4,Bb Major
note,2040,119,62:60,D4,D4,0.1826,M2,120,3/4,Bb Major
note,2160,119,60:60,C4,C4,0.1369,m3,120,3/4,Bb Major
note,2280,119,57:60,A3,A3,0.2282,P1,120,3/4,Bb Major
note,2400,239,69:60,A4,A4,0.3195,m3,120,3/4,Bb Major
note,2760,59,30:60,Gb1,Gb1,0.2739,m6,120,3/4,Bb Major
note,2760,59,50:60,D3,D3,0.2739,m7,120,3/4,Bb Major
note,2760,59,60:60,C4,C4,0.2739,P4,120,3/4,Bb Major
note,2880,119,31:60,G1,G1,0.1826,P5,120,3/4,Bb Major
note,2880,119,50:60,D3,D3,0.1826,m6,120,3/4,Bb Major
note,2880,119,58:60,Bb3,Bb3,0.1826,m3,120,3/4,Bb Major
note,3360,119,55:60,G3,G3,0.2282,M2,120,3/4,Bb Major
note,3480,119,57:60,A3,A3,0.1826,M2,120,3/4,Bb Major
note,3600,119,55:60,G3,G3,0.1369,P4,120,3/4,Bb Major
note,3720,119,50:60,D3,D3,0.2282,P4,120,3/4,Bb Major
note,3840,239,67:60,G4,G4,0.3195,M6,120,3/4,Bb Major
note,4200,59,34:60,Bb1,Bb1,0.4108,M6,120,3/4,Bb Major
note,4200,59,55:60,G3,G3,0.4108,m7,120,3/4,Bb Major
note,4200,59,65:60,F4,F4,0.4108,P4,120,3/4,Bb Major
note,4320,119,36:60,C2,C2,0.4108,P5,120,3/4,Bb Major
note,4320,119,55:60,G3,G3,0.4108,m6,120,3/4,Bb Major
note,4320,119,63:60,Eb4,Eb4,0.4108,m2,120,3/4,Bb Major
note,4680,59,38:60,D2,D2,0.3195,P4,120,3/4,Bb Major
note,4680,59,55:60,G3,G3,0.3195,P5,120,3/4,Bb Major
note,4680,59,62:60,D4,D4,0.3195,M7,120,3/4,Bb Major
note,4800,119,39:60,Eb2,Eb2,0.3195,M3,120,3/4,Bb Major
note,4800,119,55:60,G3,G3,0.3195,P4,120,3/4,Bb Major
note,4800,119,60:60,C4,C4,0.3195,M2,120,3/4,Bb Major
note,5160,59,58:60,Bb3,Bb3,0.2282,P5,120,3/4,Bb Major
note,5280,119,51:60,Eb3,Eb3,0.3651,d5,120,3/4,Bb Major
note,5280,119,57:60,A3,A3,0.3651,M3,120,3/4,Bb Major
note,5280,119,61:60,Db4,Db4,0.3651,d5,120,3/4,Bb Major
note,5640,59,55:60,G3,G3,0.2282,P4,120,3/4,Bb Major
note,5760,119,38:60,D2,D2,0.2282,P1,120,3/4,Bb Major
note,5760,119,50:60,D3,D3,0.2282,M3,120,3/4,Bb Major
note,5760,119,54:60,Gb3,Gb3,0.2282,m6,120,3/4,Bb Major
note,5760,119,62:60,D4,D4,0.2282,P1,120,3/4,Bb Major
note,6240,839,74:72,D5,D5,0.1369,m6,120,3/4,Bb Major
note,6720,479,30:60,Gb1,Gb1,0.2282,m6,120,3/4,Bb Major
note,6720,959,62:72,D4,D4,0.2282,m7,120,3/4,Bb Major
note,7080,119,72:60,C5,C5,0.1826,P4,120,3/4,Bb Major
note,7200,239,31:60,G1,G1,0.2739,m3,120,3/4,Bb Major
note,7200,239,70:60,Bb4,Bb4,0.2739,m2,120,3/4,Bb Major
note,7560,119,69:60,A4,A4,0.2282,M2,120,3/4,Bb Major
