type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1503,1890,71:96,B4,B4,0.2552,m3,117,4/4,C Major
note,1503,1876,74:93,D5,D5,0.2552,P4,117,4/4,C Major
note,1503,1909,79:95,G5,G5,0.2552,M3,117,4/4,C Major
note,1504,1876,83:95,B5,B5,0.1021,d5,117,4/4,C Major
note,1505,1927,77:83,F5,F5,0.051,M6,117,4/4,C Major
note,1905,56,68:55,G#4,Ab4,0.2552,m2,117,4/4,C Major
note,2035,35,67:42,G4,G4,0.3062,M2,117,4/4,C Major
note,2085,49,65:80,F4,F4,0.3062,m3,117,4/4,C Major
note,2156,51,62:72,D4,D4,0.3062,m2,117,4/4,C Major
note,2231,26,63:72,D#4,Eb4,0.3062,m2,117,4/4,C Major
note,2303,20,62:81,D4,D4,0.3062,m3,117,4/4,C Major
note,2358,48,59:80,B3,B3,0.3572,M3,117,4/4,C Major
note,2421,46,55:69,G3,G3,0.3572,m2,117,4/4,C Major
note,2498,25,56:77,G#3,Ab3,0.4082,m2,117,4/4,C Major
note,2567,23,55:71,G3,G3,0.4082,M2,117,4/4,C Major
note,2621,29,53:75,F3,F3,0.3572,m3,117,4/4,C Major
note,2700,27,50:55,D3,D3,0.4082,M2,117,4/4,C Major
note,2732,47,52:22,E3,E3,0.3572,m2,117,4/4,C Major
note,2760,19,51:75,D#3,Eb3,0.3572,m2,117,4/4,C Major
note,2823,23,50:66,D3,D3,0.3572,m3,117,4/4,C Major
note,2880,30,47:76,B2,B2,0.3572,M3,117,4/4,C Major
note,2950,59,43:74,G2,G2,0.3572,m2,117,4/4,C Major
note,3014,23,44:78,G#2,Ab2,0.3572,m2,117,4/4,C Major
note,3076,33,43:71,G2,G2,0.3062,M2,117,4/4,C Major
note,3131,56,41:85,F2,F2,0.3062,m3,117,4/4,C Major
note,3191,50,38:75,D2,D2,0.3062,m2,117,4/4,C Major
note,3259,26,39:75,D#2,Eb2,0.3062,m2,117,4/4,C Major
note,3320,30,38:71,D2,D2,0.5103,M2,117,4/4,C Major
note,3383,65,36:91,C2,C2,0.4593,P4,117,4/4,C Major
note,3464,77,31:79,G1,G1,0.5103,P4,117,4/4,C Major
note,3545,61,36:75,C2,C2,0.6124,P4,117,4/4,C Major
note,3623,72,31:76,G1,G1,0.5613,m2,117,4/4,C Major
note,3675,36,80:94,G#5,Ab5,0.7655,P1,117,4/4,C Major
note,3678,41,68:93,G#4,Ab4,0.7144,M6,117,4/4,C Major
note,3678,26,77:75,F5,F5,0.7144,M2,117,4/4,C Major
note,3681,41,75:79,D#5,Eb5,0.6124,m3,117,4/4,C Major
note,3695,67,36:81,C2,C2,0.5613,P4,117,4/4,C Major
note,3774,62,31:82,G1,G1,0.5103,P4,117,4/4,C Major
note,3819,110,36:72,C2,C2,0.4593,P4,117,4/4,C Major
note,3902,114,31:69,G1,G1,0.4082,P1,117,4/4,C Major
note,3903,20,67:91,G4,G4,0.3572,P1,117,4/4,C Major
note,3905,52,79:93,G5,G5,0.3062,m6,117,4/4,C Major
note,4028,29,35:101,B1,B1,0.3572,m3,117,4/4,C Major
note,4036,1724,86:106,D6,D6,0.3062,M6,117,4/4,C Major
note,4039,1768,77:93,F5,F5,0.2552,m3,117,4/4,C Major
note,4040,1761,74:91,D5,D5,0.2041,P4,117,4/4,C Major
note,4041,1763,79:88,G5,G5,0.1531,M7,117,4/4,C Major
note,4333,43,68:93,G#4,Ab4,0.3062,m2,117,4/4,C Major
note,4405,69,67:73,G4,G4,0.3062,M2,117,4/4,C Major
note,4491,50,65:88,F4,F4,0.3062,m3,117,4/4,C Major
note,4552,64,62:77,D4,D4,0.3062,m2,117,4/4,C Major
note,4626,24,63:77,D#4,Eb4,0.3062,m2,117,4/4,C Major
note,4696,32,62:79,D4,D4,0.3062,m3,117,4/4,C Major
note,4758,46,59:81,B3,B3,0.3062,M3,117,4/4,C Major
note,4821,54,55:73,G3,G3,0.3062,m2,117,4/4,C Major
note,4897,26,56:74,G#3,Ab3,0.3572,m2,117,4/4,C Major
note,4972,29,55:73,G3,G3,0.3572,M2,117,4/4,C Major
note,5030,34,53:78,F3,F3,0.3572,m3,117,4/4,C Major
