type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1129,1589,71:108,B4,B4,0.3062,m6,117,4/4,C Major
note,1129,1595,79:87,G5,G5,0.3062,M3,117,4/4,C Major
note,1129,1593,83:99,B5,B5,0.3062,M6,117,4/4,C Major
note,1135,1631,74:86,D5,D5,0.1531,m3,117,4/4,C Major
note,1135,1601,77:77,F5,F5,0.1531,M6,117,4/4,C Major
note,1437,57,68:73,G#4,Ab4,0.3062,m2,117,4/4,C Major
note,1550,42,67:46,G4,G4,0.3062,M2,117,4/4,C Major
note,1617,37,65:63,F4,F4,0.3062,m3,117,4/4,C Major
note,1699,53,62:63,D4,D4,0.3572,m2,117,4/4,C Major
note,1754,25,63:69,D#4,Eb4,0.3062,m2,117,4/4,C Major
note,1810,64,62:71,D4,D4,0.3062,m3,117,4/4,C Major
note,1889,68,59:72,B3,B3,0.3062,M3,117,4/4,C Major
note,1964,61,55:67,G3,G3,0.3572,m2,117,4/4,C Major
note,2022,32,56:72,G#3,Ab3,0.3572,m2,117,4/4,C Major
note,2080,56,55:62,G3,G3,0.3062,M2,117,4/4,C Major
note,2157,57,53:70,F3,F3,0.3572,m3,117,4/4,C Major
note,2220,55,50:63,D3,D3,0.3572,m2,117,4/4,C Major
note,2274,27,51:72,D#3,Eb3,0.3572,m2,117,4/4,C Major
note,2325,65,50:61,D3,D3,0.3062,m3,117,4/4,C Major
note,2404,57,47:74,B2,B2,0.3572,M3,117,4/4,C Major
note,2474,56,43:55,G2,G2,0.3572,m2,117,4/4,C Major
note,2526,31,44:72,G#2,Ab2,0.3062,m2,117,4/4,C Major
note,2578,62,43:69,G2,G2,0.3062,M2,117,4/4,C Major
note,2657,59,41:73,F2,F2,0.3062,m3,117,4/4,C Major
note,2722,70,38:69,D2,D2,0.4593,m2,117,4/4,C Major
note,2782,50,39:82,D#2,Eb2,0.4593,m2,117,4/4,C Major
note,2854,56,38:78,D2,D2,0.4593,M2,117,4/4,C Major
note,2925,82,36:83,C2,C2,0.4593,P4,117,4/4,C Major
note,3016,111,31:87,G1,G1,0.4593,m2,117,4/4,C Major
note,3083,21,68:111,G#4,Ab4,0.5613,P1,117,4/4,C Major
note,3083,26,80:103,G#5,Ab5,0.5613,P4,117,4/4,C Major
note,3093,15,75:83,D#5,Eb5,0.4593,m3,117,4/4,C Major
note,3104,87,36:81,C2,C2,0.4082,P4,117,4/4,C Major
note,3123,37,77:27,F5,F5,0.3572,m7,117,4/4,C Major
note,3199,101,31:91,G1,G1,0.3062,P4,117,4/4,C Major
note,3286,106,36:85,C2,C2,0.3572,P4,117,4/4,C Major
note,3377,184,31:90,G1,G1,0.5103,P1,117,4/4,C Major
note,3442,30,79:108,G5,G5,0.4593,P1,117,4/4,C Major
note,3448,15,67:87,G4,G4,0.4082,M2,117,4/4,C Major
note,3456,15,69:71,A4,A4,0.3572,P4,117,4/4,C Major
note,3666,1604,74:99,D5,D5,0.3572,P1,117,4/4,C Major
note,3666,1578,86:105,D6,D6,0.3572,M6,117,4/4,C Major
note,3672,1640,77:80,F5,F5,0.2552,M2,117,4/4,C Major
note,3674,1591,79:81,G5,G5,0.2552,m6,117,4/4,C Major
note,3678,33,35:95,B1,B1,0.2041,P5,117,4/4,C Major
note,3710,1,78:42,F#5,Gb5,0.1531,m7,117,4/4,C Major
note,3973,47,68:75,G#4,Ab4,0.3062,m2,117,4/4,C Major
note,4057,31,67:70,G4,G4,0.3062,M2,117,4/4,C Major
note,4132,48,65:71,F4,F4,0.3062,m3,117,4/4,C Major
note,4194,70,62:65,D4,D4,0.3572,m2,117,4/4,C Major
note,4252,35,63:77,D#4,Eb4,0.3062,m2,117,4/4,C Major
note,4313,54,62:69,D4,D4,0.3062,m3,117,4/4,C Major
note,4394,56,59:75,B3,B3,0.3572,M3,117,4/4,C Major
note,4457,62,55:72,G3,G3,0.3572,m2,117,4/4,C Major
note,4520,28,56:67,G#3,Ab3,0.3572,m2,117,4/4,C Major
note,4578,47,55:67,G3,G3,0.3062,M2,117,4/4,C Major
note,4649,52,53:68,F3,F3,0.3572,m3,117,4/4,C Major
note,4711,60,50:65,D3,D3,0.3062,m2,117,4/4,C Major
