type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1502,911,71:102,B4,B4,0.3062,P1,117,4/4,C Major
note,1502,975,83:89,B5,B5,0.3062,M6,117,4/4,C Major
note,1505,1112,74:95,D5,D5,0.2041,m3,117,4/4,C Major
note,1507,1109,77:86,F5,F5,0.1531,M2,117,4/4,C Major
note,1508,1138,79:86,G5,G5,0.1021,M7,117,4/4,C Major
note,1850,37,68:67,G#4,Ab4,0.3572,m2,117,4/4,C Major
note,1916,53,67:67,G4,G4,0.4082,M2,117,4/4,C Major
note,1985,31,65:78,F4,F4,0.4082,m3,117,4/4,C Major
note,2051,52,62:76,D4,D4,0.4082,m2,117,4/4,C Major
note,2103,32,63:73,D#4,Eb4,0.4082,m2,117,4/4,C Major
note,2159,30,62:76,D4,D4,0.4082,m3,117,4/4,C Major
note,2230,36,59:77,B3,B3,0.4082,m2,117,4/4,C Major
note,2257,29,60:42,C4,C4,0.4082,P4,117,4/4,C Major
note,2286,61,55:74,G3,G3,0.3572,m2,117,4/4,C Major
note,2350,31,56:78,G#3,Ab3,0.3572,m2,117,4/4,C Major
note,2404,57,55:73,G3,G3,0.3572,M2,117,4/4,C Major
note,2463,57,53:86,F3,F3,0.3572,m3,117,4/4,C Major
note,2527,54,50:77,D3,D3,0.3572,m2,117,4/4,C Major
note,2570,48,51:74,D#3,Eb3,0.3572,m2,117,4/4,C Major
note,2631,55,50:75,D3,D3,0.3572,m3,117,4/4,C Major
note,2697,62,47:87,B2,B2,0.3572,M3,117,4/4,C Major
note,2759,64,43:75,G2,G2,0.3572,m2,117,4/4,C Major
note,2812,52,44:76,G#2,Ab2,0.3062,m2,117,4/4,C Major
note,2880,52,43:70,G2,G2,0.3062,M2,117,4/4,C Major
note,2936,68,41:81,F2,F2,0.3062,m3,117,4/4,C Major
note,3005,61,38:75,D2,D2,0.3062,m2,117,4/4,C Major
note,3058,58,39:81,D#2,Eb2,0.3062,m2,117,4/4,C Major
note,3134,52,38:69,D2,D2,0.5103,M2,117,4/4,C Major
note,3197,64,36:80,C2,C2,0.5103,P4,117,4/4,C Major
note,3271,51,31:73,G1,G1,0.5103,P4,117,4/4,C Major
note,3337,29,36:67,C2,C2,0.4593,P4,117,4/4,C Major
note,3402,57,31:69,G1,G1,0.5613,P4,117,4/4,C Major
note,3486,61,36:63,C2,C2,0.5103,m6,117,4/4,C Major
note,3503,90,80:90,G#5,Ab5,0.4593,P1,117,4/4,C Major
note,3505,67,68:85,G#4,Ab4,0.4082,P5,117,4/4,C Major
note,3505,224,75:78,D#5,Eb5,0.4082,M2,117,4/4,C Major
note,3510,269,77:75,F5,F5,0.3062,m7,117,4/4,C Major
note,3558,49,31:68,G1,G1,0.5103,P4,117,4/4,C Major
note,3641,56,36:75,C2,C2,0.4593,P4,117,4/4,C Major
note,3735,164,31:79,G1,G1,0.4082,P1,117,4/4,C Major
note,3749,62,79:96,G5,G5,0.3572,P1,117,4/4,C Major
note,3753,41,67:88,G4,G4,0.3062,m6,117,4/4,C Major
note,3897,39,35:92,B1,B1,0.3572,d5,117,4/4,C Major
note,3905,738,77:102,F5,F5,0.3572,M2,117,4/4,C Major
note,3906,731,79:100,G5,G5,0.3062,P4,117,4/4,C Major
note,3909,334,74:97,D5,D5,0.2552,P1,117,4/4,C Major
note,3909,683,86:102,D6,D6,0.2552,d5,117,4/4,C Major
note,4163,28,68:75,G#4,Ab4,0.3572,m2,117,4/4,C Major
note,4223,53,67:75,G4,G4,0.3572,M2,117,4/4,C Major
note,4284,39,65:85,F4,F4,0.3572,m3,117,4/4,C Major
note,4357,53,62:76,D4,D4,0.3572,m2,117,4/4,C Major
note,4404,33,63:78,D#4,Eb4,0.3572,m2,117,4/4,C Major
note,4458,40,62:73,D4,D4,0.3572,m3,117,4/4,C Major
note,4526,53,59:91,B3,B3,0.3572,M3,117,4/4,C Major
note,4592,56,55:71,G3,G3,0.3572,m2,117,4/4,C Major
note,4646,38,56:81,G#3,Ab3,0.3572,m2,117,4/4,C Major
note,4698,61,55:72,G3,G3,0.3572,M2,117,4/4,C Major
note,4757,62,53:87,F3,F3,0.3572,m3,117,4/4,C Major
