type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,378,21,80:95,G#5,Ab5,0.5021,P1,117,4/4,C Major
note,379,22,92:87,G#6,Ab6,0.4564,m3,117,4/4,C Major
note,380,29,89:81,F6,F6,0.4108,m3,117,4/4,C Major
note,393,35,62:78,D4,D4,0.3651,M3,117,4/4,C Major
note,394,26,58:78,A#3,Bb3,0.3195,m7,117,4/4,C Major
note,394,19,68:78,G#4,Ab4,0.3195,m3,117,4/4,C Major
note,401,25,65:64,F4,F4,0.2739,P5,117,4/4,C Major
note,740,39,58:71,A#3,Bb3,0.639,P1,117,4/4,C Major
note,746,37,46:60,A#2,Bb2,0.5934,M3,117,4/4,C Major
note,806,48,50:76,D3,D3,0.639,P5,117,4/4,C Major
note,823,45,57:63,A3,A3,0.5934,M7,117,4/4,C Major
note,875,45,46:74,A#2,Bb2,0.639,P1,117,4/4,C Major
note,886,50,58:71,A#3,Bb3,0.5934,m6,117,4/4,C Major
note,958,32,50:72,D3,D3,0.639,P1,117,4/4,C Major
note,966,50,62:61,D4,D4,0.5934,P1,117,4/4,C Major
note,1039,45,50:90,D3,D3,0.639,m3,117,4/4,C Major
note,1041,35,65:57,F4,F4,0.5934,m3,117,4/4,C Major
note,1109,82,62:67,D4,D4,0.5934,M6,117,4/4,C Major
note,1120,40,53:74,F3,F3,0.5477,P1,117,4/4,C Major
note,1180,86,65:71,F4,F4,0.5934,m3,117,4/4,C Major
note,1193,47,50:70,D3,D3,0.5934,d5,117,4/4,C Major
note,1270,79,68:71,G#4,Ab4,0.639,m3,117,4/4,C Major
note,1273,38,53:54,F3,F3,0.5934,m3,117,4/4,C Major
note,1343,27,50:69,D3,D3,0.5934,m3,117,4/4,C Major
note,1355,34,65:51,F4,F4,0.5934,P1,117,4/4,C Major
note,1404,31,53:73,F3,F3,0.5934,M6,117,4/4,C Major
note,1409,41,62:78,D4,D4,0.5934,M6,117,4/4,C Major
note,1498,38,53:80,F3,F3,0.639,m3,117,4/4,C Major
note,1501,67,68:79,G#4,Ab4,0.5934,P1,117,4/4,C Major
note,1571,55,56:75,G#3,Ab3,0.639,M6,117,4/4,C Major
note,1603,67,65:60,F4,F4,0.5934,P1,117,4/4,C Major
note,1650,56,53:67,F3,F3,0.639,m3,117,4/4,C Major
note,1665,56,68:73,G#4,Ab4,0.5934,P1,117,4/4,C Major
note,1720,63,56:75,G#3,Ab3,0.5934,M2,117,4/4,C Major
note,1749,66,70:70,A#4,Bb4,0.5934,P4,117,4/4,C Major
note,1800,36,53:60,F3,F3,0.639,m3,117,4/4,C Major
note,1835,35,68:64,G#4,Ab4,0.5934,P1,117,4/4,C Major
note,1869,27,56:62,G#3,Ab3,0.639,M6,117,4/4,C Major
note,1889,36,65:69,F4,F4,0.5934,P5,117,4/4,C Major
note,1956,40,58:78,A#3,Bb3,0.639,P1,117,4/4,C Major
