type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,-3:0,Eb Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,0,1439,31:112,G1,G1,0.1826,P1,120,4/4,Eb Major
note,0,1439,43:112,G2,G2,0.1826,P1,120,4/4,Eb Major
note,0,1439,67:112,G4,G4,0.1826,P1,120,4/4,Eb Major
note,0,1439,79:112,G5,G5,0.1826,m6,120,4/4,Eb Major
tempo,1440,0,769231,78,,,,,,
note,1440,359,71:33,B4,B4,0.1369,m2,78,4/4,Eb Major
note,1800,119,72:33,C5,C5,0.0913,M2,78,4/4,Eb Major
note,1920,239,74:33,D5,D5,0.0913,P1,78,4/4,Eb Major
note,2400,239,74:33,D5,D5,0.0913,P1,78,4/4,Eb Major
note,2880,239,74:33,D5,D5,0.0913,M2,78,4/4,Eb Major
note,3360,359,72:33,C5,C5,0.1369,M2,78,4/4,Eb Major
note,3720,119,74:33,D5,D5,0.0913,m2,78,4/4,Eb Major
note,3840,719,75:33,Eb5,Eb5,0.0456,m2,78,4/4,Eb Major
note,4560,239,74:33,D5,D5,0.0913,M2,78,4/4,Eb Major
note,4800,479,72:33,C5,C5,0.0913,M2,78,4/4,Eb Major
note,5280,359,74:33,D5,D5,0.1369,M2,78,4/4,Eb Major
note,5640,119,72:33,C5,C5,0.0913,m2,78,4/4,Eb Major
note,5760,479,71:33,B4,B4,0.0913,M2,78,4/4,Eb Major
note,6240,359,69:33,A4,A4,0.1369,M2,78,4/4,Eb Major
note,6600,119,71:33,B4,B4,0.0913,m2,78,4/4,Eb Major
note,6720,479,72:33,C5,C5,0.0913,M2,78,4/4,Eb Major
note,7200,359,74:33,D5,D5,0.1369,m2,78,4/4,Eb Major
note,7560,119,75:33,Eb5,Eb5,0.0913,m2,78,4/4,Eb Major
note,7680,1439,74:33,D5,D5,0.0456,P5,78,4/4,Eb Major
note,9120,179,55:33,G3,G3,0.5477,P5,78,4/4,Eb Major
note,9120,179,62:33,D4,D4,0.5477,P4,78,4/4,Eb Major
note,9120,179,67:33,G4,G4,0.5477,M3,78,4/4,Eb Major
note,9120,179,71:33,B4,B4,0.5477,M3,78,4/4,Eb Major
note,9480,59,55:33,G3,G3,0.3651,m6,78,4/4,Eb Major
note,9480,59,63:33,Eb4,Eb4,0.3651,M3,78,4/4,Eb Major
note,9480,59,67:33,G4,G4,0.3651,P4,78,4/4,Eb Major
note,9480,59,72:33,C5,C5,0.3651,P4,78,4/4,Eb Major
note,9600,239,55:33,G3,G3,0.3651,m7,78,4/4,Eb Major
note,9600,239,65:33,F4,F4,0.3651,M2,78,4/4,Eb Major
note,9600,239,67:33,G4,G4,0.3651,P5,78,4/4,Eb Major
note,9600,239,74:33,D5,D5,0.3651,P5,78,4/4,Eb Major
note,10080,239,55:33,G3,G3,0.3651,m7,78,4/4,Eb Major
note,10080,239,65:33,F4,F4,0.3651,M2,78,4/4,Eb Major
note,10080,239,67:33,G4,G4,0.3651,P5,78,4/4,Eb Major
note,10080,239,74:33,D5,D5,0.3651,P5,78,4/4,Eb Major
note,10560,239,55:33,G3,G3,0.3651,m7,78,4/4,Eb Major
note,10560,239,65:33,F4,F4,0.3651,M2,78,4/4,Eb Major
note,10560,239,67:33,G4,G4,0.3651,P5,78,4/4,Eb Major
note,10560,239,74:33,D5,D5,0.3651,P5,78,4/4,Eb Major
note,11040,239,55:33,G3,G3,0.4564,m6,78,4/4,Eb Major
note,11040,179,63:33,Eb4,Eb4,0.4564,M3,78,4/4,Eb Major
note,11040,179,67:33,G4,G4,0.4564,P4,78,4/4,Eb Major
note,11040,179,72:33,C5,C5,0.4564,P5,78,4/4,Eb Major
note,11400,59,65:33,F4,F4,0.2739,M2,78,4/4,Eb Major
note,11400,59,67:33,G4,G4,0.2739,P5,78,4/4,Eb Major
note,11400,59,74:33,D5,D5,0.2739,P5,78,4/4,Eb Major
note,11520,239,55:33,G3,G3,0.1826,P1,78,4/4,Eb Major
note,11520,839,67:33,G4,G4,0.1826,m6,78,4/4,Eb Major
note,11520,839,75:33,Eb5,Eb5,0.1826,d5,78,4/4,Eb Major
note,12000,179,57:33,A3,A3,0.4108,M2,78,4/4,Eb Major
note,12360,59,59:33,B3,B3,0.3651,d5,78,4/4,Eb Major
note,12360,119,65:33,F4,F4,0.3651,M2,78,4/4,Eb Major
note,12360,119,67:33,G4,G4,0.3651,P5,78,4/4,Eb Major
note,12360,119,74:33,D5,D5,0.3651,M2,78,4/4,Eb Major
note,12480,479,60:33,C4,C4,0.3651,m3,78,4/4,Eb Major
note,12480,479,63:33,Eb4,Eb4,0.3651,M3,78,4/4,Eb Major
note,12480,479,67:33,G4,G4,0.3651,P4,78,4/4,Eb Major
note,12480,479,72:33,C5,C5,0.3651,P5,78,4/4,Eb Major
note,12960,359,53:33,F3,F3,0.5477,P1,78,4/4,Eb Major
note,12960,359,65:49,F4,F4,0.5477,m3,78,4/4,Eb Major
note,12960,359,68:49,Ab4,Ab4,0.5477,d5,78,4/4,Eb Major
note,12960,359,74:49,D5,D5,0.5477,M6,78,4/4,Eb Major
note,13320,119,53:33,F3,F3,0.3651,m7,78,4/4,Eb Major
note,13320,119,63:33,Eb4,Eb4,0.3651,P4,78,4/4,Eb Major
note,13320,119,68:33,Ab4,Ab4,0.3651,M3,78,4/4,Eb Major
note,13320,119,72:33,C5,C5,0.3651,P4,78,4/4,Eb Major
note,13440,839,55:33,G3,G3,0.3195,P5,78,4/4,Eb Major
note,13440,479,62:33,D4,D4,0.3195,P4,78,4/4,Eb Major
note,13440,479,67:33,G4,G4,0.3195,M3,78,4/4,Eb Major
note,13440,479,71:33,B4,B4,0.3195,M7,78,4/4,Eb Major
note,13920,359,60:33,C4,C4,0.5934,P5,78,4/4,Eb Major
note,13920,359,67:33,G4,G4,0.5934,M2,78,4/4,Eb Major
note,13920,359,69:33,A4,A4,0.5934,M3,78,4/4,Eb Major
note,14280,119,53:33,F3,F3,0.4564,M2,78,4/4,Eb Major
note,14280,119,55:33,G3,G3,0.4564,P5,78,4/4,Eb Major
note,14280,119,62:33,D4,D4,0.4564,P4,78,4/4,Eb Major
note,14280,119,67:33,G4,G4,0.4564,M3,78,4/4,Eb Major
note,14280,119,71:33,B4,B4,0.4564,m6,78,4/4,Eb Major
note,14400,479,51:33,Eb3,Eb3,0.4108,M3,78,4/4,Eb Major
note,14400,479,55:33,G3,G3,0.4108,m6,78,4/4,Eb Major
note,14400,479,63:33,Eb4,Eb4,0.4108,M3,78,4/4,Eb Major
note,14400,479,67:33,G4,G4,0.4108,P4,78,4/4,Eb Major
note,14400,479,72:33,C5,C5,0.4108,P4,78,4/4,Eb Major
note,14880,359,43:33,G2,G2,0.639,P1,78,4/4,Eb Major
note,14880,359,55:33,G3,G3,0.639,P1,78,4/4,Eb Major
note,14880,359,67:33,G4,G4,0.639,m6,78,4/4,Eb Major
note,14880,359,75:33,Eb5,Eb5,0.639,m6,78,4/4,Eb Major
note,15240,119,43:33,G2,G2,0.4564,P1,78,4/4,Eb Major
note,15240,119,55:33,G3,G3,0.4564,m7,78,4/4,Eb Major
note,15240,119,65:33,F4,F4,0.4564,M2,78,4/4,Eb Major
note,15240,119,67:33,G4,G4,0.4564,P5,78,4/4,Eb Major
note,15240,119,74:33,D5,D5,0.4564,M2,78,4/4,Eb Major
note,15360,1439,48:33,C3,C3,0.2282,P5,78,4/4,Eb Major
note,15360,1439,55:33,G3,G3,0.2282,m6,78,4/4,Eb Major
note,15360,1439,63:33,Eb4,Eb4,0.2282,M3,78,4/4,Eb Major
note,15360,1439,67:33,G4,G4,0.2282,P4,78,4/4,Eb Major
note,15360,1439,72:33,C5,C5,0.2282,M2,78,4/4,Eb Major
note,16800,359,74:33,D5,D5,0.1369,m2,78,4/4,Eb Major
note,17160,119,75:33,Eb5,Eb5,0.0913,M2,78,4/4,Eb Major
note,17280,239,77:33,F5,F5,0.0913,P1,78,4/4,Eb Major
note,17760,239,77:33,F5,F5,0.0913,P1,78,4/4,Eb Major
note,18240,239,77:33,F5,F5,0.0913,M2,78,4/4,Eb Major
note,18720,359,75:33,Eb5,Eb5,0.1369,m2,78,4/4,Eb Major
note,19080,119,74:33,D5,D5,0.0913,P4,78,4/4,Eb Major
note,19200,719,79:33,G5,G5,0.0456,M2,78,4/4,Eb Major
note,19920,239,77:33,F5,F5,0.0913,M2,78,4/4,Eb Major
note,20160,479,75:33,Eb5,Eb5,0.0913,m2,78,4/4,Eb Major
note,20640,359,74:33,D5,D5,0.1369,M2,78,4/4,Eb Major
note,21000,119,72:33,C5,C5,0.0913,m2,78,4/4,Eb Major
note,21120,479,71:33,B4,B4,0.0913,M2,78,4/4,Eb Major
note,21600,359,69:33,A4,A4,0.1369,M2,78,4/4,Eb Major
note,21960,119,71:33,B4,B4,0.0913,m2,78,4/4,Eb Major
note,22080,479,72:33,C5,C5,0.0913,P4,78,4/4,Eb Major
note,22560,359,77:33,F5,F5,0.1369,M2,78,4/4,Eb Major
note,22920,119,75:33,Eb5,Eb5,0.0913,m2,78,4/4,Eb Major
note,23040,1439,74:33,D5,D5,0.0456,M3,78,4/4,Eb Major
note,24480,179,58:33,Bb3,Bb3,0.5477,P5,78,4/4,Eb Major
note,24480,179,65:33,F4,F4,0.5477,P4,78,4/4,Eb Major
note,24480,179,70:33,Bb4,Bb4,0.5477,M3,78,4/4,Eb Major
note,24480,179,74:33,D5,D5,0.5477,M3,78,4/4,Eb Major
note,24840,59,58:33,Bb3,Bb3,0.3651,M6,78,4/4,Eb Major
note,24840,59,67:33,G4,G4,0.3651,m3,78,4/4,Eb Major
note,24840,59,70:33,Bb4,Bb4,0.3651,P4,78,4/4,Eb Major
note,24840,59,75:33,Eb5,Eb5,0.3651,P4,78,4/4,Eb Major
note,24960,239,58:33,Bb3,Bb3,0.3651,m7,78,4/4,Eb Major
note,24960,239,68:33,Ab4,Ab4,0.3651,M2,78,4/4,Eb Major
note,24960,239,70:33,Bb4,Bb4,0.3651,P5,78,4/4,Eb Major
note,24960,239,77:33,F5,F5,0.3651,P5,78,4/4,Eb Major
note,25440,239,58:33,Bb3,Bb3,0.3651,m7,78,4/4,Eb Major
note,25440,239,68:33,Ab4,Ab4,0.3651,M2,78,4/4,Eb Major
note,25440,239,70:33,Bb4,Bb4,0.3651,P5,78,4/4,Eb Major
note,25440,239,77:33,F5,F5,0.3651,P5,78,4/4,Eb Major
note,25920,239,58:33,Bb3,Bb3,0.3651,m7,78,4/4,Eb Major
note,25920,239,68:33,Ab4,Ab4,0.3651,M2,78,4/4,Eb Major
note,25920,239,70:33,Bb4,Bb4,0.3651,P5,78,4/4,Eb Major
note,25920,239,77:33,F5,F5,0.3651,P5,78,4/4,Eb Major
note,26400,179,58:33,Bb3,Bb3,0.5021,M6,78,4/4,Eb Major
note,26400,179,67:33,G4,G4,0.5021,m3,78,4/4,Eb Major
note,26400,179,70:33,Bb4,Bb4,0.5021,P4,78,4/4,Eb Major
note,26400,179,75:33,Eb5,Eb5,0.5021,P4,78,4/4,Eb Major
note,26760,59,58:33,Bb3,Bb3,0.3195,P5,78,4/4,Eb Major
note,26760,59,65:33,F4,F4,0.3195,P4,78,4/4,Eb Major
note,26760,59,70:33,Bb4,Bb4,0.3195,M3,78,4/4,Eb Major
note,26760,59,74:33,D5,D5,0.3195,M3,78,4/4,Eb Major
note,26880,239,58:33,Bb3,Bb3,0.1826,P1,78,4/4,Eb Major
note,26880,839,70:33,Bb4,Bb4,0.1826,M6,78,4/4,Eb Major
note,26880,839,79:33,G5,G5,0.1826,P5,78,4/4,Eb Major
