type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1508,161,67:38,G4,G4,0.2552,P1,117,4/4,C Major
note,1811,104,67:41,G4,G4,0.5103,P5,117,4/4,C Major
note,1834,116,36:25,C2,C2,0.4593,P1,117,4/4,C Major
note,1846,182,48:30,C3,C3,0.4082,M3,117,4/4,C Major
note,1853,43,64:32,E4,E4,0.3572,m6,117,4/4,C Major
note,1964,37,72:55,C5,C5,0.5103,m6,117,4/4,C Major
note,2010,44,64:28,E4,E4,0.5103,M3,117,4/4,C Major
note,2061,39,68:58,G#4,Ab4,0.5613,m3,117,4/4,C Major
note,2083,63,65:36,F4,F4,0.5103,M6,117,4/4,C Major
note,2150,24,74:47,D5,D5,0.6124,M6,117,4/4,C Major
note,2158,23,65:51,F4,F4,0.5613,P1,117,4/4,C Major
note,2246,50,65:65,F4,F4,0.6634,m3,117,4/4,C Major
note,2253,30,62:43,D4,D4,0.6124,d5,117,4/4,C Major
note,2290,173,56:47,G#3,Ab3,0.6634,d5,117,4/4,C Major
note,2320,30,62:73,D4,D4,0.6124,M6,117,4/4,C Major
note,2353,45,71:18,B4,B4,0.7144,P1,117,4/4,C Major
note,2421,27,59:56,B3,B3,0.7144,m3,117,4/4,C Major
note,2422,35,62:68,D4,D4,0.6634,P4,117,4/4,C Major
note,2488,44,67:64,G4,G4,0.6124,P1,117,4/4,C Major
note,2493,88,55:37,G3,G3,0.6124,M3,117,4/4,C Major
note,2511,27,59:60,B3,B3,0.6634,M3,117,4/4,C Major
note,2564,43,63:66,D#4,Eb4,0.6124,m3,117,4/4,C Major
note,2568,28,60:56,C4,C4,0.5613,d5,117,4/4,C Major
note,2627,81,54:47,F#3,Gb3,0.6124,m3,117,4/4,C Major
note,2648,27,69:51,A4,A4,0.6124,M6,117,4/4,C Major
note,2652,28,60:59,C4,C4,0.6124,m6,117,4/4,C Major
note,2707,87,68:69,G#4,Ab4,0.6124,d5,117,4/4,C Major
note,2716,24,62:54,D4,D4,0.6124,M6,117,4/4,C Major
note,2735,44,53:44,F3,F3,0.6124,d5,117,4/4,C Major
note,2797,44,71:68,B4,B4,0.5613,P5,117,4/4,C Major
note,2873,31,64:60,E4,E4,0.6634,M3,117,4/4,C Major
note,2879,31,36:66,C2,C2,0.6124,P5,117,4/4,C Major
note,2881,39,67:59,G4,G4,0.5613,P4,117,4/4,C Major
note,2963,43,72:68,C5,C5,0.6124,m6,117,4/4,C Major
note,2970,30,64:68,E4,E4,0.6124,M3,117,4/4,C Major
note,3030,54,68:65,G#4,Ab4,0.6634,m3,117,4/4,C Major
note,3033,41,65:55,F4,F4,0.6124,P4,117,4/4,C Major
note,3049,758,48:59,C3,C3,0.5613,M2,117,4/4,C Major
note,3099,26,74:74,D5,D5,0.6124,M6,117,4/4,C Major
note,3119,29,65:60,F4,F4,0.5613,P1,117,4/4,C Major
note,3202,61,65:76,F4,F4,0.6634,m3,117,4/4,C Major
note,3204,26,62:56,D4,D4,0.6124,d5,117,4/4,C Major
note,3215,136,56:54,G#3,Ab3,0.5613,m3,117,4/4,C Major
note,3289,29,71:42,B4,B4,0.7144,M6,117,4/4,C Major
note,3295,23,62:63,D4,D4,0.7144,P5,117,4/4,C Major
note,3354,139,55:60,G3,G3,0.6634,P5,117,4/4,C Major
note,3369,45,62:63,D4,D4,0.6634,m3,117,4/4,C Major
note,3370,30,59:55,B3,B3,0.6124,m6,117,4/4,C Major
note,3435,71,67:74,G4,G4,0.6634,m6,117,4/4,C Major
note,3456,28,59:63,B3,B3,0.7144,M3,117,4/4,C Major
note,3513,65,63:73,D#4,Eb4,0.7144,m3,117,4/4,C Major
note,3524,31,60:64,C4,C4,0.6634,d5,117,4/4,C Major
note,3525,122,54:57,F#3,Gb3,0.6124,m3,117,4/4,C Major
note,3600,26,69:50,A4,A4,0.7144,M6,117,4/4,C Major
note,3611,24,60:57,C4,C4,0.7144,m6,117,4/4,C Major
note,3662,89,68:71,G#4,Ab4,0.6634,m3,117,4/4,C Major
note,3665,133,53:56,F3,F3,0.6124,M6,117,4/4,C Major
note,3676,27,62:55,D4,D4,0.6124,M6,117,4/4,C Major
