type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,10806,49,44:44,G#2,Ab2,0.2282,m3,117,4/4,C Major
note,10886,106,83:43,B5,B5,0.3195,M3,117,4/4,C Major
note,11022,48,87:44,D#6,Eb6,0.3651,M3,117,4/4,C Major
note,11140,36,83:43,B5,B5,0.4108,m3,117,4/4,C Major
note,11224,28,80:54,G#5,Ab5,0.4108,P1,117,4/4,C Major
note,11346,54,80:60,G#5,Ab5,0.4108,M6,117,4/4,C Major
note,11347,715,59:42,B3,B3,0.3651,M3,117,4/4,C Major
note,11363,677,63:34,D#4,Eb4,0.3195,P5,117,4/4,C Major
note,11374,1309,56:29,G#3,Ab3,0.3195,m3,117,4/4,C Major
note,11427,53,83:57,B5,B5,0.2739,m3,117,4/4,C Major
note,11514,27,80:56,G#5,Ab5,0.2739,P4,117,4/4,C Major
note,11587,39,75:64,D#5,Eb5,0.2739,P1,117,4/4,C Major
note,11678,51,75:56,D#5,Eb5,0.2739,P4,117,4/4,C Major
note,11764,85,80:63,G#5,Ab5,0.2739,P4,117,4/4,C Major
note,11851,36,75:58,D#5,Eb5,0.2739,M3,117,4/4,C Major
note,11924,36,71:60,B4,B4,0.2282,P1,117,4/4,C Major
note,12043,51,71:52,B4,B4,0.2282,M3,117,4/4,C Major
note,12132,56,75:37,D#5,Eb5,0.2282,M3,117,4/4,C Major
note,12239,39,71:42,B4,B4,0.2282,m3,117,4/4,C Major
note,12319,28,68:52,G#4,Ab4,0.1826,P1,117,4/4,C Major
note,12449,99,68:55,G#4,Ab4,0.1826,m3,117,4/4,C Major
note,12564,105,71:45,B4,B4,0.1369,m3,117,4/4,C Major
note,12696,48,68:52,G#4,Ab4,0.3195,P4,117,4/4,C Major
note,12812,106,63:49,D#4,Eb4,0.2739,P5,117,4/4,C Major
note,13049,309,70:51,A#4,Bb4,0.2282,m3,117,4/4,C Major
note,13070,262,67:38,G4,G4,0.1826,M3,117,4/4,C Major
note,13075,265,63:36,D#4,Eb4,0.1369,P4,117,4/4,C Major
note,13085,301,58:27,A#3,Bb3,0.0913,P5,117,4/4,C Major
note,13101,305,51:24,D#3,Eb3,0.0456,P5,117,4/4,C Major
note,13706,43,44:55,G#2,Ab2,0.4108,m3,117,4/4,C Major
note,13767,75,83:58,B5,B5,0.4108,M3,117,4/4,C Major
note,13857,66,87:57,D#6,Eb6,0.4108,M3,117,4/4,C Major
note,13952,25,83:49,B5,B5,0.4108,m3,117,4/4,C Major
note,14029,29,80:66,G#5,Ab5,0.4108,P1,117,4/4,C Major
note,14130,54,80:67,G#5,Ab5,0.4564,P4,117,4/4,C Major
note,14139,725,63:43,D#4,Eb4,0.4108,M3,117,4/4,C Major
note,14144,773,59:41,B3,B3,0.3651,m3,117,4/4,C Major
note,14146,986,56:39,G#3,Ab3,0.3195,m3,117,4/4,C Major
