type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,735,174,66:41,F#4,Gb4,0.3572,P1,120,4/4,C Major
note,755,157,30:24,F#1,Gb1,0.3062,P1,120,4/4,C Major
note,768,102,54:35,F#3,Gb3,0.2552,P1,120,4/4,C Major
note,788,74,42:18,F#2,Gb2,0.2041,M7,120,4/4,C Major
note,1032,38,65:39,F4,F4,0.5613,P1,120,4/4,C Major
note,1036,32,53:36,F3,F3,0.5103,P1,120,4/4,C Major
note,1057,53,29:24,F1,F1,0.4593,m2,120,4/4,C Major
note,1218,58,66:54,F#4,Gb4,0.6634,P1,120,4/4,C Major
note,1222,34,54:46,F#3,Gb3,0.6634,P1,120,4/4,C Major
note,1229,41,30:33,F#1,Gb1,0.6124,P1,120,4/4,C Major
note,1241,42,42:31,F#2,Gb2,0.6634,m2,120,4/4,C Major
note,1361,44,67:59,G4,G4,0.6634,P1,120,4/4,C Major
note,1375,24,55:52,G3,G3,0.6124,P1,120,4/4,C Major
note,1377,41,31:44,G1,G1,0.6124,P1,120,4/4,C Major
note,1377,34,43:43,G2,G2,0.6124,m2,120,4/4,C Major
note,1482,156,68:74,G#4,Ab4,0.6124,P1,120,4/4,C Major
note,1485,39,56:63,G#3,Ab3,0.5613,P1,120,4/4,C Major
note,1493,33,44:56,G#2,Ab2,0.5103,P1,120,4/4,C Major
note,1519,51,32:9,G#1,Ab1,0.4593,m2,120,4/4,C Major
note,1597,92,69:75,A4,A4,0.5613,P1,120,4/4,C Major
note,1606,34,45:61,A2,A2,0.5103,P1,120,4/4,C Major
note,1619,45,33:46,A1,A1,0.4593,P1,120,4/4,C Major
note,1622,21,57:53,A3,A3,0.4082,M7,120,4/4,C Major
note,1738,91,68:67,G#4,Ab4,0.5613,P1,120,4/4,C Major
note,1760,35,44:42,G#2,Ab2,0.5103,P1,120,4/4,C Major
note,1763,52,32:49,G#1,Ab1,0.5103,P1,120,4/4,C Major
note,1763,45,56:54,G#3,Ab3,0.5103,m2,120,4/4,C Major
note,1912,43,31:45,G1,G1,0.7655,P1,120,4/4,C Major
note,1913,29,55:57,G3,G3,0.7144,P1,120,4/4,C Major
note,1913,33,67:59,G4,G4,0.7144,m2,120,4/4,C Major
note,2025,66,68:75,G#4,Ab4,0.8165,P1,120,4/4,C Major
note,2030,35,44:58,G#2,Ab2,0.7655,P1,120,4/4,C Major
note,2030,31,56:63,G#3,Ab3,0.7655,P1,120,4/4,C Major
note,2037,39,32:50,G#1,Ab1,0.6634,m2,120,4/4,C Major
note,2147,48,69:71,A4,A4,0.8165,P1,120,4/4,C Major
note,2149,28,45:65,A2,A2,0.7655,P1,120,4/4,C Major
note,2150,27,57:68,A3,A3,0.7144,P1,120,4/4,C Major
note,2164,45,33:42,A1,A1,0.6634,m2,120,4/4,C Major
note,2259,30,58:70,A#3,Bb3,0.8165,P1,120,4/4,C Major
note,2260,132,70:80,A#4,Bb4,0.7655,P1,120,4/4,C Major
note,2261,31,46:60,A#2,Bb2,0.7144,P1,120,4/4,C Major
note,2263,68,34:63,A#1,Bb1,0.6634,m2,120,4/4,C Major
note,2358,71,71:81,B4,B4,0.8165,P1,120,4/4,C Major
note,2361,34,47:60,B2,B2,0.7655,P1,120,4/4,C Major
note,2372,36,35:49,B1,B1,0.7144,P1,120,4/4,C Major
note,2381,18,59:38,B3,B3,0.6634,m2,120,4/4,C Major
note,2475,31,58:74,A#3,Bb3,0.8165,P1,120,4/4,C Major
note,2477,63,70:77,A#4,Bb4,0.7655,P1,120,4/4,C Major
note,2480,81,34:70,A#1,Bb1,0.7144,P1,120,4/4,C Major
note,2496,33,46:51,A#2,Bb2,0.6634,M7,120,4/4,C Major
note,2593,35,69:70,A4,A4,0.8165,P1,120,4/4,C Major
note,2603,34,33:56,A1,A1,0.7655,P1,120,4/4,C Major
note,2603,24,57:62,A3,A3,0.7655,P1,120,4/4,C Major
note,2619,34,45:44,A2,A2,0.6634,m2,120,4/4,C Major
note,2708,49,70:78,A#4,Bb4,0.8165,P1,120,4/4,C Major
note,2715,23,58:67,A#3,Bb3,0.7655,P1,120,4/4,C Major
note,2722,27,46:64,A#2,Bb2,0.7144,P1,120,4/4,C Major
