type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,480,1225,70:69,A#4,Bb4,0.0456,P4,120,4/4,C Major
note,1507,851,65:61,F4,F4,0.0456,m2,120,4/4,C Major
note,3005,544,78:73,F#5,Gb5,0.0913,m2,120,4/4,C Major
note,3472,560,77:70,F5,F5,0.0913,M2,120,4/4,C Major
note,3932,543,75:64,D#5,Eb5,0.1369,m7,120,4/4,C Major
note,4405,1025,65:65,F4,F4,0.0913,m6,120,4/4,C Major
note,4409,479,73:63,C#5,Db5,0.0456,m2,120,4/4,C Major
note,4892,482,72:69,C5,C5,0.1369,M2,120,4/4,C Major
note,5343,472,58:62,A#3,Bb3,0.1369,m3,120,4/4,C Major
note,5361,514,73:62,C#5,Db5,0.0913,M2,120,4/4,C Major
note,5811,463,75:62,D#5,Eb5,0.0913,M2,120,4/4,C Major
note,6248,459,77:71,F5,F5,0.1369,M3,120,4/4,C Major
note,6702,515,73:52,C#5,Db5,0.2282,m3,120,4/4,C Major
note,6714,272,76:61,E5,E5,0.1826,m2,120,4/4,C Major
note,6886,396,77:69,F5,F5,0.1369,P4,120,4/4,C Major
note,7130,511,72:58,C5,C5,0.1369,P5,120,4/4,C Major
note,7139,722,79:80,G5,G5,0.0913,M6,120,4/4,C Major
note,7561,532,70:68,A#4,Bb4,0.0913,M2,120,4/4,C Major
note,7989,521,68:69,G#4,Ab4,0.1369,P1,120,4/4,C Major
note,8408,450,80:71,G#5,Ab5,0.2282,m2,120,4/4,C Major
note,8418,472,67:56,G4,G4,0.1826,P1,120,4/4,C Major
note,8608,343,79:76,G5,G5,0.1369,M7,120,4/4,C Major
note,8845,460,68:61,G#4,Ab4,0.1369,M6,120,4/4,C Major
note,8854,1326,77:68,F5,F5,0.0913,P5,120,4/4,C Major
note,9276,503,70:58,A#4,Bb4,0.0913,M2,120,4/4,C Major
note,9710,1420,72:62,C5,C5,0.0913,m3,120,4/4,C Major
note,10152,191,75:50,D#5,Eb5,0.1369,M2,120,4/4,C Major
note,10352,334,73:51,C#5,Db5,0.0913,M2,120,4/4,C Major
note,10590,551,75:56,D#5,Eb5,0.1369,M2,120,4/4,C Major
note,10976,602,77:66,F5,F5,0.2282,P5,120,4/4,C Major
note,10978,214,70:44,A#4,Bb4,0.1826,m2,120,4/4,C Major
note,11154,335,69:54,A4,A4,0.1369,M6,120,4/4,C Major
note,11439,1342,78:75,F#5,Gb5,0.1369,m6,120,4/4,C Major
note,11448,399,70:55,A#4,Bb4,0.0913,M2,120,4/4,C Major
note,11867,440,72:66,C5,C5,0.0913,m2,120,4/4,C Major
note,12282,1347,73:67,C#5,Db5,0.0913,M3,120,4/4,C Major
note,12733,223,77:63,F5,F5,0.1369,M2,120,4/4,C Major
note,12937,303,75:64,D#5,Eb5,0.0913,M2,120,4/4,C Major
note,13143,579,77:72,F5,F5,0.1369,M2,120,4/4,C Major
