type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512821,116.99988885010559,,
noteOn,4131,2343,60:59,C4,C4,0.1369
noteOn,4155,2141,44:36,G#2,Ab2,0.0913
noteOn,4180,749,56:34,G#3,Ab3,0.0456
noteOn,4761,625,51:33,D#3,Eb3,0.0913
noteOn,5188,593,56:37,G#3,Ab3,0.0913
noteOn,5646,662,51:36,D#3,Eb3,0.1369
noteOn,6089,2007,58:59,A#3,Bb3,0.1826
noteOn,6104,1941,49:43,C#3,Db3,0.1369
noteOn,6140,474,55:37,G3,G3,0.0913
noteOn,6558,627,51:33,D#3,Eb3,0.0913
noteOn,7026,525,55:28,G3,G3,0.0913
noteOn,7470,545,51:36,D#3,Eb3,0.1369
noteOn,7918,3983,63:63,D#4,Eb4,0.1369
noteOn,7946,2033,48:48,C3,C3,0.1369
noteOn,7955,481,56:41,G#3,Ab3,0.0913
noteOn,8403,596,51:42,D#3,Eb3,0.0456
noteOn,8893,1443,56:39,G#3,Ab3,0.0913
noteOn,9343,548,51:34,D#3,Eb3,0.1369
noteOn,9804,659,58:39,A#3,Bb3,0.1369
noteOn,9814,2104,43:54,G2,G2,0.0913
noteOn,10276,607,51:32,D#3,Eb3,0.0913
noteOn,10731,1002,61:58,C#4,Db4,0.0913
noteOn,10763,506,58:44,A#3,Bb3,0.0913
noteOn,11234,535,51:42,D#3,Eb3,0.1826
noteOn,11670,1226,60:57,C4,C4,0.1369
noteOn,11701,514,56:45,G#3,Ab3,0.1369
noteOn,11714,1019,44:42,G#2,Ab2,0.0913
noteOn,12154,489,51:31,D#3,Eb3,0.1826
noteOn,12571,997,63:64,D#4,Eb4,0.1826
noteOn,12598,537,58:51,A#3,Bb3,0.1369
noteOn,12606,1067,43:57,G2,G2,0.0913
noteOn,13050,183,51:33,D#3,Eb3,0.1826
noteOn,13494,1254,68:67,G#4,Ab4,0.1369
noteOn,13525,1074,41:47,F2,F2,0.0913
noteOn,13528,538,60:45,C4,C4,0.0456
noteOn,14010,521,56:42,G#3,Ab3,0.0913
noteOn,14458,1348,70:65,A#4,Bb4,0.1369
noteOn,14493,1302,53:37,F3,F3,0.0913
noteOn,14501,1167,62:41,D4,D4,0.0456
noteOn,15008,196,56:31,G#3,Ab3,0.0456
noteOn,15561,3372,63:56,D#4,Eb4,0.1369
noteOn,15594,630,55:38,G3,G3,0.0913
noteOn,15619,2325,51:35,D#3,Eb3,0.0456
noteOn,16111,459,58:35,A#3,Bb3,0.0913
noteOn,16559,482,55:38,G3,G3,0.0913
noteOn,16986,535,58:31,A#3,Bb3,0.1369
noteOn,17441,518,55:37,G3,G3,0.1369
noteOn,17443,1915,39:43,D#2,Eb2,0.0913
noteOn,17874,492,58:37,A#3,Bb3,0.0913
noteOn,18318,1043,64:62,E4,E4,0.1369
noteOn,18378,408,55:36,G3,G3,0.0913
noteOn,18795,499,58:35,A#3,Bb3,0.1369
noteOn,19238,1485,65:67,F4,F4,0.1369
