type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,835,570,41:48,F2,F2,0.1531
noteOn,985,172,76:54,E5,E5,0.1531
noteOn,1124,162,77:67,F5,F5,0.2041
noteOn,1260,193,79:70,G5,G5,0.2041
noteOn,1423,217,77:68,F5,F5,0.2041
noteOn,1434,2932,53:57,F3,F3,0.1531
noteOn,1558,152,76:70,E5,E5,0.1531
noteOn,1698,131,74:69,D5,D5,0.2041
noteOn,1828,131,72:68,C5,C5,0.2041
noteOn,1973,676,57:54,A3,A3,0.2041
noteOn,1973,216,74:65,D5,D5,0.2041
noteOn,2115,162,72:64,C5,C5,0.1531
noteOn,2261,127,70:67,A#4,Bb4,0.2041
noteOn,2393,125,69:67,A4,A4,0.2041
noteOn,2527,1490,70:67,A#4,Bb4,0.2041
noteOn,2548,579,62:47,D4,D4,0.1531
noteOn,2670,140,69:59,A4,A4,0.1531
noteOn,2827,153,67:56,G4,G4,0.2041
noteOn,2976,118,65:56,F4,F4,0.2041
noteOn,3124,549,58:47,A#3,Bb3,0.2041
noteOn,3128,1101,67:52,G4,G4,0.1531
noteOn,3283,107,65:50,F4,F4,0.1531
noteOn,3408,131,64:54,E4,E4,0.2041
noteOn,3560,160,62:51,D4,D4,0.2041
noteOn,3706,476,64:40,E4,E4,0.2041
noteOn,3723,161,55:36,G3,G3,0.1531
noteOn,3849,162,58:51,A#3,Bb3,0.1531
noteOn,4003,137,60:61,C4,C4,0.1531
noteOn,4132,154,62:66,D4,D4,0.1531
noteOn,4276,148,60:69,C4,C4,0.1531
noteOn,4408,153,58:69,A#3,Bb3,0.1531
noteOn,4562,134,57:74,A3,A3,0.3062
noteOn,4701,139,55:69,G3,G3,0.3062
noteOn,4850,288,57:64,A3,A3,0.3062
noteOn,4853,633,69:79,A4,A4,0.2552
noteOn,4869,322,60:55,C4,C4,0.2041
noteOn,4869,916,65:55,F4,F4,0.2041
noteOn,4982,171,55:64,G3,G3,0.1531
noteOn,5127,147,53:65,F3,F3,0.2552
noteOn,5275,130,52:69,E3,E3,0.2552
noteOn,5425,475,53:67,F3,F3,0.2552
noteOn,5430,599,68:72,G#4,Ab4,0.2041
noteOn,5443,332,62:54,D4,D4,0.1531
noteOn,5569,148,50:61,D3,D3,0.1531
noteOn,5731,141,48:62,C3,C3,0.2552
noteOn,5870,171,47:60,B2,B2,0.3062
noteOn,6033,1219,48:59,C3,C3,0.3572
noteOn,6039,142,65:59,F4,F4,0.3062
noteOn,6057,241,60:37,C4,C4,0.2552
noteOn,6179,140,68:69,G#4,Ab4,0.3062
noteOn,6181,122,53:62,F3,F3,0.2552
noteOn,6327,133,67:60,G4,G4,0.3062
noteOn,6328,129,52:62,E3,E3,0.2552
noteOn,6468,141,65:62,F4,F4,0.2552
noteOn,6473,134,50:53,D3,D3,0.2041
noteOn,6609,611,67:62,G4,G4,0.2552
noteOn,6624,366,52:50,E3,E3,0.2041
noteOn,6779,135,65:44,F4,F4,0.2041
noteOn,6916,307,55:43,G3,G3,0.2552
noteOn,6930,115,64:52,E4,E4,0.2041
noteOn,7071,134,62:49,D4,D4,0.2041
noteOn,7218,444,64:50,E4,E4,0.2552
noteOn,7239,376,60:46,C4,C4,0.2041
noteOn,7367,106,50:49,D3,D3,0.2041
noteOn,7504,136,48:56,C3,C3,0.2041
noteOn,7510,264,55:48,G3,G3,0.1531
noteOn,7654,130,46:62,A#2,Bb2,0.1531
noteOn,7801,281,45:59,A2,A2,0.2041
noteOn,7956,141,60:49,C4,C4,0.2041
noteOn,8100,279,55:45,G3,G3,0.3062
noteOn,8109,148,62:56,D4,D4,0.2552
noteOn,8240,157,63:67,D#4,Eb4,0.2552
noteOn,8394,811,50:51,D3,D3,0.3062
noteOn,8396,520,54:54,F#3,Gb3,0.2552
noteOn,8397,1822,62:70,D4,D4,0.2041
noteOn,8536,163,64:64,E4,E4,0.2041
noteOn,8671,160,66:71,F#4,Gb4,0.2552
noteOn,8684,297,58:62,A#3,Bb3,0.2041
noteOn,8812,167,67:73,G4,G4,0.2041
noteOn,8968,697,57:62,A3,A3,0.2041
noteOn,8968,723,66:73,F#4,Gb4,0.2041
noteOn,9115,208,69:70,A4,A4,0.1531
noteOn,9264,224,70:75,A#4,Bb4,0.1531
