type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,921,1013,41:46,F2,F2,0.1369
noteOn,1185,257,76:63,E5,E5,0.1369
noteOn,1393,250,77:70,F5,F5,0.1826
noteOn,1601,252,79:74,G5,G5,0.1826
noteOn,1804,280,77:70,F5,F5,0.1826
noteOn,1818,5205,53:52,F3,F3,0.1369
noteOn,2014,260,76:76,E5,E5,0.1369
noteOn,2226,241,74:72,D5,D5,0.1826
noteOn,2437,246,72:74,C5,C5,0.1826
noteOn,2655,271,74:67,D5,D5,0.1826
noteOn,2656,921,57:40,A3,A3,0.1369
noteOn,2866,263,72:74,C5,C5,0.1369
noteOn,3078,234,70:76,A#4,Bb4,0.1826
noteOn,3286,271,69:76,A4,A4,0.1826
noteOn,3513,3540,70:71,A#4,Bb4,0.1826
noteOn,3531,893,62:39,D4,D4,0.1369
noteOn,3737,229,69:60,A4,A4,0.1369
noteOn,3957,201,67:54,G4,G4,0.1826
noteOn,4152,241,65:50,F4,F4,0.1826
noteOn,4368,886,58:39,A#3,Bb3,0.1826
noteOn,4370,2667,67:49,G4,G4,0.1369
noteOn,4583,213,65:49,F4,F4,0.1369
noteOn,4804,224,64:50,E4,E4,0.1826
noteOn,5013,295,62:45,D4,D4,0.1826
noteOn,5232,255,55:41,G3,G3,0.1826
noteOn,5249,1300,64:49,E4,E4,0.1369
noteOn,5461,260,58:54,A#3,Bb3,0.1369
noteOn,5673,242,60:65,C4,C4,0.1369
noteOn,5895,257,62:66,D4,D4,0.1369
noteOn,6119,223,60:62,C4,C4,0.1369
noteOn,6332,205,58:57,A#3,Bb3,0.1369
noteOn,6555,187,57:57,A3,A3,0.2739
noteOn,6759,224,55:54,G3,G3,0.2739
noteOn,6972,1028,69:62,A4,A4,0.2739
noteOn,6982,597,65:35,F4,F4,0.2282
noteOn,6984,938,57:38,A3,A3,0.1826
noteOn,6985,661,60:39,C4,C4,0.1369
noteOn,7203,249,55:44,G3,G3,0.1369
noteOn,7428,206,53:53,F3,F3,0.2739
noteOn,7631,212,52:57,E3,E3,0.2739
noteOn,7840,982,68:69,G#4,Ab4,0.2739
noteOn,7852,661,53:46,F3,F3,0.2282
noteOn,7869,551,62:47,D4,D4,0.1826
noteOn,7873,925,65:44,F4,F4,0.1369
noteOn,8062,219,50:51,D3,D3,0.1369
noteOn,8278,206,48:47,C3,C3,0.1826
noteOn,8508,207,47:48,B2,B2,0.2282
noteOn,8729,2078,48:29,C3,C3,0.2739
noteOn,8753,1482,60:56,C4,C4,0.2282
noteOn,8971,306,68:68,G#4,Ab4,0.2739
noteOn,8988,274,53:38,F3,F3,0.2282
noteOn,9186,236,67:67,G4,G4,0.2739
noteOn,9207,208,52:43,E3,E3,0.2282
noteOn,9401,280,65:68,F4,F4,0.2282
noteOn,9426,199,50:44,D3,D3,0.1826
noteOn,9631,549,52:44,E3,E3,0.2282
noteOn,9636,1478,67:66,G4,G4,0.1826
