type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,806,64:87,E4,E4,0.1021,m2,120,4/4,C Major
note,448,1,65:14,F4,F4,0.051,P4,120,4/4,C Major
note,1229,782,60:90,C4,C4,0.051,P4,120,4/4,C Major
note,2032,717,65:93,F4,F4,0.051,M6,120,4/4,C Major
note,2794,1185,56:93,G#3,Ab3,0.051,d5,120,4/4,C Major
note,4308,40,62:84,D4,D4,0.1021,m3,120,4/4,C Major
note,4628,49,59:88,B3,B3,0.1021,P4,120,4/4,C Major
note,4928,57,64:85,E4,E4,0.1021,M3,120,4/4,C Major
note,5231,50,60:84,C4,C4,0.1021,m3,120,4/4,C Major
note,5529,50,57:79,A3,A3,0.1531,P1,120,4/4,C Major
note,5827,555,69:96,A4,A4,0.1531,m3,120,4/4,C Major
note,5830,60,54:84,F#3,Gb3,0.1021,M6,120,4/4,C Major
note,6137,57,63:84,D#4,Eb4,0.1531,M7,120,4/4,C Major
note,6412,55,52:81,E3,E3,0.1531,m3,120,4/4,C Major
note,6426,519,67:97,G4,G4,0.1531,m3,120,4/4,C Major
note,6731,54,64:80,E4,E4,0.3572,M2,120,4/4,C Major
note,6797,116,62:79,D4,D4,0.3062,M2,120,4/4,C Major
note,6873,87,60:71,C4,C4,0.2552,m2,120,4/4,C Major
note,6937,58,59:80,B3,B3,0.2041,m6,120,4/4,C Major
note,6980,45,67:22,G4,G4,0.2041,m7,120,4/4,C Major
note,7041,68,57:62,A3,A3,0.2041,m3,120,4/4,C Major
note,7048,592,72:97,C5,C5,0.1531,P1,120,4/4,C Major
note,7350,54,60:81,C4,C4,0.3572,m2,120,4/4,C Major
note,7414,121,59:82,B3,B3,0.3572,M2,120,4/4,C Major
note,7492,76,57:74,A3,A3,0.3062,M2,120,4/4,C Major
note,7558,58,55:79,G3,G3,0.2552,m6,120,4/4,C Major
note,7646,1078,63:97,D#4,Eb4,0.2552,M6,120,4/4,C Major
note,7648,59,54:83,F#3,Gb3,0.2041,m2,120,4/4,C Major
note,7720,64,55:81,G3,G3,0.2041,M2,120,4/4,C Major
note,7792,193,57:84,A3,A3,0.2041,M2,120,4/4,C Major
note,8019,114,55:66,G3,G3,0.3062,m2,120,4/4,C Major
note,8096,64,54:70,F#3,Gb3,0.2552,M2,120,4/4,C Major
note,8157,62,52:74,E3,E3,0.2041,m2,120,4/4,C Major
note,8230,60,51:90,D#3,Eb3,0.1531,m2,120,4/4,C Major
note,8297,76,52:83,E3,E3,0.1531,M2,120,4/4,C Major
note,8383,250,54:83,F#3,Gb3,0.1531,M2,120,4/4,C Major
note,8640,108,52:68,E3,E3,0.2041,m2,120,4/4,C Major
note,8708,58,51:73,D#3,Eb3,0.1531,M2,120,4/4,C Major
note,8771,83,49:73,C#3,Db3,0.1531,M2,120,4/4,C Major
note,8839,495,47:85,B2,B2,0.1021,m7,120,4/4,C Major
note,9146,42,69:94,A4,A4,0.2552,m6,120,4/4,C Major
note,9338,81,49:63,C#3,Db3,0.3572,M2,120,4/4,C Major
note,9403,59,51:69,D#3,Eb3,0.3572,m2,120,4/4,C Major
note,9464,82,52:77,E3,E3,0.3572,M2,120,4/4,C Major
note,9466,48,66:90,F#4,Gb4,0.3062,m3,120,4/4,C Major
note,9551,80,51:79,D#3,Eb3,0.3572,m2,120,4/4,C Major
note,9640,70,52:78,E3,E3,0.3572,m2,120,4/4,C Major
note,9722,63,51:72,D#3,Eb3,0.4082,m6,120,4/4,C Major
note,9774,38,71:95,B4,B4,0.3572,P5,120,4/4,C Major
note,9794,66,52:77,E3,E3,0.3062,m2,120,4/4,C Major
note,9858,61,51:73,D#3,Eb3,0.2552,M2,120,4/4,C Major
note,9921,89,49:71,C#3,Db3,0.2041,M2,120,4/4,C Major
note,10005,53,51:71,D#3,Eb3,0.1531,m2,120,4/4,C Major
note,10077,235,52:83,E3,E3,0.1531,m3,120,4/4,C Major
note,10082,46,67:97,G4,G4,0.1021,m3,120,4/4,C Major
note,10423,44,64:90,E4,E4,0.3062,P1,120,4/4,C Major
note,10486,41,52:80,E3,E3,0.2552,m2,120,4/4,C Major
note,10544,75,53:85,F3,F3,0.2041,M2,120,4/4,C Major
