type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1502,24,58:96,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,1586,25,58:76,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,1668,40,58:89,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,1749,30,58:98,A#3,Bb3,0.2552,m2,117,4/4,C Major
note,1844,48,57:86,A3,A3,0.2552,m2,117,4/4,C Major
note,1924,35,58:92,A#3,Bb3,0.2552,M3,117,4/4,C Major
note,2004,20,54:95,F#3,Gb3,0.2552,P1,117,4/4,C Major
note,2072,35,54:83,F#3,Gb3,0.2552,m3,117,4/4,C Major
note,2155,41,57:93,A3,A3,0.2552,m2,117,4/4,C Major
note,2237,20,58:99,A#3,Bb3,0.2552,m3,117,4/4,C Major
note,2316,45,61:86,C#4,Db4,0.2552,m2,117,4/4,C Major
note,2401,28,60:85,C4,C4,0.2552,M3,117,4/4,C Major
note,2486,22,56:98,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,2558,32,56:83,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,2635,42,56:86,G#3,Ab3,0.3062,P1,117,4/4,C Major
note,2716,20,56:96,G#3,Ab3,0.3062,m3,117,4/4,C Major
note,2797,47,53:90,F3,F3,0.3062,m2,117,4/4,C Major
note,2874,20,54:89,F#3,Gb3,0.2552,M2,117,4/4,C Major
note,2943,27,56:101,G#3,Ab3,0.2041,M2,117,4/4,C Major
note,3017,49,58:84,A#3,Bb3,0.1531,M2,117,4/4,C Major
note,3085,48,56:88,G#3,Ab3,0.1531,m3,117,4/4,C Major
note,3181,116,53:93,F3,F3,0.1531,P4,117,4/4,C Major
note,3443,22,58:82,A#3,Bb3,0.3062,P1,117,4/4,C Major
note,3512,29,58:68,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,3590,23,58:80,A#3,Bb3,0.3062,P1,117,4/4,C Major
note,3662,22,58:77,A#3,Bb3,0.2552,m2,117,4/4,C Major
note,3752,40,57:71,A3,A3,0.2552,m2,117,4/4,C Major
note,3818,32,58:64,A#3,Bb3,0.2552,M3,117,4/4,C Major
note,3906,23,54:77,F#3,Gb3,0.3062,P1,117,4/4,C Major
note,3974,35,54:75,F#3,Gb3,0.2552,m3,117,4/4,C Major
note,4066,27,57:75,A3,A3,0.3062,m2,117,4/4,C Major
note,4137,19,58:78,A#3,Bb3,0.3062,m3,117,4/4,C Major
note,4217,26,61:70,C#4,Db4,0.3062,m2,117,4/4,C Major
note,4287,28,60:69,C4,C4,0.3062,M3,117,4/4,C Major
note,4363,25,56:76,G#3,Ab3,0.3062,P1,117,4/4,C Major
note,4434,23,56:70,G#3,Ab3,0.3062,P1,117,4/4,C Major
note,4512,21,56:71,G#3,Ab3,0.3062,P1,117,4/4,C Major
note,4591,24,56:59,G#3,Ab3,0.3062,m3,117,4/4,C Major
note,4670,37,53:67,F3,F3,0.3062,m2,117,4/4,C Major
note,4738,24,54:70,F#3,Gb3,0.2552,M2,117,4/4,C Major
note,4805,26,56:70,G#3,Ab3,0.2041,M2,117,4/4,C Major
note,4888,37,58:66,A#3,Bb3,0.1531,M2,117,4/4,C Major
note,4949,39,56:55,G#3,Ab3,0.1531,m3,117,4/4,C Major
note,5045,124,53:65,F3,F3,0.1531,m2,117,4/4,C Major
note,5305,37,54:102,F#3,Gb3,0.2552,P1,117,4/4,C Major
note,5380,45,54:78,F#3,Gb3,0.2552,m3,117,4/4,C Major
note,5463,40,57:93,A3,A3,0.2552,m2,117,4/4,C Major
note,5541,33,58:101,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,5616,36,58:83,A#3,Bb3,0.2552,M2,117,4/4,C Major
note,5692,38,60:91,C4,C4,0.2552,m3,117,4/4,C Major
note,5777,32,63:101,D#4,Eb4,0.2552,P1,117,4/4,C Major
note,5863,87,63:85,D#4,Eb4,0.3062,M2,117,4/4,C Major
note,5928,38,61:92,C#4,Db4,0.2552,m2,117,4/4,C Major
note,6005,34,60:97,C4,C4,0.2552,P1,117,4/4,C Major
note,6087,80,60:84,C4,C4,0.2552,M2,117,4/4,C Major
note,6163,37,58:94,A#3,Bb3,0.3572,M2,117,4/4,C Major
