type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,2216,40,58:96,A#3,Bb3,0.2282,P1,117,4/4,C Major
note,2323,27,58:72,A#3,Bb3,0.2282,P1,117,4/4,C Major
note,2417,52,58:81,A#3,Bb3,0.2282,P1,117,4/4,C Major
note,2519,49,58:97,A#3,Bb3,0.2282,m2,117,4/4,C Major
note,2619,59,57:85,A3,A3,0.2282,m2,117,4/4,C Major
note,2722,74,58:87,A#3,Bb3,0.2282,M3,117,4/4,C Major
note,2827,48,54:103,F#3,Gb3,0.2282,P1,117,4/4,C Major
note,2942,48,54:84,F#3,Gb3,0.2282,m3,117,4/4,C Major
note,3040,84,57:85,A3,A3,0.2282,m2,117,4/4,C Major
note,3152,51,58:107,A#3,Bb3,0.2282,m3,117,4/4,C Major
note,3265,48,61:85,C#4,Db4,0.2282,m2,117,4/4,C Major
note,3365,52,60:92,C4,C4,0.2282,M3,117,4/4,C Major
note,3465,50,56:106,G#3,Ab3,0.2282,P1,117,4/4,C Major
note,3569,44,56:86,G#3,Ab3,0.2282,P1,117,4/4,C Major
note,3678,62,56:90,G#3,Ab3,0.2282,P1,117,4/4,C Major
note,3783,43,56:99,G#3,Ab3,0.2282,m3,117,4/4,C Major
note,3892,60,53:86,F3,F3,0.2282,m2,117,4/4,C Major
note,3993,68,54:89,F#3,Gb3,0.2282,M2,117,4/4,C Major
note,4106,40,56:108,G#3,Ab3,0.1826,M2,117,4/4,C Major
note,4205,46,58:87,A#3,Bb3,0.1369,M2,117,4/4,C Major
note,4305,48,56:95,G#3,Ab3,0.0913,m3,117,4/4,C Major
note,4425,264,53:110,F3,F3,0.0456,P4,117,4/4,C Major
note,5306,39,58:55,A#3,Bb3,0.2282,P1,117,4/4,C Major
note,5413,35,58:60,A#3,Bb3,0.2282,P1,117,4/4,C Major
note,5519,28,58:74,A#3,Bb3,0.2282,P1,117,4/4,C Major
note,5600,40,58:83,A#3,Bb3,0.2282,m2,117,4/4,C Major
note,5706,38,57:67,A3,A3,0.2282,m2,117,4/4,C Major
note,5799,36,58:69,A#3,Bb3,0.2282,M3,117,4/4,C Major
note,5903,49,54:68,F#3,Gb3,0.2282,P1,117,4/4,C Major
note,6015,37,54:54,F#3,Gb3,0.2282,m3,117,4/4,C Major
note,6112,38,57:73,A3,A3,0.2282,m2,117,4/4,C Major
note,6216,32,58:74,A#3,Bb3,0.2282,m3,117,4/4,C Major
note,6317,34,61:68,C#4,Db4,0.2282,m2,117,4/4,C Major
note,6423,30,60:74,C4,C4,0.2282,M3,117,4/4,C Major
note,6529,36,56:71,G#3,Ab3,0.2282,P1,117,4/4,C Major
note,6634,33,56:70,G#3,Ab3,0.2282,P1,117,4/4,C Major
note,6740,44,56:78,G#3,Ab3,0.2282,P1,117,4/4,C Major
note,6848,35,56:71,G#3,Ab3,0.2282,m3,117,4/4,C Major
