type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1128,20,58:93,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,1218,32,58:51,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,1318,29,58:87,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,1408,21,58:99,A#3,Bb3,0.2552,m2,117,4/4,C Major
note,1500,30,57:77,A3,A3,0.2552,m2,117,4/4,C Major
note,1590,23,58:88,A#3,Bb3,0.2552,M3,117,4/4,C Major
note,1680,19,54:101,F#3,Gb3,0.2552,P1,117,4/4,C Major
note,1761,61,54:42,F#3,Gb3,0.2552,m3,117,4/4,C Major
note,1871,28,57:82,A3,A3,0.2552,m2,117,4/4,C Major
note,1956,20,58:98,A#3,Bb3,0.2552,m3,117,4/4,C Major
note,2047,25,61:83,C#4,Db4,0.2552,m2,117,4/4,C Major
note,2137,25,60:88,C4,C4,0.2552,M3,117,4/4,C Major
note,2233,18,56:95,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,2318,26,56:80,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,2410,23,56:91,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,2502,23,56:87,G#3,Ab3,0.3062,m3,117,4/4,C Major
note,2600,25,53:81,F3,F3,0.3062,m2,117,4/4,C Major
note,2683,24,54:86,F#3,Gb3,0.3062,M2,117,4/4,C Major
note,2771,20,56:96,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,2854,1,56:32,G#3,Ab3,0.2041,M2,117,4/4,C Major
note,2856,24,58:78,A#3,Bb3,0.1531,M2,117,4/4,C Major
note,2934,28,56:92,G#3,Ab3,0.1021,m3,117,4/4,C Major
note,3031,167,53:100,F3,F3,0.1021,P4,117,4/4,C Major
note,3361,20,58:65,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,3456,1,58:31,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,3533,24,58:53,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,3612,23,58:84,A#3,Bb3,0.2552,m2,117,4/4,C Major
note,3699,28,57:63,A3,A3,0.2552,m2,117,4/4,C Major
note,3779,28,58:55,A#3,Bb3,0.2552,M3,117,4/4,C Major
note,3876,18,54:74,F#3,Gb3,0.2552,P1,117,4/4,C Major
note,3957,26,54:67,F#3,Gb3,0.2552,m3,117,4/4,C Major
note,4043,24,57:74,A3,A3,0.2552,m2,117,4/4,C Major
note,4144,23,58:82,A#3,Bb3,0.2552,m3,117,4/4,C Major
note,4234,30,61:64,C#4,Db4,0.2552,m2,117,4/4,C Major
note,4313,17,60:74,C4,C4,0.2552,M3,117,4/4,C Major
note,4412,29,56:76,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,4492,26,56:73,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,4579,30,56:69,G#3,Ab3,0.2552,P1,117,4/4,C Major
note,4679,23,56:73,G#3,Ab3,0.2552,m3,117,4/4,C Major
note,4772,30,53:62,F3,F3,0.2552,m2,117,4/4,C Major
note,4864,22,54:65,F#3,Gb3,0.2552,M2,117,4/4,C Major
note,4949,25,56:73,G#3,Ab3,0.2041,M2,117,4/4,C Major
note,5035,19,58:65,A#3,Bb3,0.1531,M2,117,4/4,C Major
note,5116,30,56:64,G#3,Ab3,0.1021,m3,117,4/4,C Major
note,5220,187,53:82,F3,F3,0.1021,m2,117,4/4,C Major
note,5515,30,54:97,F#3,Gb3,0.2552,P1,117,4/4,C Major
note,5608,48,54:80,F#3,Gb3,0.2552,m3,117,4/4,C Major
note,5706,28,57:82,A3,A3,0.2552,m2,117,4/4,C Major
note,5781,25,58:98,A#3,Bb3,0.2552,P1,117,4/4,C Major
note,5874,28,58:90,A#3,Bb3,0.2552,M2,117,4/4,C Major
note,5963,28,60:94,C4,C4,0.2552,m3,117,4/4,C Major
note,6046,20,63:103,D#4,Eb4,0.2552,P1,117,4/4,C Major
note,6131,34,63:92,D#4,Eb4,0.2552,M2,117,4/4,C Major
note,6218,25,61:89,C#4,Db4,0.2552,m2,117,4/4,C Major
note,6299,27,60:97,C4,C4,0.2552,P1,117,4/4,C Major
note,6392,32,60:90,C4,C4,0.2552,M2,117,4/4,C Major
