type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1133,831,63:44,D#4,Eb4,0.051,M2,117,4/4,C Major
note,1880,275,65:40,F4,F4,0.2552,m3,117,4/4,C Major
note,1891,312,62:32,D4,D4,0.2041,m2,117,4/4,C Major
note,2114,261,61:44,C#4,Db4,0.3062,d5,117,4/4,C Major
note,2125,191,67:55,G4,G4,0.2552,M3,117,4/4,C Major
note,2150,54,63:12,D#4,Eb4,0.2552,m3,117,4/4,C Major
note,2321,276,60:46,C4,C4,0.3062,m6,117,4/4,C Major
note,2321,322,68:72,G#4,Ab4,0.3062,P4,117,4/4,C Major
note,2342,69,63:45,D#4,Eb4,0.2041,P5,117,4/4,C Major
note,2533,399,70:70,A#4,Bb4,0.3062,m3,117,4/4,C Major
note,2543,361,55:45,G3,G3,0.2552,m6,117,4/4,C Major
note,2559,92,63:44,D#4,Eb4,0.2041,M6,117,4/4,C Major
note,2824,348,72:67,C5,C5,0.1531,M3,117,4/4,C Major
note,2839,811,56:50,G#3,Ab3,0.1021,P5,117,4/4,C Major
note,2841,345,63:50,D#4,Eb4,0.051,M2,117,4/4,C Major
note,3504,185,77:82,F5,F5,0.3062,M6,117,4/4,C Major
note,3516,192,68:46,G#4,Ab4,0.2552,M6,117,4/4,C Major
note,3526,662,59:43,B3,B3,0.2041,d5,117,4/4,C Major
note,3529,191,65:47,F4,F4,0.1531,m3,117,4/4,C Major
note,3535,216,62:42,D4,D4,0.1021,M7,117,4/4,C Major
note,3537,190,51:47,D#3,Eb3,0.051,M6,117,4/4,C Major
note,4051,736,60:26,C4,C4,0.2552,m3,117,4/4,C Major
note,4054,4174,75:55,D#5,Eb5,0.2041,P5,117,4/4,C Major
note,4066,528,68:43,G#4,Ab4,0.1531,P4,117,4/4,C Major
note,4068,671,63:26,D#4,Eb4,0.1021,P1,117,4/4,C Major
note,4083,557,51:38,D#3,Eb3,0.051,M3,117,4/4,C Major
note,5069,474,67:49,G4,G4,0.2041,d5,117,4/4,C Major
note,5082,360,61:52,C#4,Db4,0.1531,M2,117,4/4,C Major
note,5084,571,63:39,D#4,Eb4,0.1021,m3,117,4/4,C Major
note,5382,202,60:67,C4,C4,0.2552,M2,117,4/4,C Major
note,5555,73,58:69,A#3,Bb3,0.3572,P1,117,4/4,C Major
note,5726,45,58:67,A#3,Bb3,0.3572,M6,117,4/4,C Major
note,5755,606,67:32,G4,G4,0.3062,d5,117,4/4,C Major
note,5766,600,73:65,C#5,Db5,0.2552,m7,117,4/4,C Major
note,5772,667,63:53,D#4,Eb4,0.2041,m3,117,4/4,C Major
note,5782,74,60:63,C4,C4,0.1531,M2,117,4/4,C Major
note,5844,306,58:59,A#3,Bb3,0.1021,m2,117,4/4,C Major
note,6098,277,57:56,A3,A3,0.1021,m2,117,4/4,C Major
note,6341,387,58:64,A#3,Bb3,0.2552,M2,117,4/4,C Major
note,6617,1571,72:57,C5,C5,0.2041,M6,117,4/4,C Major
note,6623,1706,63:35,D#4,Eb4,0.1531,m3,117,4/4,C Major
note,6635,441,60:49,C4,C4,0.1531,m6,117,4/4,C Major
note,6635,1624,68:44,G#4,Ab4,0.1531,P1,117,4/4,C Major
note,7009,258,56:54,G#3,Ab3,0.051,P4,117,4/4,C Major
note,7534,49,51:59,D#3,Eb3,0.1021,P1,117,4/4,C Major
note,7721,1376,51:48,D#3,Eb3,0.051,P1,117,4/4,C Major
note,8881,1948,63:45,D#4,Eb4,0.2041,m6,117,4/4,C Major
note,8900,829,55:24,G3,G3,0.1531,d5,117,4/4,C Major
note,8905,568,61:39,C#4,Db4,0.1021,m7,117,4/4,C Major
note,8909,570,39:36,D#2,Eb2,0.051,M2,117,4/4,C Major
note,9387,339,41:44,F2,F2,0.2041,m3,117,4/4,C Major
note,9414,600,56:48,G#3,Ab3,0.1531,m2,117,4/4,C Major
note,9613,273,43:60,G2,G2,0.2041,m3,117,4/4,C Major
note,9614,391,58:55,A#3,Bb3,0.1531,M2,117,4/4,C Major
note,9812,269,44:71,G#2,Ab2,0.2041,M3,117,4/4,C Major
note,9821,243,60:57,C4,C4,0.1531,M2,117,4/4,C Major
