type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,392,514,49:19,C#3,Db3,0.3062,P5,117,4/4,C Major
note,395,495,42:20,F#2,Gb2,0.2552,M3,117,4/4,C Major
note,402,820,70:44,A#4,Bb4,0.2041,P1,117,4/4,C Major
note,611,82,58:27,A#3,Bb3,0.3062,m3,117,4/4,C Major
note,708,61,61:20,C#4,Db4,0.3062,P4,117,4/4,C Major
note,746,236,66:42,F#4,Gb4,0.3062,P4,117,4/4,C Major
note,830,72,61:28,C#4,Db4,0.3062,m3,117,4/4,C Major
note,911,44,58:27,A#3,Bb3,0.3062,m3,117,4/4,C Major
note,969,60,61:32,C#4,Db4,0.2552,m3,117,4/4,C Major
note,1075,63,58:8,A#3,Bb3,0.4082,m3,117,4/4,C Major
note,1112,60,61:28,C#4,Db4,0.3572,P4,117,4/4,C Major
note,1189,350,66:39,F#4,Gb4,0.3572,P4,117,4/4,C Major
note,1279,202,61:19,C#4,Db4,0.3572,m3,117,4/4,C Major
note,1357,68,58:25,A#3,Bb3,0.3572,P1,117,4/4,C Major
note,1441,293,70:59,A#4,Bb4,0.4082,M6,117,4/4,C Major
note,1447,288,49:25,C#3,Db3,0.3572,P5,117,4/4,C Major
note,1450,277,42:23,F#2,Gb2,0.3062,M3,117,4/4,C Major
note,1555,113,58:26,A#3,Bb3,0.4082,m3,117,4/4,C Major
note,1615,51,61:46,C#4,Db4,0.3572,P4,117,4/4,C Major
note,1673,296,66:51,F#4,Gb4,0.3572,P4,117,4/4,C Major
note,1757,98,61:50,C#4,Db4,0.3572,m3,117,4/4,C Major
note,1804,108,58:55,A#3,Bb3,0.3572,M3,117,4/4,C Major
note,1912,87,42:29,F#2,Gb2,0.4082,M3,117,4/4,C Major
note,1914,244,70:73,A#4,Bb4,0.3572,M6,117,4/4,C Major
note,1918,92,49:33,C#3,Db3,0.3062,M6,117,4/4,C Major
note,2031,55,58:41,A#3,Bb3,0.3572,m3,117,4/4,C Major
note,2089,45,61:52,C#4,Db4,0.3572,P4,117,4/4,C Major
note,2151,391,66:49,F#4,Gb4,0.3062,P4,117,4/4,C Major
note,2214,62,61:38,C#4,Db4,0.3062,m3,117,4/4,C Major
note,2288,149,58:47,A#3,Bb3,0.3062,P5,117,4/4,C Major
note,2401,814,51:41,D#3,Eb3,0.3062,P1,117,4/4,C Major
note,2412,1009,39:38,D#2,Eb2,0.2552,P5,117,4/4,C Major
note,2449,654,70:61,A#4,Bb4,0.2552,P1,117,4/4,C Major
note,2596,73,58:43,A#3,Bb3,0.3062,P4,117,4/4,C Major
note,2660,60,63:49,D#4,Eb4,0.3062,m3,117,4/4,C Major
note,2741,75,66:48,F#4,Gb4,0.3062,m3,117,4/4,C Major
note,2798,45,63:41,D#4,Eb4,0.3062,P4,117,4/4,C Major
note,2864,51,58:39,A#3,Bb3,0.2552,P4,117,4/4,C Major
note,2939,35,63:43,D#4,Eb4,0.3062,P4,117,4/4,C Major
note,3010,59,58:30,A#3,Bb3,0.3062,P4,117,4/4,C Major
note,3080,39,63:46,D#4,Eb4,0.2552,m3,117,4/4,C Major
note,3151,63,66:42,F#4,Gb4,0.2041,m3,117,4/4,C Major
note,3249,148,63:31,D#4,Eb4,0.2552,P4,117,4/4,C Major
note,3296,56,58:40,A#3,Bb3,0.2552,m6,117,4/4,C Major
note,3385,753,66:50,F#4,Gb4,0.2552,P1,117,4/4,C Major
note,3541,54,54:35,F#3,Gb3,0.3062,M3,117,4/4,C Major
note,3587,63,58:43,A#3,Bb3,0.3062,P4,117,4/4,C Major
note,3656,73,63:40,D#4,Eb4,0.3062,P4,117,4/4,C Major
note,3718,52,58:33,A#3,Bb3,0.3062,M3,117,4/4,C Major
note,3808,62,54:35,F#3,Gb3,0.3062,M3,117,4/4,C Major
note,3880,34,58:38,A#3,Bb3,0.3062,M3,117,4/4,C Major
note,3942,79,54:25,F#3,Gb3,0.2552,M3,117,4/4,C Major
note,4024,40,58:34,A#3,Bb3,0.3062,P4,117,4/4,C Major
note,4102,368,63:37,D#4,Eb4,0.3062,P4,117,4/4,C Major
note,4186,49,58:30,A#3,Bb3,0.3062,M3,117,4/4,C Major
