type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,382,59,67:59,G4,G4,0.5613,P4,117,4/4,C Major
note,430,105,72:72,C5,C5,0.6634,P4,117,4/4,C Major
note,463,64,43:58,G2,G2,0.6634,P4,117,4/4,C Major
note,484,259,48:65,C3,C3,0.6124,M2,117,4/4,C Major
note,484,72,74:73,D5,D5,0.6124,m2,117,4/4,C Major
note,529,87,75:92,D#5,Eb5,0.5613,d5,117,4/4,C Major
note,535,56,57:91,A3,A3,0.5103,M6,117,4/4,C Major
note,607,65,66:77,F#4,Gb4,0.5613,d5,117,4/4,C Major
note,641,115,72:72,C5,C5,0.5613,P4,117,4/4,C Major
note,697,74,43:74,G2,G2,0.6634,m6,117,4/4,C Major
note,717,83,75:72,D#5,Eb5,0.6634,m2,117,4/4,C Major
note,772,97,74:87,D5,D5,0.6634,P1,117,4/4,C Major
note,773,23,50:63,D3,D3,0.6124,M6,117,4/4,C Major
note,800,57,59:99,B3,B3,0.5613,d5,117,4/4,C Major
note,829,65,65:80,F4,F4,0.5613,d5,117,4/4,C Major
note,890,58,71:71,B4,B4,0.5613,m3,117,4/4,C Major
note,947,23,74:74,D5,D5,0.6124,P5,117,4/4,C Major
note,955,60,43:59,G2,G2,0.5613,m6,117,4/4,C Major
note,1000,65,51:76,D#3,Eb3,0.5613,M6,117,4/4,C Major
note,1031,106,72:86,C5,C5,0.5103,P1,117,4/4,C Major
note,1063,24,60:77,C4,C4,0.5103,m2,117,4/4,C Major
note,1081,33,59:26,B3,B3,0.4593,m7,117,4/4,C Major
note,1093,80,69:72,A4,A4,0.4082,m3,117,4/4,C Major
note,1143,49,66:84,F#4,Gb4,0.4593,m3,117,4/4,C Major
note,1188,36,63:77,D#4,Eb4,0.5103,m3,117,4/4,C Major
note,1270,46,60:55,C4,C4,0.6124,m3,117,4/4,C Major
note,1311,29,57:42,A3,A3,0.5613,m3,117,4/4,C Major
note,1318,32,54:70,F#3,Gb3,0.5103,m3,117,4/4,C Major
note,1346,23,51:60,D#3,Eb3,0.5103,M3,117,4/4,C Major
note,1429,58,67:65,G4,G4,0.5613,P4,117,4/4,C Major
note,1484,84,72:70,C5,C5,0.6634,P4,117,4/4,C Major
note,1525,62,43:50,G2,G2,0.6634,P5,117,4/4,C Major
note,1537,60,74:69,D5,D5,0.6124,M2,117,4/4,C Major
note,1543,111,48:65,C3,C3,0.5613,m3,117,4/4,C Major
note,1577,93,75:90,D#5,Eb5,0.5613,d5,117,4/4,C Major
note,1594,60,57:97,A3,A3,0.5103,M6,117,4/4,C Major
note,1651,74,66:76,F#4,Gb4,0.5613,d5,117,4/4,C Major
note,1709,91,72:71,C5,C5,0.5613,m3,117,4/4,C Major
note,1778,89,75:75,D#5,Eb5,0.6124,m6,117,4/4,C Major
note,1790,50,43:71,G2,G2,0.6124,P5,117,4/4,C Major
note,1833,30,50:72,D3,D3,0.6124,P1,117,4/4,C Major
note,1844,95,74:91,D5,D5,0.5613,m3,117,4/4,C Major
note,1865,57,59:97,B3,B3,0.5613,d5,117,4/4,C Major
note,1897,64,65:80,F4,F4,0.5103,d5,117,4/4,C Major
note,1956,68,71:83,B4,B4,0.5103,m3,117,4/4,C Major
note,2026,23,74:83,D5,D5,0.5613,P5,117,4/4,C Major
note,2031,58,43:64,G2,G2,0.5103,m6,117,4/4,C Major
note,2074,68,51:75,D#3,Eb3,0.5613,M6,117,4/4,C Major
note,2124,107,72:94,C5,C5,0.5613,P1,117,4/4,C Major
note,2137,47,60:91,C4,C4,0.5103,m7,117,4/4,C Major
note,2172,1,70:48,A#4,Bb4,0.5103,m2,117,4/4,C Major
note,2186,75,69:74,A4,A4,0.4593,m3,117,4/4,C Major
note,2241,50,66:86,F#4,Gb4,0.4593,m3,117,4/4,C Major
note,2282,30,63:80,D#4,Eb4,0.4593,m3,117,4/4,C Major
note,2357,67,60:64,C4,C4,0.5103,m3,117,4/4,C Major
note,2391,43,57:62,A3,A3,0.5103,m3,117,4/4,C Major
note,2420,33,54:64,F#3,Gb3,0.4593,m3,117,4/4,C Major
note,2449,34,51:58,D#3,Eb3,0.4593,P1,117,4/4,C Major
