type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1501,17,63:94,D#4,Eb4,0.2041,P1,117,4/4,C Major
note,1502,24,51:94,D#3,Eb3,0.1531,m3,117,4/4,C Major
note,1612,651,54:103,F#3,Gb3,0.1021,P1,117,4/4,C Major
note,1613,666,42:99,F#2,Gb2,0.051,M6,117,4/4,C Major
note,2744,55,63:96,D#4,Eb4,0.6124,P1,117,4/4,C Major
note,2748,59,75:89,D#5,Eb5,0.5613,m3,117,4/4,C Major
note,2750,67,72:80,C5,C5,0.5103,d5,117,4/4,C Major
note,2752,23,30:91,F#1,Gb1,0.4593,m3,117,4/4,C Major
note,2752,61,69:80,A4,A4,0.4593,m3,117,4/4,C Major
note,2753,27,42:94,F#2,Gb2,0.3572,M6,117,4/4,C Major
note,2874,1379,63:111,D#4,Eb4,0.3062,M6,117,4/4,C Major
note,2877,2004,72:85,C5,C5,0.2552,m3,117,4/4,C Major
note,2877,1615,75:100,D#5,Eb5,0.2552,M6,117,4/4,C Major
note,2881,1161,42:90,F#2,Gb2,0.1531,m3,117,4/4,C Major
note,2881,1981,69:78,A4,A4,0.1531,m3,117,4/4,C Major
note,2886,1100,54:89,F#3,Gb3,0.051,d5,117,4/4,C Major
note,5024,44,72:92,C5,C5,0.4593,M6,117,4/4,C Major
note,5035,34,63:66,D#4,Eb4,0.4082,M6,117,4/4,C Major
note,5036,35,54:61,F#3,Gb3,0.3572,m3,117,4/4,C Major
note,5036,27,69:75,A4,A4,0.3572,m3,117,4/4,C Major
note,5112,236,72:97,C5,C5,0.3062,m3,117,4/4,C Major
note,5122,733,69:77,A4,A4,0.2552,d5,117,4/4,C Major
note,5124,1133,63:74,D#4,Eb4,0.2041,M6,117,4/4,C Major
note,5135,1425,54:73,F#3,Gb3,0.2041,m6,117,4/4,C Major
note,5329,101,74:85,D5,D5,0.3062,M2,117,4/4,C Major
note,5430,79,72:82,C5,C5,0.3572,M2,117,4/4,C Major
note,5518,57,74:79,D5,D5,0.4593,M2,117,4/4,C Major
note,5575,53,72:70,C5,C5,0.4593,M2,117,4/4,C Major
note,5639,51,74:66,D5,D5,0.4593,M2,117,4/4,C Major
note,5680,54,72:64,C5,C5,0.5103,M2,117,4/4,C Major
note,5747,53,74:68,D5,D5,0.5103,M2,117,4/4,C Major
note,5793,53,72:63,C5,C5,0.4593,M2,117,4/4,C Major
note,5852,54,74:60,D5,D5,0.4593,P4,117,4/4,C Major
note,5855,198,69:9,A4,A4,0.4082,m3,117,4/4,C Major
note,5902,35,72:55,C5,C5,0.3572,M2,117,4/4,C Major
note,5942,62,74:48,D5,D5,0.3572,M2,117,4/4,C Major
note,6004,50,72:65,C5,C5,0.3062,M2,117,4/4,C Major
note,6049,46,74:60,D5,D5,0.2552,P4,117,4/4,C Major
note,6053,272,69:3,A4,A4,0.2041,m3,117,4/4,C Major
note,6090,111,72:59,C5,C5,0.1531,m2,117,4/4,C Major
note,6182,151,71:73,B4,B4,0.1021,m2,117,4/4,C Major
note,6316,280,72:73,C5,C5,0.2552,P4,117,4/4,C Major
note,6579,440,55:28,G3,G3,0.2041,M3,117,4/4,C Major
note,6583,442,71:42,B4,B4,0.1531,M3,117,4/4,C Major
note,6597,447,67:37,G4,G4,0.1021,P4,117,4/4,C Major
note,6612,414,62:27,D4,D4,0.051,m7,117,4/4,C Major
note,7923,184,72:46,C5,C5,0.3062,M6,117,4/4,C Major
note,7935,180,63:32,D#4,Eb4,0.2552,m3,117,4/4,C Major
note,7938,137,60:34,C4,C4,0.2041,P1,117,4/4,C Major
note,7939,127,48:32,C3,C3,0.1531,P5,117,4/4,C Major
note,7942,133,67:23,G4,G4,0.1021,P1,117,4/4,C Major
note,7958,70,55:26,G3,G3,0.051,m6,117,4/4,C Major
note,9038,60,35:67,B1,B1,0.5613,m3,117,4/4,C Major
note,9089,40,38:73,D2,D2,0.5613,P4,117,4/4,C Major
note,9128,29,43:67,G2,G2,0.5103,M3,117,4/4,C Major
note,9172,23,47:57,B2,B2,0.7144,m2,117,4/4,C Major
note,9235,78,48:81,C3,C3,0.6634,P5,117,4/4,C Major
note,9277,68,55:67,G3,G3,0.6124,M2,117,4/4,C Major
