type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,356,64:43,E4,E4,0.1021,M2,120,4/4,C Major
note,598,466,66:52,F#4,Gb4,0.2552,M2,120,4/4,C Major
note,843,531,68:58,G#4,Ab4,0.2552,M3,120,4/4,C Major
note,849,492,40:31,E2,E2,0.2041,P1,120,4/4,C Major
note,870,493,52:26,E3,E3,0.2041,P1,120,4/4,C Major
note,893,178,64:25,E4,E4,0.1531,P4,120,4/4,C Major
note,1076,164,59:45,B3,B3,0.1531,P4,120,4/4,C Major
note,1244,676,64:50,E4,E4,0.2041,P4,120,4/4,C Major
note,1390,184,59:50,B3,B3,0.2041,P1,120,4/4,C Major
note,1567,162,71:60,B4,B4,0.2552,m3,120,4/4,C Major
note,1596,371,68:46,G#4,Ab4,0.2041,M6,120,4/4,C Major
note,1743,108,59:40,B3,B3,0.2041,m7,120,4/4,C Major
note,1875,378,69:66,A4,A4,0.3572,m3,120,4/4,C Major
note,1898,414,66:44,F#4,Gb4,0.3062,P5,120,4/4,C Major
note,2026,129,59:44,B3,B3,0.3062,M6,120,4/4,C Major
note,2191,352,68:61,G#4,Ab4,0.3572,M6,120,4/4,C Major
note,2202,343,47:35,B2,B2,0.3062,P4,120,4/4,C Major
note,2203,140,64:42,E4,E4,0.2552,P4,120,4/4,C Major
note,2224,343,35:31,B1,B1,0.2041,P1,120,4/4,C Major
note,2386,117,59:46,B3,B3,0.2041,P5,120,4/4,C Major
note,2503,193,66:62,F#4,Gb4,0.2552,m3,120,4/4,C Major
note,2517,135,63:55,D#4,Eb4,0.2041,M3,120,4/4,C Major
note,2666,163,59:52,B3,B3,0.2041,P5,120,4/4,C Major
note,2811,361,66:71,F#4,Gb4,0.2552,m3,120,4/4,C Major
note,2822,102,63:62,D#4,Eb4,0.2041,M3,120,4/4,C Major
note,2945,129,59:58,B3,B3,0.2041,M6,120,4/4,C Major
note,3099,346,68:77,G#4,Ab4,0.3572,M3,120,4/4,C Major
note,3125,102,64:69,E4,E4,0.3062,P4,120,4/4,C Major
note,3245,120,59:57,B3,B3,0.3062,m7,120,4/4,C Major
note,3392,368,69:67,A4,A4,0.3572,m6,120,4/4,C Major
note,3398,295,37:48,C#2,Db2,0.3062,P1,120,4/4,C Major
note,3407,242,49:39,C#3,Db3,0.2552,m3,120,4/4,C Major
note,3417,107,64:53,E4,E4,0.2041,P4,120,4/4,C Major
note,3549,44,59:57,B3,B3,0.2041,P4,120,4/4,C Major
note,3692,393,64:49,E4,E4,0.3572,M6,120,4/4,C Major
note,3705,78,73:65,C#5,Db5,0.3062,M2,120,4/4,C Major
note,3841,102,59:50,B3,B3,0.3062,m6,120,4/4,C Major
note,3972,75,51:33,D#3,Eb3,0.4593,P1,120,4/4,C Major
note,3976,93,39:43,D#2,Eb2,0.4082,m3,120,4/4,C Major
note,3985,144,66:45,F#4,Gb4,0.3572,P4,120,4/4,C Major
note,3992,417,71:58,B4,B4,0.3062,P1,120,4/4,C Major
note,4151,131,59:48,B3,B3,0.3062,P1,120,4/4,C Major
note,4259,74,35:39,B1,B1,0.4593,P5,120,4/4,C Major
note,4273,647,66:46,F#4,Gb4,0.4082,P5,120,4/4,C Major
note,4280,67,47:28,B2,B2,0.3572,M3,120,4/4,C Major
note,4294,160,63:47,D#4,Eb4,0.3062,M3,120,4/4,C Major
note,4430,182,59:49,B3,B3,0.3062,P5,120,4/4,C Major
note,4578,59,40:32,E2,E2,0.3062,P1,120,4/4,C Major
note,4604,173,52:8,E3,E3,0.2552,M3,120,4/4,C Major
note,4618,317,68:49,G#4,Ab4,0.2041,M3,120,4/4,C Major
note,4624,208,64:41,E4,E4,0.1531,m6,120,4/4,C Major
note,4795,97,56:50,G#3,Ab3,0.1531,m3,120,4/4,C Major
note,4938,119,59:34,B3,B3,0.1531,M2,120,4/4,C Major
note,5059,146,57:52,A3,A3,0.1531,m2,120,4/4,C Major
note,5205,140,56:55,G#3,Ab3,0.2041,m2,120,4/4,C Major
note,5337,198,57:58,A3,A3,0.2552,P5,120,4/4,C Major
note,5482,818,76:72,E5,E5,0.3572,m6,120,4/4,C Major
note,5493,203,56:53,G#3,Ab3,0.3062,m7,120,4/4,C Major
