type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1505,53,39:56,D#2,Eb2,0.3572,P5,117,4/4,C Major
note,1513,492,58:50,A#3,Bb3,0.3062,M6,117,4/4,C Major
note,1518,691,67:50,G4,G4,0.2552,M3,117,4/4,C Major
note,1528,537,63:39,D#4,Eb4,0.2041,P1,117,4/4,C Major
note,1622,31,51:56,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,1737,32,51:60,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,1860,29,51:56,D#3,Eb3,0.3572,P1,117,4/4,C Major
note,1974,30,51:55,D#3,Eb3,0.3572,P1,117,4/4,C Major
note,2092,26,51:51,D#3,Eb3,0.3572,P1,117,4/4,C Major
note,2208,31,51:54,D#3,Eb3,0.3572,P1,117,4/4,C Major
note,2214,475,63:50,D#4,Eb4,0.3062,m6,117,4/4,C Major
note,2224,417,55:50,G3,G3,0.2552,m3,117,4/4,C Major
note,2230,437,58:42,A#3,Bb3,0.2041,P5,117,4/4,C Major
note,2326,37,51:60,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,2448,29,51:59,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,2559,26,51:68,D#3,Eb3,0.4082,P1,117,4/4,C Major
note,2673,25,51:64,D#3,Eb3,0.4082,P1,117,4/4,C Major
note,2777,33,51:70,D#3,Eb3,0.3572,P5,117,4/4,C Major
note,2913,577,70:80,A#4,Bb4,0.4082,m3,117,4/4,C Major
note,2914,555,67:76,G4,G4,0.3572,M3,117,4/4,C Major
note,2920,45,39:72,D#2,Eb2,0.3062,P5,117,4/4,C Major
note,2920,587,58:64,A#3,Bb3,0.3062,P4,117,4/4,C Major
note,2920,570,63:70,D#4,Eb4,0.3062,P1,117,4/4,C Major
note,3038,36,51:66,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,3168,29,51:62,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,3289,29,51:66,D#3,Eb3,0.4082,P1,117,4/4,C Major
note,3403,29,51:71,D#3,Eb3,0.4082,P1,117,4/4,C Major
note,3512,29,51:72,D#3,Eb3,0.4082,P1,117,4/4,C Major
note,3636,27,51:63,D#3,Eb3,0.4082,M3,117,4/4,C Major
note,3639,382,67:61,G4,G4,0.3572,M6,117,4/4,C Major
note,3641,348,58:51,A#3,Bb3,0.3062,P4,117,4/4,C Major
note,3647,371,63:48,D#4,Eb4,0.2552,m6,117,4/4,C Major
note,3648,289,55:49,G3,G3,0.2041,M3,117,4/4,C Major
note,3755,29,51:63,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,3871,29,51:67,D#3,Eb3,0.2552,P1,117,4/4,C Major
note,3980,35,51:69,D#3,Eb3,0.2041,P1,117,4/4,C Major
note,4098,30,51:70,D#3,Eb3,0.3572,P1,117,4/4,C Major
note,4215,32,51:61,D#3,Eb3,0.3572,P5,117,4/4,C Major
note,4215,153,70:61,A#4,Bb4,0.3572,P4,117,4/4,C Major
note,4370,151,75:60,D#5,Eb5,0.4593,P1,117,4/4,C Major
note,4392,1038,63:43,D#4,Eb4,0.4082,m6,117,4/4,C Major
note,4396,333,55:39,G3,G3,0.3572,M3,117,4/4,C Major
note,4418,310,51:21,D#3,Eb3,0.3062,M7,117,4/4,C Major
note,4507,117,74:63,D5,D5,0.3062,m3,117,4/4,C Major
note,4621,122,77:71,F5,F5,0.3062,M6,117,4/4,C Major
note,4732,163,56:57,G#3,Ab3,0.4082,P5,117,4/4,C Major
note,4733,128,75:70,D#5,Eb5,0.3572,m7,117,4/4,C Major
note,4748,335,53:48,F3,F3,0.3062,M6,117,4/4,C Major
note,4840,125,74:75,D5,D5,0.3062,m3,117,4/4,C Major
note,4943,145,77:73,F5,F5,0.3062,m7,117,4/4,C Major
note,5068,292,55:47,G3,G3,0.3062,m6,117,4/4,C Major
note,5068,121,75:69,D#5,Eb5,0.3062,P4,117,4/4,C Major
note,5071,330,58:47,A#3,Bb3,0.2041,M3,117,4/4,C Major
note,5183,117,74:64,D5,D5,0.2041,m3,117,4/4,C Major
note,5287,149,77:68,F5,F5,0.2041,M2,117,4/4,C Major
note,5421,106,75:70,D#5,Eb5,0.3572,m2,117,4/4,C Major
