type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,777,151,55:68,G3,G3,0.2552,m3,120,4/4,C Major
note,829,1837,52:49,E3,E3,0.2552,M3,120,4/4,C Major
note,833,1359,48:44,C3,C3,0.2041,M6,120,4/4,C Major
note,1093,77,57:70,A3,A3,0.2552,M2,120,4/4,C Major
note,1151,58,55:74,G3,G3,0.2041,m2,120,4/4,C Major
note,1209,62,54:72,F#3,Gb3,0.1531,m2,120,4/4,C Major
note,1278,139,55:73,G3,G3,0.1021,M6,120,4/4,C Major
note,1364,598,64:78,E4,E4,0.051,M3,120,4/4,C Major
note,1865,205,60:74,C4,C4,0.051,m2,120,4/4,C Major
note,2466,830,59:73,B3,B3,0.2041,M3,120,4/4,C Major
note,2534,1106,55:39,G3,G3,0.1531,M2,120,4/4,C Major
note,2536,1144,53:39,F3,F3,0.1021,m3,120,4/4,C Major
note,2544,1109,50:41,D3,D3,0.051,P4,120,4/4,C Major
note,3155,430,67:57,G4,G4,0.051,P1,120,4/4,C Major
note,4790,449,67:56,G4,G4,0.1531,m3,120,4/4,C Major
note,4843,2044,64:41,E4,E4,0.1021,M3,120,4/4,C Major
note,4858,1859,60:34,C4,C4,0.1021,M6,120,4/4,C Major
note,5238,130,69:53,A4,A4,0.2041,M2,120,4/4,C Major
note,5374,66,67:53,G4,G4,0.2552,m2,120,4/4,C Major
note,5447,66,66:65,F#4,Gb4,0.2552,m2,120,4/4,C Major
note,5541,65,67:63,G4,G4,0.3062,M2,120,4/4,C Major
note,5624,73,69:65,A4,A4,0.3062,M2,120,4/4,C Major
note,5703,75,71:67,B4,B4,0.3062,m2,120,4/4,C Major
note,5776,45,72:72,C5,C5,0.3062,m2,120,4/4,C Major
note,5837,60,71:58,B4,B4,0.3062,m3,120,4/4,C Major
note,5905,57,74:78,D5,D5,0.2552,M2,120,4/4,C Major
note,5976,117,72:75,C5,C5,0.2552,M3,120,4/4,C Major
note,6047,101,76:61,E5,E5,0.2041,M2,120,4/4,C Major
note,6112,99,74:72,D5,D5,0.2041,m3,120,4/4,C Major
note,6207,289,77:74,F5,F5,0.1531,m2,120,4/4,C Major
note,6353,236,76:74,E5,E5,0.1531,M2,120,4/4,C Major
note,6493,156,74:81,D5,D5,0.3062,M2,120,4/4,C Major
note,6610,175,72:79,C5,C5,0.2552,m2,120,4/4,C Major
note,6784,180,71:67,B4,B4,0.2041,M6,120,4/4,C Major
note,6850,1019,62:47,D4,D4,0.1531,P4,120,4/4,C Major
note,6850,985,67:43,G4,G4,0.1531,M2,120,4/4,C Major
note,6851,1015,65:44,F4,F4,0.051,M6,120,4/4,C Major
note,7380,60,74:68,D5,D5,0.1021,P4,120,4/4,C Major
note,7529,261,79:64,G5,G5,0.051,P5,120,4/4,C Major
note,8894,108,72:55,C5,C5,0.3572,m6,120,4/4,C Major
note,8948,1199,64:41,E4,E4,0.3062,m3,120,4/4,C Major
note,8951,1184,67:37,G4,G4,0.2552,P5,120,4/4,C Major
note,9079,26,74:69,D5,D5,0.2041,M2,120,4/4,C Major
note,9134,44,72:67,C5,C5,0.1531,m2,120,4/4,C Major
note,9201,65,71:68,B4,B4,0.1021,m2,120,4/4,C Major
note,9273,116,72:72,C5,C5,0.051,M3,120,4/4,C Major
note,9663,43,76:58,E5,E5,0.1021,m3,120,4/4,C Major
note,9799,283,79:55,G5,G5,0.051,P4,120,4/4,C Major
note,11324,387,74:75,D5,D5,0.2041,P5,120,4/4,C Major
note,11376,1808,67:48,G4,G4,0.1531,P4,120,4/4,C Major
note,11395,2072,62:45,D4,D4,0.1021,m3,120,4/4,C Major
note,11396,1843,59:40,B3,B3,0.051,P4,120,4/4,C Major
note,11847,104,76:56,E5,E5,0.2552,M2,120,4/4,C Major
note,11938,68,74:59,D5,D5,0.3062,m2,120,4/4,C Major
note,12018,38,73:60,C#5,Db5,0.3062,m2,120,4/4,C Major
note,12090,38,74:60,D5,D5,0.3062,m2,120,4/4,C Major
note,12160,32,75:74,D#5,Eb5,0.3062,m2,120,4/4,C Major
note,12245,46,76:68,E5,E5,0.3572,m2,120,4/4,C Major
note,12309,37,77:72,F5,F5,0.3572,m2,120,4/4,C Major
