type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,779,544,64:80,E4,E4,0.051
noteOn,1456,332,64:80,E4,E4,0.051
noteOn,2008,73,64:77,E4,E4,0.1021
noteOn,2164,878,64:79,E4,E4,0.051
noteOn,2895,845,65:79,F4,F4,0.051
noteOn,3617,978,64:69,E4,E4,0.051
noteOn,4399,1134,60:75,C4,C4,0.051
noteOn,5408,2208,64:77,E4,E4,0.051
noteOn,8078,460,64:54,E4,E4,0.2041
noteOn,8083,465,60:41,C4,C4,0.1531
noteOn,8092,465,55:38,G3,G3,0.1021
noteOn,8095,446,48:47,C3,C3,0.051
noteOn,8729,305,64:64,E4,E4,0.2041
noteOn,8741,287,60:46,C4,C4,0.1531
noteOn,8746,306,55:44,G3,G3,0.1021
noteOn,8753,286,48:46,C3,C3,0.051
noteOn,9232,79,64:56,E4,E4,0.4082
noteOn,9236,70,55:33,G3,G3,0.3572
noteOn,9237,53,48:43,C3,C3,0.3062
noteOn,9251,43,60:33,C4,C4,0.2552
noteOn,9413,336,60:43,C4,C4,0.2041
noteOn,9420,798,64:65,E4,E4,0.1531
noteOn,9423,863,48:47,C3,C3,0.1021
noteOn,9431,375,55:41,G3,G3,0.051
noteOn,10177,808,65:61,F4,F4,0.2041
noteOn,10188,603,60:43,C4,C4,0.1531
noteOn,10198,459,57:47,A3,A3,0.1021
noteOn,10206,803,41:51,F2,F2,0.051
noteOn,10905,978,64:55,E4,E4,0.2041
noteOn,10912,548,60:30,C4,C4,0.1531
noteOn,10923,1018,36:50,C2,C2,0.1021
noteOn,10929,496,55:41,G3,G3,0.051
noteOn,11749,1005,60:62,C4,C4,0.1531
noteOn,11759,1075,41:47,F2,F2,0.1021
noteOn,11759,611,57:49,A3,A3,0.1021
noteOn,12821,2139,64:67,E4,E4,0.2041
noteOn,12833,1353,60:19,C4,C4,0.1531
noteOn,12853,1054,36:44,C2,C2,0.1021
noteOn,12856,742,55:42,G3,G3,0.051
noteOn,14094,1319,35:35,B1,B1,0.1531
noteOn,14094,877,62:35,D4,D4,0.1531
noteOn,14100,816,56:34,G#3,Ab3,0.051
noteOn,15494,71,101:95,F7,F7,0.5613
noteOn,15500,40,33:98,A1,A1,0.5103
noteOn,15561,79,96:88,C7,C7,0.5103
noteOn,15637,51,100:86,E7,E7,0.5103
noteOn,15687,97,93:81,A6,A6,0.5103
noteOn,15746,59,99:83,D#7,Eb7,0.6634
noteOn,15793,61,96:81,C7,C7,0.6634
noteOn,15860,94,64:79,E4,E4,0.8165
noteOn,15865,57,57:72,A3,A3,0.7655
noteOn,15867,30,98:90,D7,D7,0.7144
noteOn,15868,47,60:67,C4,C4,0.6634
noteOn,15904,60,93:81,A6,A6,0.6634
noteOn,15972,66,97:84,C#7,Db7,0.6634
noteOn,16025,56,93:80,A6,A6,0.6634
noteOn,16083,40,96:87,C7,C7,0.6634
noteOn,16084,38,60:65,C4,C4,0.6124
noteOn,16084,39,64:79,E4,E4,0.6124
noteOn,16100,39,57:52,A3,A3,0.5613
noteOn,16144,43,88:83,E6,E6,0.6124
noteOn,16202,36,57:76,A3,A3,0.6634
noteOn,16202,69,95:95,B6,B6,0.6634
noteOn,16204,175,64:94,E4,E4,0.6124
noteOn,16211,25,60:63,C4,C4,0.6124
noteOn,16261,62,88:80,E6,E6,0.5613
noteOn,16330,56,94:93,A#6,Bb6,0.6124
noteOn,16358,87,84:85,C6,C6,0.5613
noteOn,16429,57,93:85,A6,A6,0.5613
noteOn,16469,69,88:83,E6,E6,0.5613
noteOn,16521,73,65:94,F4,F4,0.6124
noteOn,16524,28,60:61,C4,C4,0.5613
noteOn,16549,53,92:86,G#6,Ab6,0.6124
noteOn,16557,28,57:41,A3,A3,0.5613
noteOn,16587,43,84:85,C6,C6,0.5613
noteOn,16591,1,93:42,A6,A6,0.5103
noteOn,16661,49,91:92,G6,G6,0.5103
noteOn,16705,51,84:91,C6,C6,0.4593
noteOn,16762,60,90:93,F#6,Gb6,0.5103
noteOn,16819,102,81:78,A5,A5,0.5103
noteOn,16888,214,64:94,E4,E4,0.6634
noteOn,16897,63,89:92,F6,F6,0.6124
noteOn,16909,136,60:65,C4,C4,0.5613
noteOn,16917,45,57:61,A3,A3,0.5103
