type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,392,97,73:31,C#5,Db5,0.5103,M3,117,4/4,C Major
note,394,76,77:33,F5,F5,0.4593,m3,117,4/4,C Major
note,401,59,80:29,G#5,Ab5,0.4082,m2,117,4/4,C Major
note,483,99,81:48,A5,A5,0.5103,m2,117,4/4,C Major
note,609,72,80:37,G#5,Ab5,0.5613,m3,117,4/4,C Major
note,611,58,77:38,F5,F5,0.5103,M3,117,4/4,C Major
note,618,78,73:36,C#5,Db5,0.4593,P5,117,4/4,C Major
note,695,44,80:48,G#5,Ab5,0.4593,P5,117,4/4,C Major
note,696,50,73:6,C#5,Db5,0.4082,m6,117,4/4,C Major
note,768,61,81:58,A5,A5,0.5103,m6,117,4/4,C Major
note,847,152,73:44,C#5,Db5,0.5103,P5,117,4/4,C Major
note,853,33,80:45,G#5,Ab5,0.4593,m3,117,4/4,C Major
note,864,40,77:40,F5,F5,0.4082,m3,117,4/4,C Major
note,942,45,80:53,G#5,Ab5,0.5103,m3,117,4/4,C Major
note,950,41,77:34,F5,F5,0.4593,M3,117,4/4,C Major
note,1017,68,81:56,A5,A5,0.4593,m2,117,4/4,C Major
note,1103,63,80:51,G#5,Ab5,0.5103,m3,117,4/4,C Major
note,1108,64,77:42,F5,F5,0.4593,M3,117,4/4,C Major
note,1145,48,73:9,C#5,Db5,0.4082,m6,117,4/4,C Major
note,1210,35,81:47,A5,A5,0.5103,m2,117,4/4,C Major
note,1288,45,80:41,G#5,Ab5,0.5103,m3,117,4/4,C Major
note,1296,53,77:38,F5,F5,0.4593,M3,117,4/4,C Major
note,1297,152,73:33,C#5,Db5,0.4082,P5,117,4/4,C Major
note,1394,41,80:44,G#5,Ab5,0.4082,m3,117,4/4,C Major
note,1406,43,77:21,F5,F5,0.3572,M3,117,4/4,C Major
note,1455,47,81:55,A5,A5,0.4593,m2,117,4/4,C Major
note,1540,40,80:46,G#5,Ab5,0.4593,m3,117,4/4,C Major
note,1546,74,77:37,F5,F5,0.4082,M3,117,4/4,C Major
note,1547,125,73:43,C#5,Db5,0.3572,M3,117,4/4,C Major
note,1633,43,77:42,F5,F5,0.4593,M3,117,4/4,C Major
note,1720,51,81:43,A5,A5,0.4593,m6,117,4/4,C Major
note,1804,54,73:37,C#5,Db5,0.4593,M3,117,4/4,C Major
note,1804,53,77:27,F5,F5,0.4593,m3,117,4/4,C Major
note,1805,44,80:44,G#5,Ab5,0.3572,m2,117,4/4,C Major
note,1878,48,81:48,A5,A5,0.4082,M3,117,4/4,C Major
note,1973,51,77:39,F5,F5,0.4593,M3,117,4/4,C Major
note,1977,85,73:42,C#5,Db5,0.4082,P5,117,4/4,C Major
note,1998,127,80:11,G#5,Ab5,0.3572,P5,117,4/4,C Major
note,2087,45,73:13,C#5,Db5,0.4082,m6,117,4/4,C Major
note,2135,44,81:52,A5,A5,0.4593,m2,117,4/4,C Major
note,2216,37,80:49,G#5,Ab5,0.4593,P5,117,4/4,C Major
note,2232,70,73:37,C#5,Db5,0.4082,P1,117,4/4,C Major
note,2302,54,73:22,C#5,Db5,0.4593,P5,117,4/4,C Major
note,2307,45,80:59,G#5,Ab5,0.4082,m2,117,4/4,C Major
note,2398,47,81:45,A5,A5,0.3572,M3,117,4/4,C Major
note,2465,44,77:39,F5,F5,0.3572,M3,117,4/4,C Major
note,2480,38,73:29,C#5,Db5,0.3062,P5,117,4/4,C Major
note,2480,33,80:37,G#5,Ab5,0.3062,m2,117,4/4,C Major
note,2550,37,81:48,A5,A5,0.3062,m6,117,4/4,C Major
note,2632,136,73:40,C#5,Db5,0.3062,M3,117,4/4,C Major
note,2635,48,77:39,F5,F5,0.2552,M3,117,4/4,C Major
note,2792,54,81:49,A5,A5,0.4082,m2,117,4/4,C Major
note,2903,59,80:35,G#5,Ab5,0.4082,P5,117,4/4,C Major
note,2911,125,73:31,C#5,Db5,0.3572,P5,117,4/4,C Major
note,2976,48,80:48,G#5,Ab5,0.4082,m2,117,4/4,C Major
note,3065,49,81:44,A5,A5,0.4593,m6,117,4/4,C Major
note,3136,61,73:42,C#5,Db5,0.4593,P5,117,4/4,C Major
