type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,480,66,41:40,F2,F2,0.1826
noteOn,620,86,45:40,A2,A2,0.1826
noteOn,748,57,48:40,C3,C3,0.2282
noteOn,877,55,53:49,F3,F3,0.2282
noteOn,990,76,43:53,G2,G2,0.2282
noteOn,1105,71,52:50,E3,E3,0.2282
noteOn,1219,67,45:56,A2,A2,0.2282
noteOn,1345,87,53:54,F3,F3,0.2282
noteOn,1454,68,46:59,A#2,Bb2,0.1826
noteOn,1577,76,55:57,G3,G3,0.2282
noteOn,1691,96,48:61,C3,C3,0.2282
noteOn,1818,78,57:59,A3,A3,0.2282
noteOn,1939,97,50:59,D3,D3,0.2282
noteOn,2052,102,58:63,A#3,Bb3,0.2739
noteOn,2169,70,52:57,E3,E3,0.2739
noteOn,2292,49,60:64,C4,C4,0.2739
noteOn,2393,46,57:67,A3,A3,0.2739
noteOn,2494,1524,53:86,F3,F3,0.2739
noteOn,2532,93,57:56,A3,A3,0.2282
noteOn,2621,117,60:58,C4,C4,0.1826
noteOn,2737,113,65:60,F4,F4,0.2282
noteOn,2861,75,55:60,G3,G3,0.1826
noteOn,2972,118,64:63,E4,E4,0.2282
noteOn,3105,89,57:64,A3,A3,0.2282
noteOn,3215,122,65:65,F4,F4,0.2282
noteOn,3343,91,58:61,A#3,Bb3,0.1826
noteOn,3449,88,67:65,G4,G4,0.1826
noteOn,3578,83,60:63,C4,C4,0.1826
noteOn,3691,101,69:63,A4,A4,0.1826
noteOn,3828,70,62:63,D4,D4,0.2739
noteOn,3930,117,70:62,A#4,Bb4,0.2739
noteOn,4067,74,64:66,E4,E4,0.3651
noteOn,4176,112,72:68,C5,C5,0.3651
noteOn,4294,126,69:74,A4,A4,0.3651
noteOn,4305,72,53:50,F3,F3,0.3195
noteOn,4398,145,65:81,F4,F4,0.3195
noteOn,4416,90,57:61,A3,A3,0.2739
noteOn,4518,1040,72:92,C5,C5,0.2739
noteOn,4528,57,60:68,C4,C4,0.2282
noteOn,4628,111,65:61,F4,F4,0.1826
noteOn,4765,95,55:60,G3,G3,0.2282
noteOn,4878,97,64:63,E4,E4,0.2282
noteOn,4996,77,57:58,A3,A3,0.2282
noteOn,5116,90,65:62,F4,F4,0.2282
noteOn,5226,80,58:59,A#3,Bb3,0.1826
noteOn,5350,83,67:64,G4,G4,0.2282
noteOn,5464,98,60:66,C4,C4,0.1826
noteOn,5594,88,69:63,A4,A4,0.2282
noteOn,5707,99,62:62,D4,D4,0.2282
noteOn,5826,117,70:69,A#4,Bb4,0.2282
noteOn,5945,89,64:62,E4,E4,0.2282
noteOn,6063,36,72:66,C5,C5,0.2282
noteOn,6176,74,69:71,A4,A4,0.2282
noteOn,6270,1471,65:88,F4,F4,0.2282
noteOn,6333,114,69:50,A4,A4,0.2282
noteOn,6441,131,72:62,C5,C5,0.2282
noteOn,6556,120,77:63,F5,F5,0.2282
noteOn,6685,86,67:63,G4,G4,0.2282
