type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,384,729,60:30,C4,C4,0.051
noteOn,1209,815,61:45,C#4,Db4,0.051
noteOn,2037,933,60:45,C4,C4,0.051
noteOn,2882,709,59:40,B3,B3,0.051
noteOn,3810,899,64:31,E4,E4,0.051
noteOn,4616,712,65:35,F4,F4,0.051
noteOn,5452,784,58:40,A#3,Bb3,0.051
noteOn,6315,730,57:45,A3,A3,0.051
noteOn,7115,790,56:53,G#3,Ab3,0.051
noteOn,7966,1708,55:51,G3,G3,0.051
noteOn,9615,277,53:37,F3,F3,0.051
noteOn,10140,93,53:28,F3,F3,0.2041
noteOn,10310,76,55:36,G3,G3,0.1531
noteOn,10512,741,65:47,F4,F4,0.1021
noteOn,10518,214,56:35,G#3,Ab3,0.1021
noteOn,10902,106,56:46,G#3,Ab3,0.2041
noteOn,11071,104,58:59,A#3,Bb3,0.2041
noteOn,11262,803,68:59,G#4,Ab4,0.2041
noteOn,11279,55,60:37,C4,C4,0.1531
noteOn,11445,57,47:45,B2,B2,0.1531
noteOn,11623,46,48:45,C3,C3,0.1021
noteOn,11804,45,50:25,D3,D3,0.1531
noteOn,12021,763,51:36,D#3,Eb3,0.1021
noteOn,12021,821,67:46,G4,G4,0.1021
noteOn,12813,724,66:57,F#4,Gb4,0.1531
noteOn,12971,70,48:50,C3,C3,0.1531
noteOn,13136,48,50:57,D3,D3,0.1021
noteOn,13302,64,51:57,D#3,Eb3,0.1531
noteOn,13535,827,71:65,B4,B4,0.1021
noteOn,13539,829,53:44,F3,F3,0.051
noteOn,14315,830,72:66,C5,C5,0.1531
noteOn,14485,62,51:57,D#3,Eb3,0.1531
noteOn,14657,64,53:64,F3,F3,0.1021
noteOn,14833,70,55:54,G3,G3,0.1531
noteOn,15046,817,65:67,F4,F4,0.1021
noteOn,15066,759,56:48,G#3,Ab3,0.051
noteOn,15801,786,64:67,E4,E4,0.1531
noteOn,15976,81,55:56,G3,G3,0.1531
noteOn,16136,79,57:66,A3,A3,0.1531
noteOn,16310,70,59:70,B3,B3,0.1531
noteOn,16511,918,63:77,D#4,Eb4,0.1021
noteOn,16533,1230,60:49,C4,C4,0.051
noteOn,17355,1678,62:74,D4,D4,0.1021
noteOn,17735,49,59:53,B3,B3,0.1021
noteOn,17911,60,57:45,A3,A3,0.1021
noteOn,18185,868,59:46,B3,B3,0.051
noteOn,19020,103,60:54,C4,C4,0.1021
noteOn,19397,93,60:45,C4,C4,0.2552
noteOn,19410,70,55:26,G3,G3,0.2552
noteOn,19566,83,62:48,D4,D4,0.2041
noteOn,19773,365,64:53,E4,E4,0.2552
noteOn,19780,706,48:54,C3,C3,0.2041
noteOn,19789,348,60:39,C4,C4,0.1531
noteOn,20126,162,62:52,D4,D4,0.2552
noteOn,20135,31,58:40,A#3,Bb3,0.2552
noteOn,20303,130,64:51,E4,E4,0.2552
noteOn,20496,746,49:52,C#3,Db3,0.3062
noteOn,20499,127,65:62,F4,F4,0.2552
noteOn,20519,52,56:18,G#3,Ab3,0.2041
noteOn,20666,42,52:48,E3,E3,0.2041
noteOn,20846,62,53:47,F3,F3,0.2552
noteOn,20850,793,65:68,F4,F4,0.2041
noteOn,21021,68,55:53,G3,G3,0.1531
noteOn,21213,771,48:59,C3,C3,0.1531
noteOn,21217,813,56:52,G#3,Ab3,0.1021
noteOn,21587,381,63:63,D#4,Eb4,0.1531
noteOn,21947,384,62:62,D4,D4,0.2552
noteOn,21960,773,47:58,B2,B2,0.2041
noteOn,22122,59,53:56,F3,F3,0.2552
noteOn,22297,139,63:72,D#4,Eb4,0.3572
noteOn,22310,72,55:56,G3,G3,0.3062
noteOn,22462,209,65:74,F4,F4,0.2552
noteOn,22473,101,56:57,G#3,Ab3,0.2552
noteOn,22663,187,67:69,G4,G4,0.2552
noteOn,22671,798,58:55,A#3,Bb3,0.2041
noteOn,22678,740,52:54,E3,E3,0.1531
noteOn,22850,115,65:64,F4,F4,0.1531
noteOn,23012,94,64:64,E4,E4,0.2041
noteOn,23179,67,62:60,D4,D4,0.2041
noteOn,23366,299,60:53,C4,C4,0.2041
noteOn,23384,729,53:49,F3,F3,0.1531
noteOn,23536,68,56:68,G#3,Ab3,0.1531
