type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1505,683,64:48,E4,E4,0.2041,M3,117,4/4,C Major
note,1520,672,60:44,C4,C4,0.1531,P4,117,4/4,C Major
note,1527,1005,55:38,G3,G3,0.1021,P5,117,4/4,C Major
note,1536,987,48:38,C3,C3,0.051,M7,117,4/4,C Major
note,2218,38,59:46,B3,B3,0.5103,m3,117,4/4,C Major
note,2218,51,62:49,D4,D4,0.5103,M2,117,4/4,C Major
note,2283,36,64:49,E4,E4,0.4593,M3,117,4/4,C Major
note,2284,32,60:40,C4,C4,0.4082,m2,117,4/4,C Major
note,2356,40,59:45,B3,B3,0.4082,m3,117,4/4,C Major
note,2362,68,62:51,D4,D4,0.3572,M2,117,4/4,C Major
note,2426,59,64:55,E4,E4,0.3062,M3,117,4/4,C Major
note,2428,71,60:50,C4,C4,0.2552,P4,117,4/4,C Major
note,2508,58,65:60,F4,F4,0.4082,m3,117,4/4,C Major
note,2509,46,62:57,D4,D4,0.3572,M2,117,4/4,C Major
note,2663,42,64:52,E4,E4,0.3062,M3,117,4/4,C Major
note,2676,58,60:46,C4,C4,0.2552,m2,117,4/4,C Major
note,2838,73,59:50,B3,B3,0.3572,m3,117,4/4,C Major
note,2845,86,62:52,D4,D4,0.3062,P5,117,4/4,C Major
note,2848,90,43:39,G2,G2,0.3062,P1,117,4/4,C Major
note,2848,87,55:39,G3,G3,0.3062,P1,117,4/4,C Major
note,3202,133,67:46,G4,G4,0.2041,P1,117,4/4,C Major
note,3221,135,55:34,G3,G3,0.1531,M3,117,4/4,C Major
note,3221,155,59:40,B3,B3,0.1531,M3,117,4/4,C Major
note,3231,141,43:27,G2,G2,0.051,m7,117,4/4,C Major
note,4447,643,65:66,F4,F4,0.2041,d5,117,4/4,C Major
note,4455,273,59:49,B3,B3,0.1531,m3,117,4/4,C Major
note,4457,314,62:55,D4,D4,0.1021,P5,117,4/4,C Major
note,4472,995,43:38,G2,G2,0.051,d5,117,4/4,C Major
note,5111,36,61:49,C#4,Db4,0.5103,m3,117,4/4,C Major
note,5119,49,64:50,E4,E4,0.4593,M2,117,4/4,C Major
note,5172,45,62:47,D4,D4,0.5103,m3,117,4/4,C Major
note,5200,29,65:54,F4,F4,0.4593,M3,117,4/4,C Major
note,5241,39,61:57,C#4,Db4,0.4082,m3,117,4/4,C Major
note,5250,73,64:58,E4,E4,0.3572,m2,117,4/4,C Major
note,5308,53,65:69,F4,F4,0.3062,m3,117,4/4,C Major
note,5312,82,62:54,D4,D4,0.2552,P4,117,4/4,C Major
note,5387,69,67:66,G4,G4,0.4082,m3,117,4/4,C Major
note,5394,58,64:59,E4,E4,0.3572,M2,117,4/4,C Major
note,5553,64,62:60,D4,D4,0.3062,m3,117,4/4,C Major
note,5553,37,65:61,F4,F4,0.3062,P4,117,4/4,C Major
note,5724,55,60:55,C4,C4,0.4082,M3,117,4/4,C Major
note,5728,76,64:52,E4,E4,0.3572,M6,117,4/4,C Major
note,5739,96,55:38,G3,G3,0.3062,P5,117,4/4,C Major
note,5745,87,48:35,C3,C3,0.2552,P1,117,4/4,C Major
note,6069,196,72:49,C5,C5,0.2041,m6,117,4/4,C Major
note,6082,157,64:44,E4,E4,0.1531,M6,117,4/4,C Major
note,6095,116,55:39,G3,G3,0.1021,P5,117,4/4,C Major
note,6106,163,48:36,C3,C3,0.051,P1,117,4/4,C Major
note,7250,616,72:72,C5,C5,0.2041,P4,117,4/4,C Major
note,7264,1218,55:46,G3,G3,0.1531,M6,117,4/4,C Major
note,7266,234,64:53,E4,E4,0.1021,M3,117,4/4,C Major
note,7580,352,48:50,C3,C3,0.2041,M2,117,4/4,C Major
note,7892,317,50:47,D3,D3,0.4082,M6,117,4/4,C Major
note,7892,44,71:59,B4,B4,0.4082,d5,117,4/4,C Major
note,7906,586,65:52,F4,F4,0.3062,P5,117,4/4,C Major
note,7966,39,72:62,C5,C5,0.3062,m2,117,4/4,C Major
note,8022,59,71:69,B4,B4,0.2552,m2,117,4/4,C Major
note,8091,72,72:75,C5,C5,0.2041,M2,117,4/4,C Major
note,8163,50,74:78,D5,D5,0.2041,P5,117,4/4,C Major
