type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,949,897,64:49,E4,E4,0.1826,M6,120,4/4,C Major
note,950,1306,55:36,G3,G3,0.1369,P4,120,4/4,C Major
note,951,901,60:44,C4,C4,0.0913,P1,120,4/4,C Major
note,952,1304,48:35,C3,C3,0.0456,M2,120,4/4,C Major
note,1878,67,62:52,D4,D4,0.4564,m3,120,4/4,C Major
note,1883,68,59:54,B3,B3,0.4108,P4,120,4/4,C Major
note,1969,41,64:44,E4,E4,0.4564,M3,120,4/4,C Major
note,1998,36,60:45,C4,C4,0.4108,m2,120,4/4,C Major
note,2048,62,59:40,B3,B3,0.3651,m3,120,4/4,C Major
note,2052,60,62:56,D4,D4,0.3195,M2,120,4/4,C Major
note,2121,37,64:50,E4,E4,0.3651,M3,120,4/4,C Major
note,2143,85,60:55,C4,C4,0.4108,P4,120,4/4,C Major
note,2208,48,65:61,F4,F4,0.3651,m3,120,4/4,C Major
note,2216,42,62:59,D4,D4,0.3195,M2,120,4/4,C Major
note,2400,39,64:59,E4,E4,0.2739,M3,120,4/4,C Major
note,2403,46,60:53,C4,C4,0.2282,M2,120,4/4,C Major
note,2585,48,62:65,D4,D4,0.3651,m3,120,4/4,C Major
note,2590,42,59:58,B3,B3,0.3195,M3,120,4/4,C Major
note,2606,47,43:34,G2,G2,0.2739,P1,120,4/4,C Major
note,2617,56,55:20,G3,G3,0.2282,P1,120,4/4,C Major
note,2993,77,67:61,G4,G4,0.1826,m6,120,4/4,C Major
note,3003,58,59:63,B3,B3,0.1369,M3,120,4/4,C Major
note,3011,55,43:38,G2,G2,0.0913,P1,120,4/4,C Major
note,3025,42,55:40,G3,G3,0.0456,P1,120,4/4,C Major
note,4399,1264,43:39,G2,G2,0.1826,P5,120,4/4,C Major
note,4412,811,62:47,D4,D4,0.1369,m3,120,4/4,C Major
note,4412,803,65:47,F4,F4,0.1369,d5,120,4/4,C Major
note,4421,1192,59:35,B3,B3,0.0456,P4,120,4/4,C Major
note,5240,75,64:61,E4,E4,0.4564,m3,120,4/4,C Major
note,5247,63,61:51,C#4,Db4,0.4108,M3,120,4/4,C Major
note,5329,44,65:52,F4,F4,0.4564,m3,120,4/4,C Major
note,5382,38,62:18,D4,D4,0.4108,m2,120,4/4,C Major
note,5397,82,61:54,C#4,Db4,0.3651,m3,120,4/4,C Major
note,5410,60,64:53,E4,E4,0.3195,m2,120,4/4,C Major
note,5483,40,65:44,F4,F4,0.3195,m3,120,4/4,C Major
note,5526,88,62:40,D4,D4,0.4108,P4,120,4/4,C Major
note,5571,62,67:57,G4,G4,0.3651,m3,120,4/4,C Major
note,5579,44,64:59,E4,E4,0.3195,m2,120,4/4,C Major
note,5763,33,65:55,F4,F4,0.2739,m3,120,4/4,C Major
note,5775,38,62:35,D4,D4,0.2282,M2,120,4/4,C Major
