type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,389,242,54:32,F#3,Gb3,0.2041,m7,117,4/4,C Major
note,490,865,88:56,E6,E6,0.2041,P5,117,4/4,C Major
note,520,307,81:38,A5,A5,0.2041,m6,117,4/4,C Major
note,693,55,61:30,C#4,Db4,0.2041,m3,117,4/4,C Major
note,813,37,64:28,E4,E4,0.2041,P4,117,4/4,C Major
note,893,31,69:34,A4,A4,0.2041,M3,117,4/4,C Major
note,1021,40,73:34,C#5,Db5,0.2041,m3,117,4/4,C Major
note,1109,43,76:31,E5,E5,0.1531,M6,117,4/4,C Major
note,1256,1137,85:66,C#6,Db6,0.1531,M6,117,4/4,C Major
note,1285,46,76:22,E5,E5,0.1021,P1,117,4/4,C Major
note,1587,43,64:16,E4,E4,0.2041,m3,117,4/4,C Major
note,1710,46,61:11,C#4,Db4,0.3062,P5,117,4/4,C Major
note,1799,48,54:11,F#3,Gb3,0.3062,m7,117,4/4,C Major
note,1923,38,64:29,E4,E4,0.3062,P4,117,4/4,C Major
note,1985,43,69:16,A4,A4,0.3062,M7,117,4/4,C Major
note,2003,468,80:53,G#5,Ab5,0.3062,P5,117,4/4,C Major
note,2047,294,73:27,C#5,Db5,0.2552,P1,117,4/4,C Major
note,2124,36,61:34,C#4,Db4,0.2041,P1,117,4/4,C Major
note,2264,36,61:29,C#4,Db4,0.2552,P4,117,4/4,C Major
note,2317,138,78:52,F#5,Gb5,0.3062,M2,117,4/4,C Major
note,2383,40,76:22,E5,E5,0.3572,m3,117,4/4,C Major
note,2521,41,61:37,C#4,Db4,0.4082,P5,117,4/4,C Major
note,2619,59,54:36,F#3,Gb3,0.4082,m7,117,4/4,C Major
note,2658,629,88:61,E6,E6,0.3572,P5,117,4/4,C Major
note,2692,67,81:38,A5,A5,0.3572,m6,117,4/4,C Major
note,2725,39,61:19,C#4,Db4,0.3062,m6,117,4/4,C Major
note,2759,180,81:5,A5,A5,0.3062,P4,117,4/4,C Major
note,2801,37,64:44,E4,E4,0.3062,P4,117,4/4,C Major
note,2883,31,69:34,A4,A4,0.3062,M3,117,4/4,C Major
note,2987,28,73:46,C#5,Db5,0.3572,m3,117,4/4,C Major
note,3066,27,76:45,E5,E5,0.3572,M6,117,4/4,C Major
note,3135,1057,85:65,C#6,Db6,0.3572,P4,117,4/4,C Major
note,3151,378,80:37,G#5,Ab5,0.3062,M3,117,4/4,C Major
note,3194,33,76:45,E5,E5,0.2552,m3,117,4/4,C Major
note,3284,27,73:41,C#5,Db5,0.3062,M3,117,4/4,C Major
note,3366,31,69:38,A4,A4,0.3062,P4,117,4/4,C Major
note,3443,32,64:38,E4,E4,0.2552,m3,117,4/4,C Major
note,3519,36,61:39,C#4,Db4,0.3572,P5,117,4/4,C Major
note,3618,37,54:30,F#3,Gb3,0.3572,P5,117,4/4,C Major
note,3656,48,61:44,C#4,Db4,0.3062,m3,117,4/4,C Major
note,3746,42,64:44,E4,E4,0.3572,P4,117,4/4,C Major
note,3831,39,69:17,A4,A4,0.4593,M7,117,4/4,C Major
note,3840,450,80:51,G#5,Ab5,0.4082,P5,117,4/4,C Major
note,3869,285,73:35,C#5,Db5,0.3572,P1,117,4/4,C Major
note,3966,35,61:41,C#4,Db4,0.4082,P5,117,4/4,C Major
note,4045,37,54:35,F#3,Gb3,0.3572,P5,117,4/4,C Major
note,4098,31,61:38,C#4,Db4,0.3572,P4,117,4/4,C Major
note,4155,121,78:54,F#5,Gb5,0.4082,M2,117,4/4,C Major
note,4163,35,64:42,E4,E4,0.3572,P1,117,4/4,C Major
note,4195,40,76:33,E5,E5,0.3062,P1,117,4/4,C Major
note,4306,45,64:9,E4,E4,0.3062,m3,117,4/4,C Major
note,4336,52,61:39,C#4,Db4,0.2552,P5,117,4/4,C Major
note,4452,48,54:31,F#3,Gb3,0.2552,m7,117,4/4,C Major
note,4517,612,88:59,E6,E6,0.2552,P5,117,4/4,C Major
note,4536,251,81:40,A5,A5,0.2552,P4,117,4/4,C Major
note,4652,44,64:32,E4,E4,0.3572,P4,117,4/4,C Major
note,4735,39,69:22,A4,A4,0.3572,M3,117,4/4,C Major
