type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,387,182,54:39,F#3,Gb3,0.2552,m7,117,4/4,C Major
note,390,655,88:51,E6,E6,0.2041,P5,117,4/4,C Major
note,399,432,81:47,A5,A5,0.1531,m6,117,4/4,C Major
note,610,57,61:33,C#4,Db4,0.1531,m3,117,4/4,C Major
note,708,48,64:37,E4,E4,0.2552,P4,117,4/4,C Major
note,807,31,69:42,A4,A4,0.2552,M3,117,4/4,C Major
note,1058,424,85:56,C#6,Db6,0.3572,P4,117,4/4,C Major
note,1070,459,80:47,G#5,Ab5,0.3062,m2,117,4/4,C Major
note,1080,79,81:54,A5,A5,0.2552,P4,117,4/4,C Major
note,1183,44,76:45,E5,E5,0.2552,m3,117,4/4,C Major
note,1256,22,73:51,C#5,Db5,0.2552,M3,117,4/4,C Major
note,1375,37,69:27,A4,A4,0.3062,P4,117,4/4,C Major
note,1437,155,64:46,E4,E4,0.3062,m3,117,4/4,C Major
note,1505,47,61:39,C#4,Db4,0.4082,P5,117,4/4,C Major
note,1593,47,54:39,F#3,Gb3,0.3572,P5,117,4/4,C Major
note,1672,52,61:41,C#4,Db4,0.3572,m3,117,4/4,C Major
note,1741,37,64:40,E4,E4,0.3572,P4,117,4/4,C Major
note,1804,72,69:48,A4,A4,0.4593,M7,117,4/4,C Major
note,1852,429,80:56,G#5,Ab5,0.4082,P5,117,4/4,C Major
note,1859,374,73:46,C#5,Db5,0.3572,M6,117,4/4,C Major
note,1884,169,64:40,E4,E4,0.3572,m3,117,4/4,C Major
note,1979,29,61:43,C#4,Db4,0.3572,P1,117,4/4,C Major
note,2099,79,61:54,C#4,Db4,0.3572,P4,117,4/4,C Major
note,2167,118,78:58,F#5,Gb5,0.4593,M2,117,4/4,C Major
note,2177,39,64:52,E4,E4,0.4082,P1,117,4/4,C Major
note,2180,83,76:50,E5,E5,0.3572,P5,117,4/4,C Major
note,2249,54,69:45,A4,A4,0.3572,P4,117,4/4,C Major
note,2322,152,64:45,E4,E4,0.3572,m3,117,4/4,C Major
note,2394,38,61:50,C#4,Db4,0.3572,P5,117,4/4,C Major
note,2485,56,54:36,F#3,Gb3,0.3572,m7,117,4/4,C Major
note,2487,587,88:63,E6,E6,0.3062,P5,117,4/4,C Major
note,2497,268,81:54,A5,A5,0.2552,m6,117,4/4,C Major
note,2578,57,61:42,C#4,Db4,0.2552,m3,117,4/4,C Major
note,2643,57,64:52,E4,E4,0.3572,P4,117,4/4,C Major
note,2722,33,69:54,A4,A4,0.4082,M3,117,4/4,C Major
note,2827,70,73:59,C#5,Db5,0.3572,m3,117,4/4,C Major
note,2900,33,76:45,E5,E5,0.4082,P4,117,4/4,C Major
note,2968,43,81:56,A5,A5,0.4082,M3,117,4/4,C Major
note,3001,417,85:61,C#6,Db6,0.3572,P4,117,4/4,C Major
note,3003,438,80:54,G#5,Ab5,0.3062,M3,117,4/4,C Major
note,3032,46,76:38,E5,E5,0.3062,m3,117,4/4,C Major
note,3104,27,73:60,C#5,Db5,0.3062,M3,117,4/4,C Major
note,3222,41,69:19,A4,A4,0.3572,P4,117,4/4,C Major
note,3257,161,64:49,E4,E4,0.3062,m3,117,4/4,C Major
note,3321,44,61:46,C#4,Db4,0.3572,P5,117,4/4,C Major
note,3409,40,54:38,F#3,Gb3,0.4082,P5,117,4/4,C Major
note,3473,51,61:44,C#4,Db4,0.4082,m3,117,4/4,C Major
note,3548,28,64:48,E4,E4,0.4082,P4,117,4/4,C Major
note,3594,57,69:46,A4,A4,0.4082,P4,117,4/4,C Major
note,3665,154,64:51,E4,E4,0.5103,M3,117,4/4,C Major
note,3704,407,80:56,G#5,Ab5,0.4593,P5,117,4/4,C Major
note,3711,352,73:47,C#5,Db5,0.4082,P1,117,4/4,C Major
note,3755,37,61:49,C#4,Db4,0.4082,P5,117,4/4,C Major
note,3842,49,54:30,F#3,Gb3,0.4082,P5,117,4/4,C Major
note,3900,65,61:48,C#4,Db4,0.3572,m3,117,4/4,C Major
note,3962,40,64:53,E4,E4,0.4593,M2,117,4/4,C Major
note,3999,116,78:58,F#5,Gb5,0.4593,M2,117,4/4,C Major
