type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1129,545,79:68,G5,G5,0.2041,P4,117,4/4,C Major
note,1210,63,62:59,D4,D4,0.1531,m3,117,4/4,C Major
note,1211,69,59:58,B3,B3,0.1021,M3,117,4/4,C Major
note,1214,69,55:58,G3,G3,0.051,M7,117,4/4,C Major
note,1671,66,78:70,F#5,Gb5,0.3062,M2,117,4/4,C Major
note,1737,48,76:65,E5,E5,0.3062,M2,117,4/4,C Major
note,1809,65,74:69,D5,D5,0.3062,m2,117,4/4,C Major
note,1885,59,75:66,D#5,Eb5,0.3062,m2,117,4/4,C Major
note,1936,63,76:72,E5,E5,0.3062,P4,117,4/4,C Major
note,2024,62,71:70,B4,B4,0.3062,m3,117,4/4,C Major
note,2098,72,74:71,D5,D5,0.2552,M2,117,4/4,C Major
note,2179,66,72:65,C5,C5,0.2041,m2,117,4/4,C Major
note,2252,37,71:58,B4,B4,0.1531,M2,117,4/4,C Major
note,2320,36,69:62,A4,A4,0.1021,M2,117,4/4,C Major
note,2393,258,67:56,G4,G4,0.051,P1,117,4/4,C Major
note,2950,111,67:48,G4,G4,0.4082,m6,117,4/4,C Major
note,2952,154,59:41,B3,B3,0.3572,m3,117,4/4,C Major
note,2959,139,62:39,D4,D4,0.3062,P5,117,4/4,C Major
note,3040,36,43:50,G2,G2,0.3572,P1,117,4/4,C Major
note,3043,33,55:48,G3,G3,0.3062,M3,117,4/4,C Major
note,3267,89,71:54,B4,B4,0.4082,M6,117,4/4,C Major
note,3268,109,62:31,D4,D4,0.3572,m3,117,4/4,C Major
note,3269,112,59:40,B3,B3,0.3062,M3,117,4/4,C Major
note,3356,41,55:50,G3,G3,0.3572,P1,117,4/4,C Major
note,3366,33,43:50,G2,G2,0.3062,P5,117,4/4,C Major
note,3591,303,62:30,D4,D4,0.2552,P4,117,4/4,C Major
note,3592,310,67:48,G4,G4,0.2041,m6,117,4/4,C Major
note,3597,299,59:38,B3,B3,0.1531,M3,117,4/4,C Major
note,3688,42,43:50,G2,G2,0.1021,P1,117,4/4,C Major
note,3688,43,55:49,G3,G3,0.1021,M3,117,4/4,C Major
note,4240,74,59:47,B3,B3,0.4593,m3,117,4/4,C Major
note,4241,70,62:47,D4,D4,0.4082,P4,117,4/4,C Major
note,4241,96,67:51,G4,G4,0.4082,P1,117,4/4,C Major
note,4328,36,43:57,G2,G2,0.4082,P1,117,4/4,C Major
note,4332,32,55:52,G3,G3,0.3572,P5,117,4/4,C Major
note,4539,69,74:62,D5,D5,0.4593,P5,117,4/4,C Major
note,4544,79,67:51,G4,G4,0.4082,P4,117,4/4,C Major
note,4547,90,62:54,D4,D4,0.3572,M6,117,4/4,C Major
note,4554,55,71:43,B4,B4,0.3062,M3,117,4/4,C Major
note,4655,34,55:55,G3,G3,0.3572,P1,117,4/4,C Major
note,4656,32,43:55,G2,G2,0.3062,P5,117,4/4,C Major
note,4864,390,62:43,D4,D4,0.2552,P4,117,4/4,C Major
note,4868,407,67:50,G4,G4,0.2041,m6,117,4/4,C Major
note,4872,368,59:46,B3,B3,0.1531,M3,117,4/4,C Major
note,4969,29,43:58,G2,G2,0.1021,P1,117,4/4,C Major
note,4972,29,55:54,G3,G3,0.051,P5,117,4/4,C Major
note,5538,49,62:87,D4,D4,0.5103,m3,117,4/4,C Major
note,5541,37,59:86,B3,B3,0.4593,P1,117,4/4,C Major
note,5541,79,71:86,B4,B4,0.4593,M3,117,4/4,C Major
note,5547,55,67:78,G4,G4,0.3572,P1,117,4/4,C Major
note,5633,38,55:91,G3,G3,0.4082,P1,117,4/4,C Major
note,5637,41,43:85,G2,G2,0.3572,P1,117,4/4,C Major
note,5839,84,67:93,G4,G4,0.5103,P1,117,4/4,C Major
note,5839,80,79:84,G5,G5,0.5103,m6,117,4/4,C Major
note,5844,93,71:79,B4,B4,0.4082,P4,117,4/4,C Major
note,5845,95,76:79,E5,E5,0.3572,P1,117,4/4,C Major
note,5937,45,52:90,E3,E3,0.4082,P1,117,4/4,C Major
note,5940,47,40:87,E2,E2,0.3572,M2,117,4/4,C Major
note,6172,123,66:91,F#4,Gb4,0.3062,P1,117,4/4,C Major
