type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,968,108,75:39,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,998,95,63:24,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,1342,102,75:51,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,1360,75,63:36,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,1715,118,75:44,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,1750,67,63:28,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,2122,98,99:52,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,2123,86,87:41,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,2486,102,99:60,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,2490,75,87:46,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,2881,80,99:44,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,2889,73,87:42,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,3278,93,75:42,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,3326,71,63:9,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,3655,83,75:47,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,3681,59,63:32,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,4029,86,75:53,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,4038,63,63:39,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,4401,111,99:54,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,4416,81,87:42,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,4766,102,99:65,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,4781,73,87:49,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,5139,78,99:59,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,5149,67,87:50,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,5527,106,75:47,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,5558,70,63:31,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,5931,99,99:48,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,5936,84,87:40,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,6322,104,99:48,D#7,Eb7,0.1826,P1,120,4/4,C Major
note,6342,86,87:37,D#6,Eb6,0.1369,P1,120,4/4,C Major
note,6710,115,75:43,D#5,Eb5,0.1826,P1,120,4/4,C Major
note,6758,77,63:23,D#4,Eb4,0.1369,P1,120,4/4,C Major
note,7158,131,99:42,D#7,Eb7,0.0913,P1,120,4/4,C Major
note,7174,96,87:34,D#6,Eb6,0.0456,P1,120,4/4,C Major
note,7732,213,99:34,D#7,Eb7,0.0913,P1,120,4/4,C Major
note,7740,223,87:24,D#6,Eb6,0.0456,P1,120,4/4,C Major
note,9218,68,75:41,D#5,Eb5,0.1826,P1,120,4/4,C Major
