type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,768,1848,99:12,D#7,Eb7,0.051,P1,120,4/4,C Major
note,4742,26,75:50,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,4751,24,63:36,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,4979,26,75:53,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,4985,28,63:49,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,5205,25,75:63,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,5206,23,63:52,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,5442,33,99:67,D#7,Eb7,0.2041,P1,120,4/4,C Major
note,5453,30,87:55,D#6,Eb6,0.1531,P1,120,4/4,C Major
note,5663,33,87:72,D#6,Eb6,0.2041,P1,120,4/4,C Major
note,5664,37,99:75,D#7,Eb7,0.1531,P1,120,4/4,C Major
note,5885,27,99:72,D#7,Eb7,0.2041,P1,120,4/4,C Major
note,5891,27,87:68,D#6,Eb6,0.1531,P1,120,4/4,C Major
note,6105,30,75:66,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,6108,26,63:57,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,6335,24,75:54,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,6346,25,63:44,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,6579,33,63:33,D#4,Eb4,0.2041,P1,120,4/4,C Major
note,6580,29,75:50,D#5,Eb5,0.1531,P1,120,4/4,C Major
note,6809,48,99:58,D#7,Eb7,0.2041,P1,120,4/4,C Major
note,6819,42,87:52,D#6,Eb6,0.1531,P1,120,4/4,C Major
note,7044,39,99:56,D#7,Eb7,0.2041,P1,120,4/4,C Major
note,7048,35,87:53,D#6,Eb6,0.1531,P1,120,4/4,C Major
note,7299,61,87:53,D#6,Eb6,0.2041,P1,120,4/4,C Major
note,7303,46,99:53,D#7,Eb7,0.1531,P1,120,4/4,C Major
note,7553,172,75:42,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,7555,132,63:33,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,7827,51,99:51,D#7,Eb7,0.2041,P1,120,4/4,C Major
note,7835,46,87:48,D#6,Eb6,0.1531,P1,120,4/4,C Major
note,8107,87,87:43,D#6,Eb6,0.2041,P1,120,4/4,C Major
note,8124,65,99:39,D#7,Eb7,0.1531,P1,120,4/4,C Major
note,8422,548,75:40,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,8428,480,63:15,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,8737,65,99:43,D#7,Eb7,0.1021,P1,120,4/4,C Major
note,8740,62,87:40,D#6,Eb6,0.051,P1,120,4/4,C Major
note,9202,164,99:40,D#7,Eb7,0.1021,P1,120,4/4,C Major
note,9215,144,87:34,D#6,Eb6,0.051,P1,120,4/4,C Major
note,10296,58,75:41,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,10401,23,87:53,D#6,Eb6,0.2041,P1,120,4/4,C Major
note,10520,37,87:55,D#6,Eb6,0.2041,P1,120,4/4,C Major
note,10617,46,99:57,D#7,Eb7,0.2552,P1,120,4/4,C Major
note,10724,30,87:66,D#6,Eb6,0.3062,P1,120,4/4,C Major
note,10822,32,99:60,D#7,Eb7,0.3572,M2,120,4/4,C Major
note,10923,21,85:47,C#6,Db6,0.3572,P4,120,4/4,C Major
note,10979,41,56:41,G#3,Ab3,0.3572,P5,120,4/4,C Major
note,11011,22,99:51,D#7,Eb7,0.3062,P1,120,4/4,C Major
note,11065,25,63:27,D#4,Eb4,0.3062,m6,120,4/4,C Major
note,11115,20,83:69,B5,B5,0.2552,P1,120,4/4,C Major
note,11117,20,71:57,B4,B4,0.2041,M3,120,4/4,C Major
note,11213,30,99:70,D#7,Eb7,0.2552,M3,120,4/4,C Major
note,11313,24,83:77,B5,B5,0.3062,M3,120,4/4,C Major
note,11414,28,99:76,D#7,Eb7,0.3572,P4,120,4/4,C Major
note,11513,25,82:79,A#5,Bb5,0.3572,M7,120,4/4,C Major
note,11572,23,59:52,B3,B3,0.3572,M3,120,4/4,C Major
note,11608,19,99:70,D#7,Eb7,0.3572,P5,120,4/4,C Major
