type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,2:0,D Major,,,,,,
timeSignature,0,0,3:4,3/4,,,,,,
tempo,0,0,301507,199,,,,,,
note,0,479,38:49,D2,D2,0.0913,P1,199,3/4,D Major
note,480,479,38:49,D2,D2,0.0913,P1,199,3/4,D Major
note,960,479,38:49,D2,D2,0.2282,P1,199,3/4,D Major
note,1440,479,38:49,D2,D2,0.2282,m7,199,3/4,D Major
note,1440,1439,60:49,C4,C4,0.2282,d5,199,3/4,D Major
note,1440,1439,66:49,F#4,Gb4,0.2282,m3,199,3/4,D Major
note,1440,1439,69:49,A4,A4,0.2282,P5,199,3/4,D Major
note,1920,479,38:49,D2,D2,0.0913,P1,199,3/4,D Major
note,2400,479,38:49,D2,D2,0.2282,P1,199,3/4,D Major
note,2880,479,38:49,D2,D2,0.2739,M6,199,3/4,D Major
note,2880,2399,59:49,B3,B3,0.2739,m3,199,3/4,D Major
note,2880,2399,62:49,D4,D4,0.2739,P5,199,3/4,D Major
note,2880,479,69:49,A4,A4,0.2739,P5,199,3/4,D Major
note,3360,479,38:49,D2,D2,0.1369,P4,199,3/4,D Major
note,3360,1919,67:49,G4,G4,0.1369,P4,199,3/4,D Major
note,3840,479,38:49,D2,D2,0.0913,P1,199,3/4,D Major
note,4320,479,38:49,D2,D2,0.0913,P1,199,3/4,D Major
note,4800,479,38:49,D2,D2,0.2282,P1,199,3/4,D Major
note,5280,479,38:49,D2,D2,0.4108,P4,199,3/4,D Major
note,5280,479,55:49,G3,G3,0.4108,M3,199,3/4,D Major
note,5280,479,59:49,B3,B3,0.4108,P5,199,3/4,D Major
note,5280,239,66:49,F#4,Gb4,0.4108,M2,199,3/4,D Major
note,5520,239,64:49,E4,E4,0.2282,M2,199,3/4,D Major
note,5760,479,38:49,D2,D2,0.2282,M2,199,3/4,D Major
note,5760,1439,52:49,E3,E3,0.2282,m3,199,3/4,D Major
note,5760,1439,55:49,G3,G3,0.2282,P5,199,3/4,D Major
note,5760,959,62:49,D4,D4,0.2282,P1,199,3/4,D Major
note,6240,479,38:49,D2,D2,0.1369,P1,199,3/4,D Major
note,6720,479,38:49,D2,D2,0.2739,M7,199,3/4,D Major
note,6720,479,61:49,C#4,Db4,0.2739,M7,199,3/4,D Major
note,7200,479,38:49,D2,D2,0.2282,M7,199,3/4,D Major
note,7200,1439,49:49,C#3,Db3,0.2282,d5,199,3/4,D Major
note,7200,1439,55:49,G3,G3,0.2282,M3,199,3/4,D Major
note,7200,959,59:49,B3,B3,0.2282,M6,199,3/4,D Major
note,7680,479,38:49,D2,D2,0.1369,P1,199,3/4,D Major
note,8160,479,38:49,D2,D2,0.2739,P5,199,3/4,D Major
note,8160,479,57:49,A3,A3,0.2739,P5,199,3/4,D Major
note,8640,479,38:49,D2,D2,0.2282,P1,199,3/4,D Major
note,8640,1439,50:49,D3,D3,0.2282,M3,199,3/4,D Major
note,8640,1439,54:49,F#3,Gb3,0.2282,m3,199,3/4,D Major
note,8640,1439,57:49,A3,A3,0.2282,P5,199,3/4,D Major
note,9120,479,38:49,D2,D2,0.0913,P1,199,3/4,D Major
note,9600,479,38:49,D2,D2,0.2282,P1,199,3/4,D Major
note,10080,479,38:49,D2,D2,0.2282,M3,199,3/4,D Major
note,10080,1439,42:49,F#2,Gb2,0.2282,m3,199,3/4,D Major
note,10080,1439,57:49,A3,A3,0.2282,P4,199,3/4,D Major
note,10080,1439,62:49,D4,D4,0.2282,P1,199,3/4,D Major
note,10560,479,38:49,D2,D2,0.0913,P1,199,3/4,D Major
note,11040,479,38:49,D2,D2,0.2282,P1,199,3/4,D Major
note,11520,479,38:49,D2,D2,0.2282,P5,199,3/4,D Major
note,11520,1439,45:49,A2,A2,0.2282,M3,199,3/4,D Major
note,11520,959,61:49,C#4,Db4,0.2282,m3,199,3/4,D Major
note,11520,959,64:49,E4,E4,0.2282,M2,199,3/4,D Major
note,12000,479,38:49,D2,D2,0.1826,P1,199,3/4,D Major
note,12480,479,38:49,D2,D2,0.4108,P1,199,3/4,D Major
note,12480,239,62:49,D4,D4,0.4108,M3,199,3/4,D Major
note,12480,239,66:49,F#4,Gb4,0.4108,M2,199,3/4,D Major
note,12720,239,64:49,E4,E4,0.2739,m3,199,3/4,D Major
note,12720,239,67:49,G4,G4,0.2739,P4,199,3/4,D Major
note,12960,479,38:49,D2,D2,0.2282,P1,199,3/4,D Major
note,12960,479,50:49,D3,D3,0.2282,P1,199,3/4,D Major
note,12960,239,62:49,D4,D4,0.2282,M3,199,3/4,D Major
note,12960,239,66:49,F#4,Gb4,0.2282,M3,199,3/4,D Major
note,13440,479,50:49,D3,D3,0.0913,P1,199,3/4,D Major
note,13920,479,50:49,D3,D3,0.1369,P1,199,3/4,D Major
note,14400,479,50:49,D3,D3,0.1369,P1,199,3/4,D Major
note,14400,1439,62:49,D4,D4,0.1369,P1,199,3/4,D Major
