type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,746,81,43:51,G2,G2,0.1531,P1,120,4/4,C Major
note,746,70,55:49,G3,G3,0.1531,P1,120,4/4,C Major
note,754,71,31:46,G1,G1,0.051,P1,120,4/4,C Major
note,2533,5810,55:38,G3,G3,0.1531,P1,120,4/4,C Major
note,2576,5764,43:30,G2,G2,0.1021,P1,120,4/4,C Major
note,2587,1351,31:30,G1,G1,0.051,m7,120,4/4,C Major
note,3493,1330,53:53,F3,F3,0.1021,P1,120,4/4,C Major
note,3541,1315,41:37,F2,F2,0.051,m7,120,4/4,C Major
note,4629,603,51:63,D#3,Eb3,0.1021,P1,120,4/4,C Major
note,4673,664,39:36,D#2,Eb2,0.051,M7,120,4/4,C Major
note,5134,831,50:64,D3,D3,0.1021,P1,120,4/4,C Major
note,5163,815,38:41,D2,D2,0.051,m7,120,4/4,C Major
note,5913,839,48:42,C3,C3,0.1021,P1,120,4/4,C Major
note,5919,816,36:46,C2,C2,0.051,M2,120,4/4,C Major
note,6657,1003,34:26,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,6659,969,46:36,A#2,Bb2,0.051,M2,120,4/4,C Major
note,7527,808,44:25,G#2,Ab2,0.1021,P1,120,4/4,C Major
note,7529,811,32:26,G#1,Ab1,0.051,M7,120,4/4,C Major
note,9419,53,55:40,G3,G3,0.1531,P1,120,4/4,C Major
note,9425,54,43:44,G2,G2,0.1021,P1,120,4/4,C Major
note,9432,51,31:46,G1,G1,0.051,P1,120,4/4,C Major
note,11019,45,55:46,G3,G3,0.1531,P1,120,4/4,C Major
note,11024,59,43:45,G2,G2,0.1021,P1,120,4/4,C Major
note,11034,50,31:45,G1,G1,0.051,P1,120,4/4,C Major
note,12852,5868,55:46,G3,G3,0.1531,P1,120,4/4,C Major
note,12882,1314,31:34,G1,G1,0.1021,P1,120,4/4,C Major
note,12889,5832,43:30,G2,G2,0.051,M7,120,4/4,C Major
note,13833,1328,54:56,F#3,Gb3,0.1021,P1,120,4/4,C Major
note,13895,1357,42:34,F#2,Gb2,0.051,M6,120,4/4,C Major
note,14997,630,51:60,D#3,Eb3,0.1021,P1,120,4/4,C Major
note,15030,693,39:37,D#2,Eb2,0.051,M7,120,4/4,C Major
note,15508,804,50:60,D3,D3,0.1021,P1,120,4/4,C Major
note,15546,859,38:36,D2,D2,0.051,M7,120,4/4,C Major
note,16286,815,49:47,C#3,Db3,0.1021,P1,120,4/4,C Major
note,16299,817,37:38,C#2,Db2,0.051,M6,120,4/4,C Major
note,17011,1038,46:34,A#2,Bb2,0.1021,P1,120,4/4,C Major
note,17026,1052,34:26,A#1,Bb1,0.051,M7,120,4/4,C Major
note,17940,775,45:26,A2,A2,0.1021,P1,120,4/4,C Major
note,17957,775,33:24,A1,A1,0.051,M2,120,4/4,C Major
note,19748,58,31:46,G1,G1,0.1531,P1,120,4/4,C Major
note,19748,50,55:38,G3,G3,0.1531,P1,120,4/4,C Major
note,19749,53,43:41,G2,G2,0.051,P1,120,4/4,C Major
note,21419,50,55:43,G3,G3,0.1531,P1,120,4/4,C Major
note,21425,57,31:44,G1,G1,0.1021,P1,120,4/4,C Major
note,21425,54,43:41,G2,G2,0.1021,P1,120,4/4,C Major
note,22795,53,43:69,G2,G2,0.2041,P1,120,4/4,C Major
note,22796,46,31:62,G1,G1,0.1531,P1,120,4/4,C Major
note,22861,72,67:73,G4,G4,0.1021,P1,120,4/4,C Major
note,22869,57,55:70,G3,G3,0.051,P1,120,4/4,C Major
note,23458,55,79:84,G5,G5,0.4593,P1,120,4/4,C Major
note,23461,31,43:78,G2,G2,0.4082,P1,120,4/4,C Major
note,23462,24,67:77,G4,G4,0.3572,P1,120,4/4,C Major
note,23464,50,55:87,G3,G3,0.3062,P1,120,4/4,C Major
note,23608,421,67:90,G4,G4,0.2552,P1,120,4/4,C Major
note,23608,483,79:89,G5,G5,0.2552,P1,120,4/4,C Major
note,23608,420,91:91,G6,G6,0.2552,P1,120,4/4,C Major
note,23614,576,55:94,G3,G3,0.1021,m7,120,4/4,C Major
note,23628,1,89:56,F6,F6,0.051,P5,120,4/4,C Major
