type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512819,117,,,,,,
note,1918,884,41:26,F2,F2,0.0456,P1,117,4/4,C Major
note,2617,179,53:33,F3,F3,0.0913,P1,117,4/4,C Major
note,3019,402,53:27,F3,F3,0.0913,P1,117,4/4,C Major
note,3394,145,65:43,F4,F4,0.0913,P1,117,4/4,C Major
note,3781,717,65:31,F4,F4,0.0913,P1,117,4/4,C Major
note,4200,138,77:38,F5,F5,0.0913,P1,117,4/4,C Major
note,4641,3365,77:33,F5,F5,0.0456,P1,117,4/4,C Major
note,5171,2840,89:30,F6,F6,0.0456,P1,117,4/4,C Major
note,5849,2186,41:18,F2,F2,0.0913,P1,117,4/4,C Major
note,5866,2179,29:23,F1,F1,0.0456,P1,117,4/4,C Major
note,9060,2161,89:51,F6,F6,0.0913,P1,117,4/4,C Major
note,9110,2250,77:33,F5,F5,0.0456,P1,117,4/4,C Major
note,9930,1985,53:19,F3,F3,0.0913,P1,117,4/4,C Major
note,9942,2069,41:18,F2,F2,0.0456,P1,117,4/4,C Major
note,12489,2657,89:43,F6,F6,0.1826,M6,117,4/4,C Major
note,12520,2442,80:30,G#5,Ab5,0.1369,m3,117,4/4,C Major
note,12527,2556,77:31,F5,F5,0.0913,m6,117,4/4,C Major
note,12529,2651,85:36,C#6,Db6,0.0456,P1,117,4/4,C Major
note,13433,2453,37:26,C#2,Db2,0.0913,P1,117,4/4,C Major
note,13447,1277,49:27,C#3,Db3,0.0456,M3,117,4/4,C Major
note,15823,2561,89:49,F6,F6,0.1826,M3,117,4/4,C Major
note,15864,2680,85:34,C#6,Db6,0.1369,m3,117,4/4,C Major
note,15865,2580,82:33,A#5,Bb5,0.0913,P4,117,4/4,C Major
note,15876,2367,77:24,F5,F5,0.0456,P5,117,4/4,C Major
note,16788,1322,46:21,A#2,Bb2,0.0913,P1,117,4/4,C Major
note,16795,2697,34:22,A#1,Bb1,0.0456,m6,117,4/4,C Major
note,19391,3122,90:40,F#6,Gb6,0.1826,P1,117,4/4,C Major
note,19396,2977,78:31,F#5,Gb5,0.1369,M3,117,4/4,C Major
note,19405,3211,82:34,A#5,Bb5,0.0913,m3,117,4/4,C Major
note,19406,3290,85:32,C#6,Db6,0.0456,P5,117,4/4,C Major
note,20622,1962,30:16,F#1,Gb1,0.0913,P1,117,4/4,C Major
note,20630,1910,42:13,F#2,Gb2,0.0456,P5,117,4/4,C Major
note,23344,342,73:49,C#5,Db5,0.0913,P4,117,4/4,C Major
note,23633,377,78:58,F#5,Gb5,0.0913,P4,117,4/4,C Major
note,23912,288,73:60,C#5,Db5,0.0913,P4,117,4/4,C Major
note,24166,334,78:68,F#5,Gb5,0.0913,P4,117,4/4,C Major
note,24418,495,73:68,C#5,Db5,0.0913,P4,117,4/4,C Major
note,24665,227,78:69,F#5,Gb5,0.0913,m6,117,4/4,C Major
