type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,31,68:66,G#4,Ab4,0.1021,M2,120,4/4,C Major
note,677,99,70:68,A#4,Bb4,0.2041,M2,120,4/4,C Major
note,780,108,68:72,G#4,Ab4,0.2041,M2,120,4/4,C Major
note,887,60,66:70,F#4,Gb4,0.1531,M2,120,4/4,C Major
note,993,85,68:72,G#4,Ab4,0.1531,M6,120,4/4,C Major
note,1121,35,77:79,F5,F5,0.1021,M3,120,4/4,C Major
note,1374,33,73:73,C#5,Db5,0.1021,P4,120,4/4,C Major
note,1634,240,68:77,G#4,Ab4,0.1531,M2,120,4/4,C Major
note,1880,54,66:61,F#4,Gb4,0.1531,m2,120,4/4,C Major
note,1968,77,65:61,F4,F4,0.1531,m2,120,4/4,C Major
note,2096,33,66:75,F#4,Gb4,0.1021,M6,120,4/4,C Major
note,2337,54,75:79,D#5,Eb5,0.1021,m7,120,4/4,C Major
note,2582,52,65:75,F4,F4,0.1021,m6,120,4/4,C Major
note,2852,45,73:74,C#5,Db5,0.1021,m7,120,4/4,C Major
note,3105,46,63:70,D#4,Eb4,0.1021,M6,120,4/4,C Major
note,3362,38,72:67,C5,C5,0.1021,M7,120,4/4,C Major
note,3624,32,61:58,C#4,Db4,0.1531,P1,120,4/4,C Major
note,3873,101,73:70,C#5,Db5,0.2041,m2,120,4/4,C Major
note,3981,78,72:71,C5,C5,0.2552,m2,120,4/4,C Major
note,4091,98,73:78,C#5,Db5,0.2552,M2,120,4/4,C Major
note,4197,75,75:76,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,4310,78,77:80,F5,F5,0.3572,M3,120,4/4,C Major
note,4314,29,61:66,C#4,Db4,0.3062,P4,120,4/4,C Major
note,4414,144,78:76,F#5,Gb5,0.3572,m2,120,4/4,C Major
note,4541,72,65:71,F4,F4,0.4082,m3,120,4/4,C Major
note,4542,126,80:80,G#5,Ab5,0.3572,P4,120,4/4,C Major
note,4634,106,63:71,D#4,Eb4,0.4082,M3,120,4/4,C Major
note,4641,108,79:80,G5,G5,0.3572,d5,120,4/4,C Major
note,4745,89,61:71,C#4,Db4,0.3572,M3,120,4/4,C Major
note,4752,71,77:83,F5,F5,0.3062,M2,120,4/4,C Major
note,4848,69,63:77,D#4,Eb4,0.3572,M3,120,4/4,C Major
note,4856,102,79:80,G5,G5,0.3062,m2,120,4/4,C Major
note,4975,70,80:76,G#5,Ab5,0.3062,m6,120,4/4,C Major
note,4981,28,72:74,C5,C5,0.2552,d5,120,4/4,C Major
note,5079,103,78:73,F#5,Gb5,0.3062,m2,120,4/4,C Major
note,5203,89,77:76,F5,F5,0.2552,M6,120,4/4,C Major
note,5213,24,68:64,G#4,Ab4,0.2041,P5,120,4/4,C Major
note,5301,133,75:70,D#5,Eb5,0.2041,M2,120,4/4,C Major
note,5433,573,77:72,F5,F5,0.2041,M2,120,4/4,C Major
note,5438,225,63:63,D#4,Eb4,0.1531,M2,120,4/4,C Major
note,5676,81,61:67,C#4,Db4,0.2041,m2,120,4/4,C Major
note,5767,131,60:63,C4,C4,0.2552,m2,120,4/4,C Major
note,5894,40,61:75,C#4,Db4,0.2552,M2,120,4/4,C Major
note,6020,85,75:63,D#5,Eb5,0.3062,P4,120,4/4,C Major
note,6137,41,70:72,A#4,Bb4,0.3062,m3,120,4/4,C Major
note,6137,101,73:65,C#5,Db5,0.3062,M3,120,4/4,C Major
note,6245,129,77:68,F5,F5,0.3062,P4,120,4/4,C Major
note,6379,28,60:73,C4,C4,0.3062,m3,120,4/4,C Major
note,6388,76,75:65,D#5,Eb5,0.2552,M2,120,4/4,C Major
note,6492,88,73:63,C#5,Db5,0.3062,P4,120,4/4,C Major
note,6608,59,68:77,G#4,Ab4,0.3062,M3,120,4/4,C Major
note,6611,79,72:65,C5,C5,0.2552,m3,120,4/4,C Major
note,6721,134,75:66,D#5,Eb5,0.3062,P4,120,4/4,C Major
note,6860,55,58:74,A#3,Bb3,0.3062,m3,120,4/4,C Major
note,6868,86,73:58,C#5,Db5,0.2552,m2,120,4/4,C Major
note,6959,103,72:64,C5,C5,0.3062,m2,120,4/4,C Major
