type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,36,68:78,G#4,Ab4,0.1531,M2,120,4/4,C Major
note,629,103,70:75,A#4,Bb4,0.2041,M2,120,4/4,C Major
note,733,83,68:77,G#4,Ab4,0.2041,M2,120,4/4,C Major
note,836,99,66:78,F#4,Gb4,0.1531,M2,120,4/4,C Major
note,932,105,68:73,G#4,Ab4,0.1531,M6,120,4/4,C Major
note,1031,37,77:83,F5,F5,0.1021,M3,120,4/4,C Major
note,1273,38,73:83,C#5,Db5,0.1021,P4,120,4/4,C Major
note,1515,265,68:88,G#4,Ab4,0.1531,M2,120,4/4,C Major
note,1752,67,66:77,F#4,Gb4,0.1531,m2,120,4/4,C Major
note,1837,63,65:74,F4,F4,0.1531,m2,120,4/4,C Major
note,1935,34,66:87,F#4,Gb4,0.1021,M6,120,4/4,C Major
note,2166,34,75:78,D#5,Eb5,0.1021,m7,120,4/4,C Major
note,2401,28,65:79,F4,F4,0.1021,m6,120,4/4,C Major
note,2630,41,73:78,C#5,Db5,0.1021,m7,120,4/4,C Major
note,2862,26,63:76,D#4,Eb4,0.1021,M6,120,4/4,C Major
note,3090,43,72:72,C5,C5,0.1021,M7,120,4/4,C Major
note,3312,32,61:77,C#4,Db4,0.1531,P1,120,4/4,C Major
note,3542,73,73:60,C#5,Db5,0.2041,m2,120,4/4,C Major
note,3629,128,72:63,C5,C5,0.2552,m2,120,4/4,C Major
note,3741,98,73:65,C#5,Db5,0.2552,M2,120,4/4,C Major
note,3838,50,75:59,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,3941,42,61:72,C#4,Db4,0.3572,M3,120,4/4,C Major
note,3956,85,77:62,F5,F5,0.3062,m2,120,4/4,C Major
note,4047,82,78:52,F#5,Gb5,0.3572,M2,120,4/4,C Major
note,4147,99,80:59,G#5,Ab5,0.4082,m3,120,4/4,C Major
note,4151,96,65:72,F4,F4,0.3572,M2,120,4/4,C Major
note,4252,94,63:70,D#4,Eb4,0.4082,M3,120,4/4,C Major
note,4252,74,79:60,G5,G5,0.4082,d5,120,4/4,C Major
note,4353,100,61:67,C#4,Db4,0.3572,M3,120,4/4,C Major
note,4361,80,77:65,F5,F5,0.3062,M2,120,4/4,C Major
note,4452,77,63:77,D#4,Eb4,0.3572,M3,120,4/4,C Major
note,4464,41,79:51,G5,G5,0.3062,m2,120,4/4,C Major
note,4545,123,80:63,G#5,Ab5,0.3062,m6,120,4/4,C Major
note,4562,28,72:79,C5,C5,0.2552,d5,120,4/4,C Major
note,4666,65,78:54,F#5,Gb5,0.3062,m2,120,4/4,C Major
note,4781,87,77:59,F5,F5,0.2552,M6,120,4/4,C Major
note,4782,22,68:80,G#4,Ab4,0.2041,P5,120,4/4,C Major
note,4869,121,75:59,D#5,Eb5,0.2041,M2,120,4/4,C Major
note,4994,530,77:74,F5,F5,0.2041,M2,120,4/4,C Major
note,5000,220,63:78,D#4,Eb4,0.1531,M2,120,4/4,C Major
note,5229,85,61:67,C#4,Db4,0.2041,m2,120,4/4,C Major
note,5327,95,60:70,C4,C4,0.2552,m2,120,4/4,C Major
note,5425,37,61:78,C#4,Db4,0.2552,M2,120,4/4,C Major
note,5535,101,75:51,D#5,Eb5,0.3062,P4,120,4/4,C Major
note,5648,25,70:78,A#4,Bb4,0.3062,m3,120,4/4,C Major
note,5661,61,73:56,C#5,Db5,0.2552,M3,120,4/4,C Major
note,5750,103,77:54,F5,F5,0.3062,P4,120,4/4,C Major
note,5858,51,60:73,C4,C4,0.3062,m3,120,4/4,C Major
note,5874,63,75:49,D#5,Eb5,0.2552,M2,120,4/4,C Major
note,5948,80,73:51,C#5,Db5,0.3062,P4,120,4/4,C Major
note,6077,45,68:76,G#4,Ab4,0.3062,M3,120,4/4,C Major
note,6097,78,72:50,C5,C5,0.2552,m3,120,4/4,C Major
note,6203,145,75:46,D#5,Eb5,0.3062,P4,120,4/4,C Major
note,6297,40,58:70,A#3,Bb3,0.3062,m3,120,4/4,C Major
note,6315,72,73:49,C#5,Db5,0.2552,m2,120,4/4,C Major
note,6407,84,72:52,C5,C5,0.3062,P4,120,4/4,C Major
