type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,3625,1494,71:58,B4,B4,0.2739,P4,117,4/4,C Major
note,3661,1668,66:40,F#4,Gb4,0.2282,P5,117,4/4,C Major
note,3665,659,59:33,B3,B3,0.1826,M6,117,4/4,C Major
note,3670,1659,50:25,D3,D3,0.1369,P1,117,4/4,C Major
note,3675,1640,62:31,D4,D4,0.0913,m6,117,4/4,C Major
note,3678,1657,54:28,F#3,Gb3,0.0456,m3,117,4/4,C Major
note,5022,351,69:46,A4,A4,0.0913,P1,117,4/4,C Major
note,5042,282,57:33,A3,A3,0.0456,P1,117,4/4,C Major
note,5582,289,69:47,A4,A4,0.2739,P5,117,4/4,C Major
note,5598,239,50:28,D3,D3,0.2282,M3,117,4/4,C Major
note,5600,230,54:29,F#3,Gb3,0.1826,m3,117,4/4,C Major
note,5605,223,57:32,A3,A3,0.1369,M6,117,4/4,C Major
note,5622,211,66:30,F#4,Gb4,0.0913,M3,117,4/4,C Major
note,5630,215,62:32,D4,D4,0.0456,P5,117,4/4,C Major
note,6155,306,69:43,A4,A4,0.2739,P5,117,4/4,C Major
note,6170,262,50:27,D3,D3,0.2282,M3,117,4/4,C Major
note,6170,230,54:27,F#3,Gb3,0.2282,m3,117,4/4,C Major
note,6175,235,57:29,A3,A3,0.1369,P4,117,4/4,C Major
note,6196,243,62:30,D4,D4,0.0913,M3,117,4/4,C Major
note,6204,209,66:23,F#4,Gb4,0.0456,m3,117,4/4,C Major
note,6737,863,69:43,A4,A4,0.2739,m3,117,4/4,C Major
note,6764,225,54:23,F#3,Gb3,0.2282,M3,117,4/4,C Major
note,6767,254,50:17,D3,D3,0.1826,P5,117,4/4,C Major
note,6767,249,57:22,A3,A3,0.1826,M6,117,4/4,C Major
note,6774,230,66:26,F#4,Gb4,0.0913,M3,117,4/4,C Major
note,6782,266,62:15,D4,D4,0.0456,M3,117,4/4,C Major
note,7530,1265,66:36,F#4,Gb4,0.1826,M3,117,4/4,C Major
note,7542,1619,50:27,D3,D3,0.1369,M3,117,4/4,C Major
note,7550,1953,54:23,F#3,Gb3,0.0913,m6,117,4/4,C Major
note,7566,1030,62:34,D4,D4,0.0456,P1,117,4/4,C Major
note,10083,384,50:25,D3,D3,0.0913,P1,117,4/4,C Major
note,10086,461,62:37,D4,D4,0.0456,M3,117,4/4,C Major
note,10708,795,66:49,F#4,Gb4,0.1826,P1,117,4/4,C Major
note,10729,644,54:31,F#3,Gb3,0.1369,m6,117,4/4,C Major
note,10729,286,62:42,D4,D4,0.1369,P1,117,4/4,C Major
note,10736,261,50:25,D3,D3,0.0456,P1,117,4/4,C Major
note,11310,415,62:59,D4,D4,0.0913,P1,117,4/4,C Major
note,11340,221,50:37,D3,D3,0.0456,M6,117,4/4,C Major
note,12152,1571,71:58,B4,B4,0.3195,M3,117,4/4,C Major
