type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,478,1771,71:64,B4,B4,0.2739,P1,117,4/4,C Major
note,497,1700,59:33,B3,B3,0.2282,P4,117,4/4,C Major
note,498,1866,54:29,F#3,Gb3,0.1826,m6,117,4/4,C Major
note,499,1761,62:42,D4,D4,0.1369,P1,117,4/4,C Major
note,502,1716,50:27,D3,D3,0.0913,M3,117,4/4,C Major
note,511,1590,66:44,F#4,Gb4,0.0456,m3,117,4/4,C Major
note,2045,274,69:40,A4,A4,0.0913,P1,117,4/4,C Major
note,2085,228,57:13,A3,A3,0.0456,P1,117,4/4,C Major
note,2642,234,57:34,A3,A3,0.2282,P1,117,4/4,C Major
note,2661,198,69:48,A4,A4,0.1826,m3,117,4/4,C Major
note,2687,161,66:30,F#4,Gb4,0.2739,M3,117,4/4,C Major
note,2690,161,50:12,D3,D3,0.2282,M3,117,4/4,C Major
note,2699,165,54:11,F#3,Gb3,0.2282,m3,117,4/4,C Major
note,3153,160,57:34,A3,A3,0.2739,P5,117,4/4,C Major
note,3161,133,50:33,D3,D3,0.2282,P5,117,4/4,C Major
note,3161,211,69:51,A4,A4,0.2282,m3,117,4/4,C Major
note,3177,175,54:21,F#3,Gb3,0.1369,P1,117,4/4,C Major
note,3183,171,66:39,F#4,Gb4,0.0913,M3,117,4/4,C Major
note,3219,94,62:20,D4,D4,0.1826,P4,117,4/4,C Major
note,3679,221,57:30,A3,A3,0.2739,P1,117,4/4,C Major
note,3685,271,69:49,A4,A4,0.2282,m3,117,4/4,C Major
note,3696,189,66:33,F#4,Gb4,0.1826,M3,117,4/4,C Major
note,3710,113,50:22,D3,D3,0.1369,M3,117,4/4,C Major
note,3716,139,54:25,F#3,Gb3,0.0913,m6,117,4/4,C Major
note,3734,100,62:13,D4,D4,0.0456,M3,117,4/4,C Major
note,4312,1791,66:45,F#4,Gb4,0.1826,M3,117,4/4,C Major
note,4316,564,50:32,D3,D3,0.1369,M3,117,4/4,C Major
note,4324,748,54:31,F#3,Gb3,0.0913,m6,117,4/4,C Major
note,4346,1172,62:24,D4,D4,0.0456,m6,117,4/4,C Major
note,5979,264,54:36,F#3,Gb3,0.1369,M3,117,4/4,C Major
note,5987,249,50:14,D3,D3,0.0913,P1,117,4/4,C Major
note,6003,690,62:38,D4,D4,0.0456,M3,117,4/4,C Major
note,6505,682,66:54,F#4,Gb4,0.1369,M3,117,4/4,C Major
note,6543,226,50:31,D3,D3,0.1369,M3,117,4/4,C Major
note,6558,251,54:32,F#3,Gb3,0.1826,m6,117,4/4,C Major
note,7020,443,62:62,D4,D4,0.1369,P1,117,4/4,C Major
note,7024,150,50:42,D3,D3,0.0913,M3,117,4/4,C Major
note,7036,254,54:32,F#3,Gb3,0.0456,M2,117,4/4,C Major
note,7635,1490,52:35,E3,E3,0.3195,P5,117,4/4,C Major
