type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512819,117,,,,,,
note,1958,408,76:57,E5,E5,0.2282,P1,117,4/4,C Major
note,1976,358,64:30,E4,E4,0.1826,M6,117,4/4,C Major
note,2005,571,55:22,G3,G3,0.1369,M3,117,4/4,C Major
note,2010,265,71:33,B4,B4,0.0913,P1,117,4/4,C Major
note,2016,432,59:30,B3,B3,0.0456,P5,117,4/4,C Major
note,2773,59,66:42,F#4,Gb4,0.4108,P1,117,4/4,C Major
note,2778,343,78:54,F#5,Gb5,0.3651,M3,117,4/4,C Major
note,2803,228,74:40,D5,D5,0.3195,m3,117,4/4,C Major
note,2865,133,59:17,B3,B3,0.4564,m3,117,4/4,C Major
note,2875,271,62:29,D4,D4,0.4108,M2,117,4/4,C Major
note,2961,576,76:64,E5,E5,0.4108,P4,117,4/4,C Major
note,2973,1059,71:41,B4,B4,0.3651,M3,117,4/4,C Major
note,2982,510,55:38,G3,G3,0.3195,M6,117,4/4,C Major
note,2997,110,64:36,E4,E4,0.2739,M2,117,4/4,C Major
note,3321,790,78:59,F#5,Gb5,0.2282,P1,117,4/4,C Major
note,3326,596,66:41,F#4,Gb4,0.1826,m6,117,4/4,C Major
note,3339,747,74:41,D5,D5,0.1369,P1,117,4/4,C Major
note,3340,720,62:20,D4,D4,0.0913,m3,117,4/4,C Major
note,3392,679,59:37,B3,B3,0.0456,P5,117,4/4,C Major
note,4745,482,66:36,F#4,Gb4,0.2282,P5,117,4/4,C Major
note,4769,305,59:20,B3,B3,0.1826,P4,117,4/4,C Major
note,4771,506,54:11,F#3,Gb3,0.1369,P5,117,4/4,C Major
note,4787,637,47:6,B2,B2,0.0913,m3,117,4/4,C Major
note,4791,689,62:16,D4,D4,0.0456,M2,117,4/4,C Major
note,6749,559,76:44,E5,E5,0.3651,M6,117,4/4,C Major
note,6772,553,67:32,G4,G4,0.3195,m3,117,4/4,C Major
note,6785,510,64:25,E4,E4,0.2739,P4,117,4/4,C Major
note,6789,370,59:29,B3,B3,0.2282,m3,117,4/4,C Major
note,7077,369,74:55,D5,D5,0.1826,m3,117,4/4,C Major
note,7098,346,71:43,B4,B4,0.2282,M6,117,4/4,C Major
note,7135,428,62:27,D4,D4,0.2739,m6,117,4/4,C Major
note,7138,297,54:20,F#3,Gb3,0.2282,m7,117,4/4,C Major
note,7560,286,76:58,E5,E5,0.4108,M6,117,4/4,C Major
note,7571,185,67:40,G4,G4,0.4564,m3,117,4/4,C Major
note,7582,246,64:37,E4,E4,0.4108,P4,117,4/4,C Major
note,7595,161,59:30,B3,B3,0.3651,m3,117,4/4,C Major
note,7713,461,74:58,D5,D5,0.3651,P1,117,4/4,C Major
note,7724,531,62:35,D4,D4,0.3195,M6,117,4/4,C Major
note,7724,878,71:47,B4,B4,0.3195,P4,117,4/4,C Major
note,7739,231,54:34,F#3,Gb3,0.2282,m7,117,4/4,C Major
