type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1131,486,76:66,E5,E5,0.2552,P4,117,4/4,C Major
note,1179,604,71:44,B4,B4,0.2041,P1,117,4/4,C Major
note,1226,391,59:34,B3,B3,0.1531,M3,117,4/4,C Major
note,1230,452,55:37,G3,G3,0.1021,M6,117,4/4,C Major
note,1252,375,64:26,E4,E4,0.051,M2,117,4/4,C Major
note,1915,251,78:73,F#5,Gb5,0.4082,P5,117,4/4,C Major
note,1945,352,59:42,B3,B3,0.3572,m3,117,4/4,C Major
note,1948,164,62:46,D4,D4,0.3062,P1,117,4/4,C Major
note,1957,145,74:28,D5,D5,0.2552,M2,117,4/4,C Major
note,2064,519,76:73,E5,E5,0.2041,M6,117,4/4,C Major
note,2078,242,55:56,G3,G3,0.1531,M3,117,4/4,C Major
note,2084,840,71:46,B4,B4,0.1021,P5,117,4/4,C Major
note,2099,157,64:45,E4,E4,0.051,M2,117,4/4,C Major
note,2560,357,78:73,F#5,Gb5,0.2552,M3,117,4/4,C Major
note,2561,405,74:48,D5,D5,0.2041,P1,117,4/4,C Major
note,2596,326,62:44,D4,D4,0.1531,m3,117,4/4,C Major
note,2609,356,59:35,B3,B3,0.1021,P5,117,4/4,C Major
note,2614,280,66:39,F#4,Gb4,0.051,P1,117,4/4,C Major
note,3618,893,66:39,F#4,Gb4,0.2552,M3,117,4/4,C Major
note,3621,761,62:26,D4,D4,0.2041,m3,117,4/4,C Major
note,3655,573,59:6,B3,B3,0.1531,P4,117,4/4,C Major
note,3665,496,54:32,F#3,Gb3,0.1021,P5,117,4/4,C Major
note,3699,480,47:34,B2,B2,0.051,P4,117,4/4,C Major
note,5149,457,76:70,E5,E5,0.2041,M6,117,4/4,C Major
note,5203,337,67:37,G4,G4,0.2041,m6,117,4/4,C Major
note,5213,640,59:45,B3,B3,0.1531,P4,117,4/4,C Major
note,5229,408,64:40,E4,E4,0.2041,m7,117,4/4,C Major
note,5566,278,74:76,D5,D5,0.2552,m3,117,4/4,C Major
note,5599,40,71:49,B4,B4,0.2041,M6,117,4/4,C Major
note,5612,234,62:54,D4,D4,0.1531,m6,117,4/4,C Major
note,5626,251,54:46,F#3,Gb3,0.1021,P4,117,4/4,C Major
note,5639,307,71:7,B4,B4,0.051,P4,117,4/4,C Major
note,6074,146,76:65,E5,E5,0.4593,M6,117,4/4,C Major
note,6098,62,67:38,G4,G4,0.4082,m3,117,4/4,C Major
note,6106,126,64:44,E4,E4,0.3572,P4,117,4/4,C Major
note,6107,230,59:42,B3,B3,0.3062,m3,117,4/4,C Major
note,6187,399,74:68,D5,D5,0.2552,m3,117,4/4,C Major
note,6209,57,71:53,B4,B4,0.2552,M6,117,4/4,C Major
note,6223,357,62:47,D4,D4,0.2041,m6,117,4/4,C Major
note,6235,398,54:37,F#3,Gb3,0.1531,P4,117,4/4,C Major
note,6266,657,71:18,B4,B4,0.2552,P4,117,4/4,C Major
note,6588,245,76:63,E5,E5,0.2041,M6,117,4/4,C Major
note,6621,293,67:31,G4,G4,0.1531,m6,117,4/4,C Major
note,6644,270,59:33,B3,B3,0.1021,P4,117,4/4,C Major
note,6646,209,64:30,E4,E4,0.051,P1,117,4/4,C Major
note,7649,639,64:39,E4,E4,0.3062,P4,117,4/4,C Major
note,7665,594,59:26,B3,B3,0.2552,P5,117,4/4,C Major
note,7692,701,52:26,E3,E3,0.2041,m3,117,4/4,C Major
note,7692,332,55:21,G3,G3,0.2041,m3,117,4/4,C Major
note,7698,434,40:37,E2,E2,0.1021,P5,117,4/4,C Major
note,7698,497,47:27,B2,B2,0.1021,m3,117,4/4,C Major
note,9101,555,74:72,D5,D5,0.2552,m3,117,4/4,C Major
note,9138,395,71:39,B4,B4,0.2041,M6,117,4/4,C Major
note,9186,174,62:41,D4,D4,0.1531,m3,117,4/4,C Major
note,9189,753,59:37,B3,B3,0.1021,M3,117,4/4,C Major
note,9195,736,55:43,G3,G3,0.051,d5,117,4/4,C Major
note,9582,408,73:87,C#5,Db5,0.2041,d5,117,4/4,C Major
note,9602,396,67:59,G4,G4,0.1531,d5,117,4/4,C Major
note,9632,284,61:52,C#4,Db4,0.1021,M6,117,4/4,C Major
