type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,733,1259,72:44,C5,C5,0.2041
noteOn,743,534,68:45,G#4,Ab4,0.1531
noteOn,761,491,51:47,D#3,Eb3,0.1021
noteOn,773,1120,44:29,G#2,Ab2,0.051
noteOn,2003,143,68:42,G#4,Ab4,0.2041
noteOn,2015,136,48:28,C3,C3,0.2041
noteOn,2021,104,63:34,D#4,Eb4,0.1531
noteOn,2029,101,51:45,D#3,Eb3,0.1531
noteOn,2397,441,68:57,G#4,Ab4,0.2041
noteOn,2409,334,63:37,D#4,Eb4,0.1531
noteOn,2416,325,48:40,C3,C3,0.1021
noteOn,2451,299,51:50,D#3,Eb3,0.051
noteOn,3010,213,68:56,G#4,Ab4,0.4082
noteOn,3034,45,51:46,D#3,Eb3,0.3572
noteOn,3035,119,63:41,D#4,Eb4,0.3062
noteOn,3046,130,48:37,C3,C3,0.2552
noteOn,3195,1004,73:52,C#5,Db5,0.2041
noteOn,3209,312,51:56,D#3,Eb3,0.1531
noteOn,3209,315,67:41,G4,G4,0.1531
noteOn,3217,978,46:39,A#2,Bb2,0.051
noteOn,3993,1791,70:36,A#4,Bb4,0.2041
noteOn,4017,1579,67:26,G4,G4,0.1531
noteOn,4040,730,49:22,C#3,Db3,0.1021
noteOn,4043,670,51:35,D#3,Eb3,0.051
noteOn,5411,1303,75:51,D#5,Eb5,0.2041
noteOn,5430,1019,68:41,G#4,Ab4,0.1531
noteOn,5449,970,48:32,C3,C3,0.1021
noteOn,5456,1094,51:45,D#3,Eb3,0.051
noteOn,5887,468,56:42,G#3,Ab3,0.1021
noteOn,6263,471,60:48,C4,C4,0.051
noteOn,6649,306,73:58,C#5,Db5,0.2041
noteOn,6652,194,58:43,A#3,Bb3,0.1531
noteOn,6658,336,53:41,F3,F3,0.2041
noteOn,6674,179,68:52,G#4,Ab4,0.2041
noteOn,7037,420,75:72,D#5,Eb5,0.2041
noteOn,7041,249,51:64,D#3,Eb3,0.1531
noteOn,7046,198,60:48,C4,C4,0.1021
noteOn,7063,87,68:60,G#4,Ab4,0.051
noteOn,7456,292,61:47,C#4,Db4,0.2041
noteOn,7457,338,77:70,F5,F5,0.1531
noteOn,7466,214,68:63,G#4,Ab4,0.1021
noteOn,7480,176,49:45,C#3,Db3,0.051
noteOn,8073,819,67:32,G4,G4,0.2041
noteOn,8076,873,75:39,D#5,Eb5,0.1531
noteOn,8089,546,58:24,A#3,Bb3,0.1021
noteOn,8114,548,51:41,D#3,Eb3,0.051
noteOn,8815,277,74:42,D5,D5,0.2552
noteOn,9052,1479,58:21,A#3,Bb3,0.3062
noteOn,9067,1496,51:40,D#3,Eb3,0.2552
noteOn,9106,820,67:29,G4,G4,0.2041
noteOn,9106,186,73:38,C#5,Db5,0.2041
noteOn,9304,59,75:49,D#5,Eb5,0.2552
noteOn,9430,37,73:42,C#5,Db5,0.3572
noteOn,9494,37,75:51,D#5,Eb5,0.3572
noteOn,9578,30,73:44,C#5,Db5,0.3572
noteOn,9619,37,75:61,D#5,Eb5,0.3572
noteOn,9702,28,73:46,C#5,Db5,0.4082
noteOn,9741,34,75:61,D#5,Eb5,0.3572
noteOn,9807,36,73:52,C#5,Db5,0.3572
noteOn,9852,39,75:65,D#5,Eb5,0.3572
noteOn,9923,35,73:59,C#5,Db5,0.3572
noteOn,9971,38,75:63,D#5,Eb5,0.3572
noteOn,10029,37,73:57,C#5,Db5,0.3572
noteOn,10081,40,75:66,D#5,Eb5,0.3062
noteOn,10148,35,73:59,C#5,Db5,0.3062
noteOn,10203,40,75:61,D#5,Eb5,0.2552
noteOn,10262,38,73:57,C#5,Db5,0.2552
noteOn,10320,155,75:50,D#5,Eb5,0.2041
noteOn,10368,31,73:53,C#5,Db5,0.2041
noteOn,10479,100,73:56,C#5,Db5,0.2041
noteOn,10595,213,72:54,C5,C5,0.2041
noteOn,10729,114,73:59,C#5,Db5,0.2041
noteOn,10848,109,75:67,D#5,Eb5,0.2041
noteOn,10967,80,73:59,C#5,Db5,0.1531
noteOn,11054,146,75:63,D#5,Eb5,0.1021
noteOn,11165,542,77:56,F5,F5,0.051
noteOn,11639,252,75:44,D#5,Eb5,0.1021
noteOn,11839,352,73:49,C#5,Db5,0.1531
