type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,2368,757,72:57,C5,C5,0.1826,M3,117,4/4,C Major
note,2399,937,68:39,G#4,Ab4,0.1369,P1,117,4/4,C Major
note,2403,628,44:24,G#2,Ab2,0.0913,P5,117,4/4,C Major
note,2431,565,51:20,D#3,Eb3,0.0456,P4,117,4/4,C Major
note,3829,214,68:48,G#4,Ab4,0.3195,P4,117,4/4,C Major
note,3861,188,63:31,D#4,Eb4,0.2739,P1,117,4/4,C Major
note,3892,123,51:18,D#3,Eb3,0.2282,P4,117,4/4,C Major
note,4191,363,68:59,G#4,Ab4,0.1826,m6,117,4/4,C Major
note,4236,293,48:20,C3,C3,0.1369,m3,117,4/4,C Major
note,4241,202,63:26,D#4,Eb4,0.0913,P1,117,4/4,C Major
note,4242,245,51:17,D#3,Eb3,0.0456,P4,117,4/4,C Major
note,4804,391,68:70,G#4,Ab4,0.3651,m6,117,4/4,C Major
note,4826,360,48:36,C3,C3,0.3195,m3,117,4/4,C Major
note,4835,85,51:32,D#3,Eb3,0.2739,P1,117,4/4,C Major
note,4855,88,63:29,D#4,Eb4,0.2282,m7,117,4/4,C Major
note,5083,624,73:65,C#5,Db5,0.1826,m3,117,4/4,C Major
note,5120,601,46:41,A#2,Bb2,0.1369,M6,117,4/4,C Major
note,5123,596,67:39,G4,G4,0.0913,M3,117,4/4,C Major
note,5127,508,51:28,D#3,Eb3,0.0456,P5,117,4/4,C Major
note,6235,674,70:43,A#4,Bb4,0.1826,M6,117,4/4,C Major
note,6242,615,49:30,C#3,Db3,0.1369,M2,117,4/4,C Major
note,6258,488,51:26,D#3,Eb3,0.0913,M3,117,4/4,C Major
note,6266,556,67:35,G4,G4,0.0456,m6,117,4/4,C Major
note,8002,1052,75:62,D#5,Eb5,0.1826,P1,117,4/4,C Major
note,8052,801,51:30,D#3,Eb3,0.1369,P4,117,4/4,C Major
note,8059,780,68:30,G#4,Ab4,0.0913,m6,117,4/4,C Major
note,8072,960,48:28,C3,C3,0.0913,m6,117,4/4,C Major
note,8550,595,56:38,G#3,Ab3,0.0913,M3,117,4/4,C Major
note,8994,103,60:39,C4,C4,0.2282,m2,117,4/4,C Major
note,9397,236,73:67,C#5,Db5,0.2282,m3,117,4/4,C Major
note,9416,159,58:37,A#3,Bb3,0.2739,P4,117,4/4,C Major
note,9418,146,53:37,F3,F3,0.2282,m3,117,4/4,C Major
note,9434,88,68:45,G#4,Ab4,0.2282,P5,117,4/4,C Major
note,9866,228,75:75,D#5,Eb5,0.1826,P1,117,4/4,C Major
note,9886,159,51:38,D#3,Eb3,0.1369,P4,117,4/4,C Major
note,9893,127,68:55,G#4,Ab4,0.1369,m6,117,4/4,C Major
note,9902,115,60:33,C4,C4,0.0913,P4,117,4/4,C Major
note,10371,284,77:71,F5,F5,0.1826,M6,117,4/4,C Major
