type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,757,1858,72:51,C5,C5,0.2041,M3,120,4/4,C Major
note,764,1084,68:42,G#4,Ab4,0.1531,P1,120,4/4,C Major
note,778,1746,44:42,G#2,Ab2,0.1021,P5,120,4/4,C Major
note,788,1232,51:37,D#3,Eb3,0.051,P4,120,4/4,C Major
note,2403,338,68:49,G#4,Ab4,0.2041,P4,120,4/4,C Major
note,2435,311,51:32,D#3,Eb3,0.1531,P1,120,4/4,C Major
note,2435,292,63:34,D#4,Eb4,0.1531,m3,120,4/4,C Major
note,2453,388,48:33,C3,C3,0.051,m6,120,4/4,C Major
note,2844,411,68:68,G#4,Ab4,0.2041,P4,120,4/4,C Major
note,2852,381,63:40,D#4,Eb4,0.1531,m3,120,4/4,C Major
note,2860,409,48:17,C3,C3,0.1021,m3,120,4/4,C Major
note,2864,368,51:50,D#3,Eb3,0.051,P1,120,4/4,C Major
note,3354,112,63:52,D#4,Eb4,0.4082,P4,120,4/4,C Major
note,3357,241,68:75,G#4,Ab4,0.3572,m6,120,4/4,C Major
note,3362,105,48:54,C3,C3,0.3062,m3,120,4/4,C Major
note,3384,34,51:34,D#3,Eb3,0.2552,m7,120,4/4,C Major
note,3528,1051,73:67,C#5,Db5,0.2041,m7,120,4/4,C Major
note,3550,535,51:24,D#3,Eb3,0.1531,M3,120,4/4,C Major
note,3560,585,67:51,G4,G4,0.1021,M6,120,4/4,C Major
note,3569,1035,46:42,A#2,Bb2,0.051,P1,120,4/4,C Major
note,4466,1748,70:57,A#4,Bb4,0.2041,m3,120,4/4,C Major
note,4486,1619,67:32,G4,G4,0.1531,d5,120,4/4,C Major
note,4497,819,49:43,C#3,Db3,0.1021,M2,120,4/4,C Major
note,4503,776,51:38,D#3,Eb3,0.051,P1,120,4/4,C Major
note,6106,1302,75:79,D#5,Eb5,0.2041,P1,120,4/4,C Major
note,6135,533,51:42,D#3,Eb3,0.1531,m3,120,4/4,C Major
note,6146,1032,48:42,C3,C3,0.1021,m6,120,4/4,C Major
note,6154,1132,68:44,G#4,Ab4,0.051,P1,120,4/4,C Major
note,6642,368,56:61,G#3,Ab3,0.1021,M3,120,4/4,C Major
note,7004,146,60:69,C4,C4,0.2552,m2,120,4/4,C Major
note,7347,422,73:79,C#5,Db5,0.3062,m3,120,4/4,C Major
note,7362,208,58:65,A#3,Bb3,0.3572,P4,120,4/4,C Major
note,7374,393,53:52,F3,F3,0.3062,m3,120,4/4,C Major
note,7374,227,68:53,G#4,Ab4,0.3062,P5,120,4/4,C Major
note,7712,519,75:83,D#5,Eb5,0.2041,m3,120,4/4,C Major
note,7725,184,60:59,C4,C4,0.1531,M6,120,4/4,C Major
note,7732,465,51:55,D#3,Eb3,0.1021,P4,120,4/4,C Major
note,7741,241,68:56,G#4,Ab4,0.051,M6,120,4/4,C Major
note,8173,391,77:72,F5,F5,0.2041,M3,120,4/4,C Major
note,8191,263,61:44,C#4,Db4,0.1531,P5,120,4/4,C Major
note,8194,364,68:45,G#4,Ab4,0.1021,P5,120,4/4,C Major
note,8205,439,49:43,C#3,Db3,0.051,M2,120,4/4,C Major
note,8980,806,75:52,D#5,Eb5,0.2041,m6,120,4/4,C Major
note,9000,826,67:43,G4,G4,0.1531,M6,120,4/4,C Major
note,9005,712,58:32,A#3,Bb3,0.1021,P5,120,4/4,C Major
note,9020,681,51:39,D#3,Eb3,0.051,M7,120,4/4,C Major
note,9822,262,74:52,D5,D5,0.2552,m2,120,4/4,C Major
note,10087,281,73:52,C#5,Db5,0.2552,m3,120,4/4,C Major
note,10109,2499,58:39,A#3,Bb3,0.2041,P5,120,4/4,C Major
note,10120,2430,51:36,D#3,Eb3,0.2041,M3,120,4/4,C Major
note,10120,514,67:38,G4,G4,0.2041,m6,120,4/4,C Major
note,10374,92,75:49,D#5,Eb5,0.2041,M2,120,4/4,C Major
note,10499,86,73:49,C#5,Db5,0.2552,M2,120,4/4,C Major
note,10598,85,75:51,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,10689,76,73:61,C#5,Db5,0.3572,M2,120,4/4,C Major
note,10780,34,75:59,D#5,Eb5,0.3572,M2,120,4/4,C Major
