type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,1253,716,66:57,F#4,Gb4,0.1291,P1,120,4/4,C Major
note,1279,148,30:50,F#1,Gb1,0.0968,P1,120,4/4,C Major
note,1297,150,42:41,F#2,Gb2,0.0645,P1,120,4/4,C Major
note,1315,298,54:40,F#3,Gb3,0.0323,P1,120,4/4,C Major
note,2343,534,78:80,F#5,Gb5,0.2582,P1,120,4/4,C Major
note,2357,92,42:53,F#2,Gb2,0.2259,P1,120,4/4,C Major
note,2373,110,54:50,F#3,Gb3,0.1936,P1,120,4/4,C Major
note,2387,126,66:56,F#4,Gb4,0.1614,P1,120,4/4,C Major
note,3137,68,66:72,F#4,Gb4,0.2582,P1,120,4/4,C Major
note,3145,82,54:77,F#3,Gb3,0.2259,P1,120,4/4,C Major
note,3147,42,90:88,F#6,Gb6,0.1936,P1,120,4/4,C Major
note,3161,52,78:87,F#5,Gb5,0.1614,P1,120,4/4,C Major
note,3901,500,66:86,F#4,Gb4,0.2905,P1,120,4/4,C Major
note,3921,496,54:77,F#3,Gb3,0.2582,P1,120,4/4,C Major
note,3941,410,42:83,F#2,Gb2,0.2259,P1,120,4/4,C Major
note,3953,210,30:78,F#1,Gb1,0.1936,m2,120,4/4,C Major
note,4595,126,43:96,G2,G2,0.355,M7,120,4/4,C Major
note,4597,58,54:77,F#3,Gb3,0.3227,M7,120,4/4,C Major
note,4601,72,31:88,G1,G1,0.2905,M7,120,4/4,C Major
note,4607,124,66:86,F#4,Gb4,0.2582,P5,120,4/4,C Major
note,4611,54,59:68,B3,B3,0.2259,M7,120,4/4,C Major
note,4977,102,70:36,A#4,Bb4,0.3227,m3,120,4/4,C Major
note,5269,126,55:90,G3,G3,0.3227,M7,120,4/4,C Major
note,5269,152,78:95,F#5,Gb5,0.3227,P1,120,4/4,C Major
note,5271,74,66:90,F#4,Gb4,0.2582,M7,120,4/4,C Major
note,5281,70,43:69,G2,G2,0.2259,M3,120,4/4,C Major
note,5323,50,71:71,B4,B4,0.1936,P1,120,4/4,C Major
note,5931,78,83:90,B5,B5,0.3227,M3,120,4/4,C Major
note,5933,44,67:89,G4,G4,0.2905,M7,120,4/4,C Major
