type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,3798,205,66:89,F#4,Gb4,0.1291,P1,120,4/4,C Major
note,3810,110,54:84,F#3,Gb3,0.0968,P1,120,4/4,C Major
note,3818,140,42:85,F#2,Gb2,0.0968,P1,120,4/4,C Major
note,3820,100,30:77,F#1,Gb1,0.0645,P1,120,4/4,C Major
note,4778,190,78:77,F#5,Gb5,0.2582,P1,120,4/4,C Major
note,4788,120,54:63,F#3,Gb3,0.2259,P1,120,4/4,C Major
note,4798,62,66:62,F#4,Gb4,0.1936,P1,120,4/4,C Major
note,4828,47,42:46,F#2,Gb2,0.1614,P1,120,4/4,C Major
note,5548,90,90:80,F#6,Gb6,0.2582,P1,120,4/4,C Major
note,5565,108,78:72,F#5,Gb5,0.2259,P1,120,4/4,C Major
note,5593,57,66:74,F#4,Gb4,0.1936,P1,120,4/4,C Major
note,5598,130,54:71,F#3,Gb3,0.1614,P1,120,4/4,C Major
note,6335,293,66:91,F#4,Gb4,0.2905,P1,120,4/4,C Major
note,6355,225,54:83,F#3,Gb3,0.2582,P1,120,4/4,C Major
note,6365,103,42:87,F#2,Gb2,0.2259,P1,120,4/4,C Major
note,6385,85,30:79,F#1,Gb1,0.1936,P1,120,4/4,C Major
note,7103,190,66:87,F#4,Gb4,0.3227,P1,120,4/4,C Major
note,7110,83,54:83,F#3,Gb3,0.2905,P4,120,4/4,C Major
note,7118,145,59:79,B3,B3,0.2582,M3,120,4/4,C Major
note,7128,117,43:93,G2,G2,0.2259,P1,120,4/4,C Major
note,7133,75,31:77,G1,G1,0.1936,M7,120,4/4,C Major
note,7870,155,78:83,F#5,Gb5,0.3227,P1,120,4/4,C Major
note,7873,50,66:83,F#4,Gb4,0.2905,M7,120,4/4,C Major
note,7875,103,55:88,G3,G3,0.2582,P1,120,4/4,C Major
note,7878,62,43:76,G2,G2,0.2259,M3,120,4/4,C Major
note,7885,113,71:80,B4,B4,0.1936,P5,120,4/4,C Major
note,8605,98,90:82,F#6,Gb6,0.3227,P1,120,4/4,C Major
note,8620,143,78:83,F#5,Gb5,0.2905,P4,120,4/4,C Major
note,8623,107,83:83,B5,B5,0.2582,M3,120,4/4,C Major
