type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,73,66:79,F#4,Gb4,0.3572,P1,120,4/4,C Major
note,387,47,42:77,F#2,Gb2,0.3572,P1,120,4/4,C Major
note,387,51,54:72,F#3,Gb3,0.3572,P1,120,4/4,C Major
note,390,40,30:78,F#1,Gb1,0.2552,P1,120,4/4,C Major
note,762,49,78:78,F#5,Gb5,0.4082,P1,120,4/4,C Major
note,765,36,42:76,F#2,Gb2,0.3572,P1,120,4/4,C Major
note,768,32,54:75,F#3,Gb3,0.3062,P1,120,4/4,C Major
note,769,22,66:62,F#4,Gb4,0.2552,P1,120,4/4,C Major
note,1051,48,90:85,F#6,Gb6,0.4593,P1,120,4/4,C Major
note,1063,41,66:84,F#4,Gb4,0.4082,P1,120,4/4,C Major
note,1064,50,78:71,F#5,Gb5,0.3572,P1,120,4/4,C Major
note,1065,86,54:73,F#3,Gb3,0.3062,P1,120,4/4,C Major
note,1365,62,66:84,F#4,Gb4,0.5103,P1,120,4/4,C Major
note,1371,49,30:75,F#1,Gb1,0.4593,P1,120,4/4,C Major
note,1371,48,54:76,F#3,Gb3,0.4593,P1,120,4/4,C Major
note,1389,28,42:63,F#2,Gb2,0.3572,m3,120,4/4,C Major
note,1405,45,39:25,D#2,Eb2,0.3062,m3,120,4/4,C Major
note,1641,33,54:82,F#3,Gb3,0.5103,P1,120,4/4,C Major
note,1642,81,66:84,F#4,Gb4,0.4593,P5,120,4/4,C Major
note,1649,46,59:75,B3,B3,0.4082,M3,120,4/4,C Major
note,1657,54,43:85,G2,G2,0.3572,P1,120,4/4,C Major
note,1662,34,31:75,G1,G1,0.3062,M7,120,4/4,C Major
note,1924,24,66:83,F#4,Gb4,0.5103,P1,120,4/4,C Major
note,1926,63,78:83,F#5,Gb5,0.4593,M7,120,4/4,C Major
note,1935,48,55:88,G3,G3,0.4082,M3,120,4/4,C Major
note,1935,26,71:67,B4,B4,0.4082,M3,120,4/4,C Major
note,1937,26,43:75,G2,G2,0.3062,M7,120,4/4,C Major
note,2198,78,90:99,F#6,Gb6,0.4593,P1,120,4/4,C Major
note,2200,91,78:92,F#5,Gb5,0.4082,M7,120,4/4,C Major
note,2205,45,67:94,G4,G4,0.3572,P1,120,4/4,C Major
note,2208,71,55:86,G3,G3,0.3062,M3,120,4/4,C Major
note,2209,68,83:82,B5,B5,0.2552,P4,120,4/4,C Major
note,2476,90,66:89,F#4,Gb4,0.4593,P1,120,4/4,C Major
note,2483,108,54:77,F#3,Gb3,0.4082,M7,120,4/4,C Major
note,2492,60,43:83,G2,G2,0.3572,P1,120,4/4,C Major
note,2496,59,31:84,G1,G1,0.3062,M7,120,4/4,C Major
note,2745,70,66:93,F#4,Gb4,0.5613,P1,120,4/4,C Major
note,2746,35,54:89,F#3,Gb3,0.5103,m7,120,4/4,C Major
note,2749,49,44:100,G#2,Ab2,0.4593,P1,120,4/4,C Major
note,2750,43,32:89,G#1,Ab1,0.4082,M3,120,4/4,C Major
note,2752,30,60:75,C4,C4,0.3572,d5,120,4/4,C Major
note,3018,30,66:92,F#4,Gb4,0.7144,P1,120,4/4,C Major
note,3020,62,78:94,F#5,Gb5,0.6634,m7,120,4/4,C Major
note,3028,39,44:94,G#2,Ab2,0.6124,P1,120,4/4,C Major
note,3030,49,56:81,G#3,Ab3,0.5613,M3,120,4/4,C Major
note,3037,24,72:69,C5,C5,0.5103,d5,120,4/4,C Major
note,3061,41,54:42,F#3,Gb3,0.5103,P1,120,4/4,C Major
note,3296,72,90:103,F#6,Gb6,0.7144,P4,120,4/4,C Major
note,3298,88,61:75,C#4,Db4,0.6634,m6,120,4/4,C Major
note,3298,57,69:96,A4,A4,0.6634,M6,120,4/4,C Major
note,3298,73,78:104,F#5,Gb5,0.6634,P1,120,4/4,C Major
note,3299,84,66:92,F#4,Gb4,0.5103,P5,120,4/4,C Major
note,3308,55,85:83,C#6,Db6,0.4593,M3,120,4/4,C Major
note,3310,76,57:81,A3,A3,0.4082,m7,120,4/4,C Major
note,3325,17,91:67,G6,G6,0.3572,M3,120,4/4,C Major
note,3422,40,63:13,D#4,Eb4,0.3062,m3,120,4/4,C Major
