type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,2:0,D Major,,,,,,
time_signature,0,0,6:8,6/8,,,,,,
tempo,0,0,344828,174,,,,,,
note,0,719,30:96,F#1,Gb1,0.1826,P1,174,6/8,D Major
note,0,719,42:96,F#2,Gb2,0.1826,P1,174,6/8,D Major
note,0,719,54:96,F#3,Gb3,0.1826,P1,174,6/8,D Major
note,0,719,66:96,F#4,Gb4,0.1826,P1,174,6/8,D Major
note,720,719,42:100,F#2,Gb2,0.1826,P1,174,6/8,D Major
note,720,719,54:100,F#3,Gb3,0.1826,P1,174,6/8,D Major
note,720,719,66:100,F#4,Gb4,0.1826,P1,174,6/8,D Major
note,720,719,78:100,F#5,Gb5,0.1826,P1,174,6/8,D Major
note,1440,719,54:102,F#3,Gb3,0.1826,P1,174,6/8,D Major
note,1440,719,66:102,F#4,Gb4,0.1826,P1,174,6/8,D Major
note,1440,719,78:102,F#5,Gb5,0.1826,P1,174,6/8,D Major
note,1440,719,90:102,F#6,Gb6,0.1826,P1,174,6/8,D Major
note,2160,719,30:104,F#1,Gb1,0.1826,P1,174,6/8,D Major
note,2160,719,42:104,F#2,Gb2,0.1826,P1,174,6/8,D Major
note,2160,719,54:104,F#3,Gb3,0.1826,P1,174,6/8,D Major
note,2160,719,66:104,F#4,Gb4,0.1826,M7,174,6/8,D Major
note,2880,719,31:105,G1,G1,0.2282,P1,174,6/8,D Major
note,2880,719,43:105,G2,G2,0.2282,M7,174,6/8,D Major
note,2880,719,54:105,F#3,Gb3,0.2282,P4,174,6/8,D Major
note,2880,719,59:105,B3,B3,0.2282,P5,174,6/8,D Major
note,2880,719,66:105,F#4,Gb4,0.2282,M7,174,6/8,D Major
note,3600,719,43:107,G2,G2,0.2282,P1,174,6/8,D Major
note,3600,719,55:107,G3,G3,0.2282,M7,174,6/8,D Major
note,3600,719,66:107,F#4,Gb4,0.2282,P4,174,6/8,D Major
note,3600,719,71:107,B4,B4,0.2282,P5,174,6/8,D Major
note,3600,719,78:107,F#5,Gb5,0.2282,M7,174,6/8,D Major
note,4320,719,55:109,G3,G3,0.2282,P1,174,6/8,D Major
note,4320,719,67:109,G4,G4,0.2282,M7,174,6/8,D Major
note,4320,719,78:109,F#5,Gb5,0.2282,P4,174,6/8,D Major
note,4320,719,83:109,B5,B5,0.2282,P5,174,6/8,D Major
note,4320,719,90:109,F#6,Gb6,0.2282,M7,174,6/8,D Major
note,5040,719,31:111,G1,G1,0.2282,P1,174,6/8,D Major
note,5040,719,43:111,G2,G2,0.2282,M7,174,6/8,D Major
note,5040,719,54:111,F#3,Gb3,0.2282,P4,174,6/8,D Major
note,5040,719,59:111,B3,B3,0.2282,P5,174,6/8,D Major
note,5040,719,66:111,F#4,Gb4,0.2282,m7,174,6/8,D Major
note,5760,719,32:113,G#1,Ab1,0.2282,P1,174,6/8,D Major
note,5760,719,44:113,G#2,Ab2,0.2282,m7,174,6/8,D Major
note,5760,719,54:113,F#3,Gb3,0.2282,d5,174,6/8,D Major
note,5760,719,60:113,C4,C4,0.2282,d5,174,6/8,D Major
note,5760,719,66:113,F#4,Gb4,0.2282,m7,174,6/8,D Major
note,6480,719,44:115,G#2,Ab2,0.2282,P1,174,6/8,D Major
note,6480,719,56:115,G#3,Ab3,0.2282,m7,174,6/8,D Major
note,6480,719,66:115,F#4,Gb4,0.2282,d5,174,6/8,D Major
note,6480,719,72:115,C5,C5,0.2282,d5,174,6/8,D Major
note,6480,719,78:115,F#5,Gb5,0.2282,M6,174,6/8,D Major
note,7200,719,57:117,A3,A3,0.3195,M3,174,6/8,D Major
note,7200,719,61:117,C#4,Db4,0.3195,P4,174,6/8,D Major
note,7200,719,66:117,F#4,Gb4,0.3195,m3,174,6/8,D Major
note,7200,719,69:117,A4,A4,0.3195,M6,174,6/8,D Major
note,7200,719,78:117,F#5,Gb5,0.3195,P5,174,6/8,D Major
note,7200,719,85:117,C#6,Db6,0.3195,P4,174,6/8,D Major
note,7200,719,90:117,F#6,Gb6,0.3195,M6,174,6/8,D Major
note,7920,719,33:119,A1,A1,0.2282,P1,174,6/8,D Major
note,7920,719,45:119,A2,A2,0.2282,M6,174,6/8,D Major
note,7920,719,54:119,F#3,Gb3,0.2282,P5,174,6/8,D Major
note,7920,719,61:119,C#4,Db4,0.2282,P4,174,6/8,D Major
note,7920,719,66:119,F#4,Gb4,0.2282,m6,174,6/8,D Major
note,8640,719,34:120,A#1,Bb1,0.2739,P1,174,6/8,D Major
note,8640,719,46:120,A#2,Bb2,0.2739,m6,174,6/8,D Major
note,8640,719,54:120,F#3,Gb3,0.2739,P5,174,6/8,D Major
note,8640,719,61:120,C#4,Db4,0.2739,m3,174,6/8,D Major
note,8640,719,64:120,E4,E4,0.2739,M2,174,6/8,D Major
note,8640,719,66:120,F#4,Gb4,0.2739,P1,174,6/8,D Major
