type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,960,960,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,5413,584,66:38,F#4,Gb4,0.1291,P1,120,4/4,C Major
note,5461,362,30:7,F#1,Gb1,0.0968,P1,120,4/4,C Major
note,5465,440,42:20,F#2,Gb2,0.0645,P1,120,4/4,C Major
note,5479,212,54:12,F#3,Gb3,0.0323,P1,120,4/4,C Major
note,6579,328,78:71,F#5,Gb5,0.2582,P1,120,4/4,C Major
note,6609,92,66:49,F#4,Gb4,0.2259,P1,120,4/4,C Major
note,6627,140,54:44,F#3,Gb3,0.1936,P1,120,4/4,C Major
note,6653,98,42:37,F#2,Gb2,0.1614,P1,120,4/4,C Major
note,7409,36,54:61,F#3,Gb3,0.2582,P1,120,4/4,C Major
note,7409,0,66:66,F#4,Gb4,0.2582,P1,120,4/4,C Major
note,7409,0,78:68,F#5,Gb5,0.2582,P1,120,4/4,C Major
note,7409,0,90:82,F#6,Gb6,0.2582,P1,120,4/4,C Major
note,8079,408,66:75,F#4,Gb4,0.2905,P1,120,4/4,C Major
note,8093,384,42:75,F#2,Gb2,0.2582,P1,120,4/4,C Major
note,8105,390,30:77,F#1,Gb1,0.2259,P1,120,4/4,C Major
note,8109,452,54:62,F#3,Gb3,0.1936,P1,120,4/4,C Major
note,8815,260,66:80,F#4,Gb4,0.3227,P1,120,4/4,C Major
note,8817,132,54:83,F#3,Gb3,0.2905,M7,120,4/4,C Major
note,8819,148,31:76,G1,G1,0.2582,P1,120,4/4,C Major
note,8821,220,43:81,G2,G2,0.2259,M3,120,4/4,C Major
note,8825,182,59:79,B3,B3,0.1936,P5,120,4/4,C Major
note,9519,48,66:74,F#4,Gb4,0.355,P1,120,4/4,C Major
note,9521,122,78:79,F#5,Gb5,0.3227,M7,120,4/4,C Major
note,9527,100,55:83,G3,G3,0.2905,M3,120,4/4,C Major
note,9533,50,71:72,B4,B4,0.2582,M3,120,4/4,C Major
note,9537,64,43:67,G2,G2,0.2259,m3,120,4/4,C Major
note,10007,80,82:18,A#5,Bb5,0.355,m6,120,4/4,C Major
note,10145,60,90:85,F#6,Gb6,0.3227,P1,120,4/4,C Major
note,10161,72,78:80,F#5,Gb5,0.2905,P4,120,4/4,C Major
