type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,781,307,63:57,D#4,Eb4,0.1021,P1,120,4/4,C Major
note,784,252,51:33,D#3,Eb3,0.051,P1,120,4/4,C Major
note,1359,1355,63:70,D#4,Eb4,0.2041,P1,120,4/4,C Major
note,1365,1387,51:44,D#3,Eb3,0.1531,M6,120,4/4,C Major
note,1371,1215,60:51,C4,C4,0.1021,M3,120,4/4,C Major
note,1382,1060,44:44,G#2,Ab2,0.051,P1,120,4/4,C Major
note,2032,247,68:62,G#4,Ab4,0.1021,P1,120,4/4,C Major
note,2035,231,56:42,G#3,Ab3,0.051,P1,120,4/4,C Major
note,2557,208,68:68,G#4,Ab4,0.1021,P1,120,4/4,C Major
note,2576,160,56:43,G#3,Ab3,0.051,P1,120,4/4,C Major
note,3037,355,68:67,G#4,Ab4,0.4082,P4,120,4/4,C Major
note,3041,925,51:42,D#3,Eb3,0.3572,P4,120,4/4,C Major
note,3047,1413,46:37,A#2,Bb2,0.3062,m3,120,4/4,C Major
note,3049,1027,61:46,C#4,Db4,0.2552,P4,120,4/4,C Major
note,3055,101,56:45,G#3,Ab3,0.2041,P5,120,4/4,C Major
note,3062,892,63:44,D#4,Eb4,0.1531,M3,120,4/4,C Major
note,3254,165,67:69,G4,G4,0.2041,P1,120,4/4,C Major
note,3264,121,55:53,G3,G3,0.1531,P1,120,4/4,C Major
note,3534,380,67:64,G4,G4,0.1021,P1,120,4/4,C Major
note,3536,380,55:50,G3,G3,0.051,m7,120,4/4,C Major
note,3927,139,65:55,F4,F4,0.2041,P1,120,4/4,C Major
note,3942,65,53:42,F3,F3,0.1531,M2,120,4/4,C Major
note,4024,230,55:46,G3,G3,0.1021,P1,120,4/4,C Major
note,4038,242,67:63,G4,G4,0.1021,M3,120,4/4,C Major
note,4420,54,63:60,D#4,Eb4,0.2041,P1,120,4/4,C Major
note,4429,68,51:54,D#3,Eb3,0.1531,P4,120,4/4,C Major
note,4514,615,68:71,G#4,Ab4,0.1021,P1,120,4/4,C Major
note,4523,807,56:60,G#3,Ab3,0.051,P5,120,4/4,C Major
note,5013,232,63:57,D#4,Eb4,0.1021,m3,120,4/4,C Major
note,5017,489,48:61,C3,C3,0.051,m7,120,4/4,C Major
note,5491,221,70:79,A#4,Bb4,0.2552,P1,120,4/4,C Major
note,5499,135,58:72,A#3,Bb3,0.2041,P4,120,4/4,C Major
note,5500,194,63:63,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,5511,174,51:58,D#3,Eb3,0.1021,m6,120,4/4,C Major
note,5518,522,43:52,G2,G2,0.051,d5,120,4/4,C Major
note,6016,199,73:81,C#5,Db5,0.4082,P4,120,4/4,C Major
note,6019,442,44:61,G#2,Ab2,0.3572,P5,120,4/4,C Major
note,6019,349,63:69,D#4,Eb4,0.3572,P4,120,4/4,C Major
note,6033,169,68:63,G#4,Ab4,0.2552,m6,120,4/4,C Major
note,6041,61,60:34,C4,C4,0.2041,M6,120,4/4,C Major
note,6042,276,51:47,D#3,Eb3,0.1531,P5,120,4/4,C Major
note,6043,165,70:50,A#4,Bb4,0.1021,M2,120,4/4,C Major
note,6344,19,72:64,C5,C5,0.3572,M2,120,4/4,C Major
note,6474,140,70:64,A#4,Bb4,0.3062,m3,120,4/4,C Major
note,6488,138,67:62,G4,G4,0.2552,M3,120,4/4,C Major
note,6489,154,39:44,D#2,Eb2,0.2041,P5,120,4/4,C Major
note,6504,60,58:37,A#3,Bb3,0.1531,P5,120,4/4,C Major
note,6505,219,51:37,D#3,Eb3,0.1021,P1,120,4/4,C Major
note,6550,39,63:20,D#4,Eb4,0.051,M6,120,4/4,C Major
note,6947,54,72:49,C5,C5,0.2552,M2,120,4/4,C Major
note,6991,85,70:54,A#4,Bb4,0.2041,m2,120,4/4,C Major
note,7071,86,69:58,A4,A4,0.3062,m2,120,4/4,C Major
note,7183,65,70:48,A#4,Bb4,0.2552,M2,120,4/4,C Major
note,7253,49,72:59,C5,C5,0.2041,m2,120,4/4,C Major
note,7428,1089,73:58,C#5,Db5,0.1531,P4,120,4/4,C Major
note,7447,793,68:35,G#4,Ab4,0.1021,m3,120,4/4,C Major
