type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,952,5249,52:33,E3,E3,0.1369
noteOn,958,237,64:48,E4,E4,0.0913
noteOn,1203,229,68:63,G#4,Ab4,0.1369
noteOn,1444,202,71:61,B4,B4,0.1369
noteOn,1683,280,76:60,E5,E5,0.1826
noteOn,1714,764,56:44,G#3,Ab3,0.1369
noteOn,1926,222,75:67,D#5,Eb5,0.1369
noteOn,2161,135,76:61,E5,E5,0.2739
noteOn,2403,48,75:62,D#5,Eb5,0.2739
noteOn,2448,962,57:50,A3,A3,0.2739
noteOn,2473,53,73:59,C#5,Db5,0.2282
noteOn,2545,83,75:65,D#5,Eb5,0.1826
noteOn,2605,86,73:62,C#5,Db5,0.1369
noteOn,2672,184,71:67,B4,B4,0.0913
noteOn,2920,193,73:65,C#5,Db5,0.0913
noteOn,3157,671,76:66,E5,E5,0.0913
noteOn,3410,253,56:53,G#3,Ab3,0.0913
noteOn,3665,254,54:51,F#3,Gb3,0.2739
noteOn,3910,47,73:57,C#5,Db5,0.2739
noteOn,3934,960,56:53,G#3,Ab3,0.2282
noteOn,3973,50,71:58,B4,B4,0.2282
noteOn,4047,79,73:66,C#5,Db5,0.1826
noteOn,4118,62,71:67,B4,B4,0.1369
noteOn,4180,186,69:66,A4,A4,0.0913
noteOn,4428,190,71:65,B4,B4,0.0913
noteOn,4671,889,76:63,E5,E5,0.0913
noteOn,4915,233,57:51,A3,A3,0.0913
noteOn,5169,266,56:56,G#3,Ab3,0.1369
noteOn,5430,227,69:61,A4,A4,0.1369
noteOn,5440,1412,54:47,F#3,Gb3,0.0913
noteOn,5680,191,71:63,B4,B4,0.0913
noteOn,5923,194,73:62,C#5,Db5,0.1369
noteOn,6175,221,71:56,B4,B4,0.1369
noteOn,6191,578,51:38,D#3,Eb3,0.1369
noteOn,6418,195,73:59,C#5,Db5,0.0913
noteOn,6666,173,69:60,A4,A4,0.1369
noteOn,6922,207,68:63,G#4,Ab4,0.1826
noteOn,6929,503,52:48,E3,E3,0.1369
noteOn,7174,188,71:73,B4,B4,0.1826
noteOn,7182,342,56:52,G#3,Ab3,0.1369
noteOn,7417,198,76:73,E5,E5,0.1826
noteOn,7440,244,59:56,B3,B3,0.1369
noteOn,7677,1105,80:76,G#5,Ab5,0.1369
noteOn,7692,261,64:52,E4,E4,0.0913
noteOn,7930,248,63:58,D#4,Eb4,0.0913
noteOn,8178,352,64:59,E4,E4,0.0913
noteOn,8451,1282,58:59,A#3,Bb3,0.0913
noteOn,8702,235,78:69,F#5,Gb5,0.1369
noteOn,8943,268,61:51,C#4,Db4,0.1826
noteOn,8955,239,76:65,E5,E5,0.1369
noteOn,9212,224,75:65,D#5,Eb5,0.1369
noteOn,9227,460,66:49,F#4,Gb4,0.1369
noteOn,9466,213,76:64,E5,E5,0.0913
noteOn,9704,154,73:62,C#5,Db5,0.1826
noteOn,9956,518,47:49,B2,B2,0.2739
