type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,385,28,58:49,A#3,Bb3,0.3572,P1,117,4/4,C Major
note,388,34,46:38,A#2,Bb2,0.3062,P1,117,4/4,C Major
note,396,40,34:43,A#1,Bb1,0.2552,P4,117,4/4,C Major
note,686,26,63:55,D#4,Eb4,0.8165,P1,117,4/4,C Major
note,688,27,51:53,D#3,Eb3,0.7655,P1,117,4/4,C Major
note,711,45,27:30,D#1,Eb1,0.7655,P1,117,4/4,C Major
note,711,43,39:26,D#2,Eb2,0.7655,P1,117,4/4,C Major
note,791,27,63:48,D#4,Eb4,0.6634,P1,117,4/4,C Major
note,870,32,51:40,D#3,Eb3,0.6124,M7,117,4/4,C Major
note,871,30,28:63,E1,E1,0.5613,M7,117,4/4,C Major
note,873,28,63:64,D#4,Eb4,0.5103,M7,117,4/4,C Major
note,888,38,40:34,E2,E2,0.4593,M7,117,4/4,C Major
note,955,22,63:77,D#4,Eb4,0.7144,P1,117,4/4,C Major
note,967,26,51:57,D#3,Eb3,0.6634,m7,117,4/4,C Major
note,970,26,41:63,F2,F2,0.6124,P1,117,4/4,C Major
note,991,43,29:35,F1,F1,0.5613,m7,117,4/4,C Major
note,1037,50,63:87,D#4,Eb4,0.5103,P1,117,4/4,C Major
note,1043,21,51:87,D#3,Eb3,0.4593,M6,117,4/4,C Major
note,1045,22,42:89,F#2,Gb2,0.4082,P1,117,4/4,C Major
note,1075,1,30:40,F#1,Gb1,0.3572,M7,117,4/4,C Major
note,1281,31,65:73,F4,F4,0.7655,M2,117,4/4,C Major
note,1283,25,63:71,D#4,Eb4,0.7655,P5,117,4/4,C Major
note,1290,28,44:66,G#2,Ab2,0.7144,m3,117,4/4,C Major
note,1301,31,59:39,B3,B3,0.8165,m3,117,4/4,C Major
note,1304,43,32:32,G#1,Ab1,0.7655,M6,117,4/4,C Major
note,1311,1,53:8,F3,F3,0.7144,M6,117,4/4,C Major
note,1486,26,44:51,G#2,Ab2,0.7655,m3,117,4/4,C Major
note,1488,26,71:63,B4,B4,0.7144,M3,117,4/4,C Major
note,1497,20,75:62,D#5,Eb5,0.6634,P1,117,4/4,C Major
note,1508,26,51:55,D#3,Eb3,0.6124,M2,117,4/4,C Major
note,1508,22,65:38,F4,F4,0.6124,P1,117,4/4,C Major
note,1510,27,77:41,F5,F5,0.5103,P1,117,4/4,C Major
note,1513,34,53:29,F3,F3,0.5103,m7,117,4/4,C Major
note,1573,55,75:93,D#5,Eb5,0.6124,P4,117,4/4,C Major
note,1665,29,70:77,A#4,Bb4,0.6634,M3,117,4/4,C Major
note,1666,42,74:76,D5,D5,0.6124,M6,117,4/4,C Major
note,1677,37,53:53,F3,F3,0.5613,M6,117,4/4,C Major
note,1681,25,62:48,D4,D4,0.5103,d5,117,4/4,C Major
note,1682,24,56:68,G#3,Ab3,0.4593,m7,117,4/4,C Major
note,1746,20,78:64,F#5,Gb5,0.6124,m7,117,4/4,C Major
note,1772,15,68:37,G#4,Ab4,0.5613,M2,117,4/4,C Major
note,1897,27,66:72,F#4,Gb4,0.9186,P1,117,4/4,C Major
note,1901,40,42:68,F#2,Gb2,0.8675,P1,117,4/4,C Major
note,1910,29,54:45,F#3,Gb3,0.8165,P1,117,4/4,C Major
note,1911,29,30:57,F#1,Gb1,0.7655,P1,117,4/4,C Major
note,1988,31,66:73,F#4,Gb4,0.7144,P1,117,4/4,C Major
note,2032,48,54:25,F#3,Gb3,0.6634,M7,117,4/4,C Major
note,2077,27,43:61,G2,G2,0.7655,M7,117,4/4,C Major
note,2080,28,54:45,F#3,Gb3,0.8165,P1,117,4/4,C Major
note,2080,24,66:79,F#4,Gb4,0.8165,M7,117,4/4,C Major
note,2094,40,31:42,G1,G1,0.7655,M7,117,4/4,C Major
note,2161,23,54:78,F#3,Gb3,0.7144,m7,117,4/4,C Major
note,2167,27,44:81,G#2,Ab2,0.6634,m7,117,4/4,C Major
note,2169,23,66:75,F#4,Gb4,0.6124,m7,117,4/4,C Major
note,2175,30,32:68,G#1,Ab1,0.5613,m7,117,4/4,C Major
note,2250,31,54:85,F#3,Gb3,0.5103,P1,117,4/4,C Major
